"probe_id","gsym","entrez_id"
"210625_s_at","AKAP1","8165"
"210626_at","AKAP1","8165"
"210627_s_at","GCS1","7841"
"210628_x_at","LTBP4","8425"
"210629_x_at","LST1","7940"
"210630_s_at","RAD52","5893"
"210631_at","NF1","4763"
"210632_s_at","SGCA","6442"
"210633_x_at","KRT10","3858"
"210634_at","KLHL20","27252"
"210635_s_at","KLHL20","27252"
"210636_at","PPARD","5467"
"210637_at","TACR1","6869"
"210638_s_at","FBXO9","26268"
"210639_s_at","ATG5","9474"
"210640_s_at","GPR30","2852"
"210641_at","CAPN9","10753"
"210642_at","CCIN","881"
"210643_at","TNFSF11","8600"
"210644_s_at","LAIR1","3903"
"210645_s_at","TTC3","7267"
"210646_x_at","RPL13A","23521"
"210647_x_at","PLA2G6","8398"
"210648_x_at","SNX3","8724"
"210649_s_at","ARID1A","8289"
"210650_s_at","PCLO","27445"
"210651_s_at","EPHB2","2048"
"210652_s_at","C1orf34","22996"
"210653_s_at","BCKDHB","594"
"210654_at","TNFRSF10D","8793"
"210655_s_at","FOXO3A","2309"
"210656_at","EED","8726"
"210657_s_at","SEPT4","5414"
"210658_s_at","GGA2","23062"
"210659_at","CMKLR1","1240"
"210660_at","LILRA1","11024"
"210661_at","GLRA3","8001"
"210662_at","KYNU","8942"
"210663_s_at","KYNU","8942"
"210664_s_at","TFPI","7035"
"210665_at","TFPI","7035"
"210666_at","IDS","3423"
"210667_s_at","C21orf33","8209"
"210669_at","TFAP2A","7020"
"210670_at","PPY","5539"
"210671_x_at","MAPK8","5599"
"210672_s_at","C16orf35","8131"
"210673_x_at","TITF1","7080"
"210674_s_at","PCDHA9 ","56134 "
"210675_s_at","PTPRR","5801"
"210676_x_at","RGPD5 ","727851 "
"210677_at","SOAT2","8435"
"210678_s_at","AGPAT2","10555"
"210679_x_at",NA,NA
"210680_s_at","MASP1","5648"
"210681_s_at","USP15","9958"
"210682_at","LPO","4025"
"210683_at","NRTN","4902"
"210684_s_at","DLG4","1742"
"210685_s_at","UBE4B","10277"
"210686_x_at","SLC25A16","8034"
"210687_at","CPT1A","1374"
"210688_s_at","CPT1A","1374"
"210689_at","CLDN14","23562"
"210690_at","KLRC4","8302"
"210691_s_at","CACYBP","27101"
"210692_s_at","SLC43A3","29015"
"210693_at","SPPL2B","56928"
"210694_s_at",NA,NA
"210695_s_at","WWOX","51741"
"210697_at","ZNF257","113835"
"210698_at","CDKAL1","54901"
"210699_at",NA,NA
"210701_at","CFDP1","10428"
"210702_s_at","PTGIS","5740"
"210703_at",NA,NA
"210704_at","FEZ2","9637"
"210705_s_at","TRIM5","85363"
"210706_s_at","RNF24","11237"
"210707_x_at","PMS2L11","441263"
"210708_x_at","CASP10","843"
"210709_at",NA,NA
"210710_at","AGGF1","55109"
"210711_at","MGC5457","84719"
"210712_at","LDHAL6B","92483"
"210713_at","ITSN1","6453"
"210714_at","R3HDM1","23518"
"210715_s_at","SPINT2","10653"
"210716_s_at","RSN","6249"
"210717_at",NA,NA
"210718_s_at","ARL17P1","51326"
"210719_s_at","HMG20B","10362"
"210720_s_at","APBA2BP","63941"
"210721_s_at","PAK7","57144"
"210722_at","PNLIPRP1","5407"
"210723_x_at","MGC4771","84754"
"210724_at","EMR3","84658"
"210726_at","CYP3A4","1576"
"210727_at","CALCA","796"
"210728_s_at","CALCA","796"
"210729_at","NPY2R","4887"
"210730_s_at","NPY2R","4887"
"210731_s_at",NA,NA
"210732_s_at","LGALS8","3964"
"210733_at","TRAM1","23471"
"210734_x_at","MAX","4149"
"210735_s_at","CA12","771"
"210736_x_at","DTNA","1837"
"210737_at","TUB","7275"
"210738_s_at","SLC4A4","8671"
"210739_x_at","SLC4A4","8671"
"210740_s_at","ITPK1","3705"
"210741_at","ARHGEF12","23365"
"210742_at","CDC14A","8556"
"210743_s_at","CDC14A","8556"
"210744_s_at","IL5RA","3568"
"210745_at","ONECUT1","3175"
"210746_s_at","EPB42","2038"
"210747_at","HLA-DQB1","3119"
"210748_at",NA,NA
"210749_x_at","DDR1","780"
"210750_s_at","DLGAP1","9229"
"210751_s_at","RGN","9104"
"210752_s_at","MLX","6945"
"210753_s_at","EPHB1","2047"
"210754_s_at","LYN","4067"
"210755_at","HGF","3082"
"210756_s_at","NOTCH2","4853"
"210757_x_at","DAB2","1601"
"210758_at","PSIP1","11168"
"210759_s_at","PSMA1","5682"
"210760_x_at","TRIP11","9321"
"210761_s_at","GRB7","2886"
"210762_s_at","DLC1","10395"
"210763_x_at","NCR3","259197"
"210764_s_at","CYR61","3491"
"210765_at","CSE1L","1434"
"210766_s_at","CSE1L","1434"
"210767_at","NF2","4771"
"210768_x_at","TMCO1","54499"
"210769_at","CNGB1","1258"
"210770_s_at","CACNA1A","773"
"210771_at","PPARA","5465"
"210772_at","FPRL1","2358"
"210773_s_at","FPRL1","2358"
"210774_s_at","NCOA4","8031"
"210775_x_at","CASP9","842"
"210776_x_at","TCF3","6929"
"210778_s_at","MXD4","10608"
"210779_x_at","SIP1","8487"
"210780_at","ESR2","2100"
"210781_x_at","GRIN1","2902"
"210782_x_at","GRIN1","2902"
"210783_x_at","CLEC11A","6320"
"210784_x_at","LILRB2 ","10288 "
"210785_s_at","C1orf38","9473"
"210786_s_at","FLI1","2313"
"210787_s_at","CAMKK2","10645"
"210788_s_at","DHRS7","51635"
"210789_x_at","CEACAM3","1084"
"210790_s_at","SAR1A","56681"
"210791_s_at","RICS","9743"
"210792_x_at","SIVA1","10572"
"210793_s_at","NUP98","4928"
"210794_s_at","MEG3","55384"
"210795_s_at","MEG3","55384"
"210796_x_at","SIGLEC6","946"
"210797_s_at","OASL","8638"
"210798_x_at","MASP2","10747"
"210799_at","HTR1B","3351"
"210800_at","TIMM8A","1678"
"210801_at","DIMT1L","27292"
"210802_s_at","DIMT1L","27292"
"210803_at","TXNRD2","10587"
"210804_x_at","SLC8A1","6546"
"210805_x_at","RUNX1","861"
"210806_at","TTLL5","23093"
"210807_s_at","SLC16A7","9194"
"210808_s_at","NOX1","27035"
"210809_s_at","POSTN","10631"
"210810_s_at","SLC6A5","9152"
"210811_s_at","DDX49","54555"
"210812_at","XRCC4","7518"
"210813_s_at","XRCC4","7518"
"210814_at","TRPC3","7222"
"210815_s_at","CALCRL","10203"
"210816_s_at","CYB561","1534"
"210817_s_at","CALCOCO2","10241"
"210818_s_at","BACH1","571"
"210819_x_at","DIO2","1734"
"210820_x_at","COQ7","10229"
"210821_x_at","CENPA","1058"
"210822_at","LOC283345","283345"
"210823_s_at","PTPRS","5802"
"210824_at",NA,NA
"210825_s_at","PEBP1","5037"
"210826_x_at","RAD17","5884"
"210827_s_at","ELF3","1999"
"210828_s_at","ARNT","405"
"210829_s_at","SSBP2","23635"
"210830_s_at","PON2","5445"
"210831_s_at","PTGER3","5733"
"210832_x_at","PTGER3","5733"
"210833_at","PTGER3","5733"
"210834_s_at","PTGER3","5733"
"210835_s_at","CTBP2","1488"
"210836_x_at","PDE4D","5144"
"210837_s_at","PDE4D","5144"
"210838_s_at","ACVRL1","94"
"210839_s_at","ENPP2","5168"
"210840_s_at","IQGAP1","8826"
"210841_s_at","NRP2","8828"
"210842_at","NRP2","8828"
"210843_s_at","MFAP3L","9848"
"210844_x_at","CTNNA1","1495"
"210845_s_at","PLAUR","5329"
"210846_x_at","TRIM14","9830"
"210847_x_at","TNFRSF25 ","57449 "
"210848_at",NA,NA
"210849_s_at","VPS41","27072"
"210850_s_at","ELK1","2002"
"210852_s_at","AASS","10157"
"210853_at","SCN11A","11280"
"210854_x_at","SLC6A8","6535"
"210855_at","GREB1","9687"
"210858_x_at","ATM","472"
"210859_x_at","CLN3","1201"
"210861_s_at","WISP3","8838"
"210862_s_at","SARDH","1757"
"210864_x_at","HFE","3077"
"210865_at","FASLG","356"
"210866_s_at","CNOT4","4850"
"210867_at","CNOT4","4850"
"210868_s_at","ELOVL6","79071"
"210869_s_at","MCAM","4162"
"210870_s_at","EPM2A","7957"
"210871_x_at","SSX2IP","117178"
"210872_x_at","GAS7","8522"
"210873_x_at","APOBEC3A","200315"
"210874_s_at","NAT6","24142"
"210875_s_at","TCF8","6935"
"210876_at","ANXA2P1","303"
"210878_s_at","JMJD1B","51780"
"210879_s_at","RAB11FIP5","26056"
"210880_s_at","EFS","10278"
"210881_s_at","IGF2 ","3481 "
"210882_s_at","TRO","7216"
"210883_x_at","EFNB3","1949"
"210884_s_at","SPAG11","10407"
"210885_s_at","TRIM15","89870"
"210886_x_at","TP53AP1","11257"
"210887_s_at","EVC","2121"
"210888_s_at","ITIH1","3697"
"210889_s_at","FCGR2B","2213"
"210890_x_at","KIR2DL1","3802"
"210891_s_at","GTF2I ","2969 "
"210892_s_at","GTF2I","2969"
"210893_at",NA,NA
"210894_s_at","CEP250","11190"
"210895_s_at","CD86","942"
"210896_s_at","ASPH","444"
"210904_s_at","IL13RA1","3597"
"210905_x_at","LOC645682","645682"
"210906_x_at","AQP4","361"
"210907_s_at","PDCD10","11235"
"210908_s_at","PFDN5","5204"
"210909_x_at","LPAL2","80350"
"210910_s_at","POMZP3","22932"
"210911_at","ID2B","84099"
"210912_x_at","GSTM4","2948"
"210913_at","CDH20","28316"
"210914_at",NA,NA
"210915_x_at","TRBV19 ","28568 "
"210916_s_at","CD44 ","5602 "
"210917_at","YES1","7525"
"210918_at",NA,NA
"210919_at",NA,NA
"210920_x_at","EMID2","136227"
"210921_at",NA,NA
"210922_at","SIPA1L3","23094"
"210923_at","SLC1A7","6512"
"210924_at","OLFM1","10439"
"210925_at","CIITA","4261"
"210926_at","FKSG30","440915"
"210927_x_at","JTB","10899"
"210928_at",NA,NA
"210929_s_at","AHSG","197"
"210930_s_at","ERBB2","2064"
"210931_at","RNF6","6049"
"210932_s_at","RNF6","6049"
"210933_s_at","FSCN1","6624"
"210934_at","BLK","640"
"210935_s_at","WDR1","9948"
"210936_at","WDR1","9948"
"210937_s_at","PDX1","3651"
"210938_at","PDX1","3651"
"210939_s_at","GRM1","2911"
"210940_s_at","GRM1","2911"
"210941_at","PCDH7","5099"
"210942_s_at","ST3GAL6","10402"
"210943_s_at","LYST","1130"
"210944_s_at","CAPN3","825"
"210945_at","COL4A6","1288"
"210946_at","PPAP2A","8611"
"210947_s_at","MSH3","4437"
"210948_s_at","LEF1","51176"
"210949_s_at","EIF3S8 ","728689 "
"210950_s_at","FDFT1","2222"
"210951_x_at","RAB27A","5873"
"210952_at","AP4S1","11154"
"210953_at","TSC22D2","9819"
"210954_s_at","TSC22D2","9819"
"210955_at","CASP10","843"
"210956_at","PPYR1","5540"
"210957_s_at","AFF2","2334"
"210958_s_at","MAST4","23227"
"210959_s_at","SRD5A1","6715"
"210960_at","ADRA1D","146"
"210961_s_at","ADRA1D","146"
"210962_s_at","AKAP9","10142"
"210963_s_at","GYG2","8908"
"210964_s_at","GYG2","8908"
"210965_x_at","CDC2L5","8621"
"210966_x_at","LARP1","23367"
"210967_x_at","CACNB1","782"
"210968_s_at","RTN4","57142"
"210969_at","PKN2","5586"
"210970_s_at","IBTK","25998"
"210971_s_at","ARNTL","406"
"210972_x_at","TRA@ ","28517 "
"210973_s_at","FGFR1","2260"
"210974_s_at","AP3D1","8943"
"210975_x_at","FASTK","10922"
"210976_s_at","PFKM","5213"
"210977_s_at","HSF4","3299"
"210978_s_at","TAGLN2","8407"
"210979_at","ASAH1","427"
"210980_s_at","ASAH1","427"
"210981_s_at","GRK6","2870"
"210982_s_at","HLA-DRA","3122"
"210983_s_at","MCM7","4176"
"210984_x_at","EGFR","1956"
"210985_s_at","SP100","6672"
"210986_s_at","TPM1","7168"
"210987_x_at","TPM1","7168"
"210988_s_at","PRUNE","58497"
"210989_at","LAMA4","3910"
"210990_s_at","LAMA4","3910"
"210991_s_at","RIMS3","9783"
"210992_x_at","FCGR2C","9103"
"210993_s_at","SMAD1","4086"
"210994_x_at","TRIM23","373"
"210995_s_at","TRIM23","373"
"210996_s_at","YWHAE","7531"
"210997_at","HGF","3082"
"210998_s_at","HGF","3082"
"210999_s_at","GRB10","2887"
"211000_s_at","IL6ST","3572"
"211001_at","TRIM29","23650"
"211002_s_at","TRIM29","23650"
"211003_x_at","TGM2","7052"
"211004_s_at","ALDH3B1","221"
"211005_at","LAT","27040"
"211006_s_at","KCNB1","3745"
"211008_s_at","UBE2I","7329"
"211009_s_at","ZNF271","10778"
"211010_s_at","NCR3","259197"
"211011_at","COL19A1","1310"
"211012_s_at","PML ","161527 "
"211013_x_at","PML","5371"
"211014_s_at","PML ","161527 "
"211015_s_at","HSPA4","3308"
"211016_x_at","HSPA4","3308"
"211017_s_at","NF2","4771"
"211018_at","LSS","4047"
"211019_s_at","LSS ","4047 "
"211020_at","GCNT2 ","2651 "
"211021_s_at","RGS14","10636"
"211022_s_at","ATRX","546"
"211023_at","PDHB","5162"
"211024_s_at","TITF1","7080"
"211025_x_at","COX5B","1329"
"211026_s_at","MGLL","11343"
"211027_s_at","IKBKB","3551"
"211028_s_at","KHK","3795"
"211029_x_at","FGF18","8817"
"211030_s_at","SLC6A6","6533"
"211031_s_at","CYLN2","7461"
"211032_at","COBLL1","22837"
"211033_s_at","PEX7","5191"
"211034_s_at","FLJ30092","196515"
"211036_x_at","ANAPC5","51433"
"211037_s_at","LENG4","79143"
"211038_s_at","CROCC ","729559 "
"211039_at","CHRNA1","1134"
"211040_x_at","GTSE1","51512"
"211042_x_at","MCAM","4162"
"211043_s_at","CLTB","1212"
"211044_at","TRIM14","9830"
"211045_s_at","KCNH6","81033"
"211046_at","KCNH6","81033"
"211047_x_at","AP2S1","1175"
"211048_s_at","PDIA4","9601"
"211049_at","TLX2","3196"
"211050_x_at","DKFZP434B2016 ","642780 "
"211051_s_at","EXTL3","2137"
"211052_s_at","TBCD","6904"
"211053_at","KCNG1","3755"
"211054_at","INVS","27130"
"211055_s_at","INVS","27130"
"211056_s_at","SRD5A1","6715"
"211057_at","ROR1","4919"
"211058_x_at","K-ALPHA-1","10376"
"211059_s_at","GOLGA2","2801"
"211060_x_at","GPAA1","8733"
"211061_s_at","MGAT2","4247"
"211062_s_at","CPZ","8532"
"211063_s_at","NCK1","4690"
"211064_at","ZNF493","284443"
"211065_x_at","PFKL","5211"
"211066_x_at","PCDHGC3 ","26025 "
"211067_s_at","GAS7","8522"
"211068_x_at","FAM21C ","253725 "
"211069_s_at","SUMO1","7341"
"211070_x_at","DBI","1622"
"211071_s_at","MLLT11","10962"
"211072_x_at","K-ALPHA-1","10376"
"211073_x_at","RPL3","6122"
"211074_at","FOLR1","2348"
"211075_s_at","CD47","961"
"211076_x_at","ATN1","1822"
"211077_s_at","TLK1","9874"
"211078_s_at","STK3","6788"
"211079_s_at","DYRK1A","1859"
"211080_s_at","NEK2","4751"
"211081_s_at","MAP4K5","11183"
"211082_x_at","MARK2","2011"
"211083_s_at","MAP3K13","9175"
"211084_x_at","PRKD3","23683"
"211085_s_at","STK4","6789"
"211086_x_at","NEK1","4750"
"211087_x_at","MAPK14","1432"
"211088_s_at","PLK4","10733"
"211089_s_at","NEK3","4752"
"211090_s_at","PRPF4B","8899"
"211091_s_at","NF2","4771"
"211092_s_at","NF2","4771"
"211093_at","PDE6C","5146"
"211094_s_at","NF1","4763"
"211095_at","NF1","4763"
"211096_at","PBX2","5089"
"211097_s_at","PBX2","5089"
"211098_x_at","TMCO1","54499"
"211099_s_at","CNGB1","1258"
"211100_x_at","LILRA2","11027"
"211101_x_at","LILRA2","11027"
"211102_s_at","LILRA2","11027"
"211103_at","MYO7A","4647"
"211104_s_at","MYO7A","4647"
"211105_s_at","NFATC1","4772"
"211106_at","SUPT3H","8464"
"211107_s_at","AURKC","6795"
"211108_s_at","JAK3","3718"
"211109_at","JAK3","3718"
"211110_s_at","AR","367"
"211111_at",NA,NA
"211112_at","SLC12A4","6560"
"211113_s_at","ABCG1","9619"
"211114_x_at","SIP1","8487"
"211115_x_at","SIP1","8487"
"211116_at","SLC9A2","6549"
"211117_x_at","ESR2","2100"
"211118_x_at","ESR2","2100"
"211119_at","ESR2","2100"
"211120_x_at","ESR2","2100"
"211121_s_at","DOK1","1796"
"211122_s_at","CXCL11","6373"
"211123_at","SLC5A5","6528"
"211124_s_at","KITLG","4254"
"211125_x_at","GRIN1","2902"
"211126_s_at","CSRP2","1466"
"211127_x_at","EDA","1896"
"211128_at","EDA","1896"
"211129_x_at","EDA","1896"
"211130_x_at","EDA","1896"
"211131_s_at","EDA","1896"
"211132_at",NA,NA
"211133_x_at","LILRB2 ","10288 "
"211135_x_at","LILRB2 ","10288 "
"211136_s_at","CLPTM1","1209"
"211137_s_at","ATP2C1","27032"
"211138_s_at","KMO","8564"
"211139_s_at","NAB1","4664"
"211140_s_at","CASP2","835"
"211141_s_at","CNOT3","4849"
"211142_x_at","HLA-DOA","3111"
"211143_x_at","NR4A1","3164"
"211144_x_at","TRGC2 ","445347 "
"211145_x_at","IFNA21","3452"
"211146_at","HLA-C","3107"
"211147_s_at","P2RXL1","9127"
"211148_s_at","ANGPT2","285"
"211149_at","UTY","7404"
"211150_s_at","DLAT","1737"
"211151_x_at","GH1","2688"
"211152_s_at","HTRA2","27429"
"211153_s_at","TNFSF11","8600"
"211154_at","THPO","7066"
"211155_s_at","THPO","7066"
"211156_at","CDKN2A","1029"
"211157_at",NA,NA
"211159_s_at","PPP2R5D","5528"
"211160_x_at","ACTN1","87"
"211161_s_at","COL3A1","1281"
"211162_x_at","SCD","6319"
"211163_s_at","TNFRSF10C","8794"
"211164_at","EPHA3","2042"
"211165_x_at","EPHB2","2048"
"211166_at","NY-REN-7","285596"
"211167_s_at","GCK","2645"
"211168_s_at","UPF1","5976"
"211169_s_at","PPP1R3A","5506"
"211170_s_at","PDE10A","10846"
"211171_s_at","PDE10A","10846"
"211172_x_at","AKAP7","9465"
"211173_at","CCKAR","886"
"211174_s_at","CCKAR","886"
"211175_at","GPR45","11250"
"211176_s_at","PAX4","5078"
"211177_s_at","TXNRD2","10587"
"211178_s_at","PSTPIP1","9051"
"211179_at","RUNX1","861"
"211180_x_at","RUNX1","861"
"211181_x_at","RUNX1","861"
"211182_x_at","RUNX1","861"
"211184_s_at","USH1C","10083"
"211185_s_at","SF3B1","23451"
"211186_s_at","AAK1","22848"
"211187_at",NA,NA
"211188_at","CD84","8832"
"211189_x_at","CD84","8832"
"211190_x_at","CD84","8832"
"211191_at","CD84","8832"
"211192_s_at","CD84","8832"
"211193_at","TP73L","8626"
"211194_s_at","TP73L","8626"
"211195_s_at","TP73L","8626"
"211196_at","DBT","1629"
"211197_s_at","ICOSLG","23308"
"211198_s_at","ICOSLG","23308"
"211199_s_at","ICOSLG","23308"
"211200_s_at","EFCAB2","84288"
"211201_at","FSHR","2492"
"211202_s_at","JARID1B","10765"
"211203_s_at","CNTN1","1272"
"211204_at","ME1","4199"
"211205_x_at","PIP5K1A","8394"
"211207_s_at","ACSL6","23305"
"211208_s_at","CASK","8573"
"211209_x_at","SH2D1A","4068"
"211210_x_at","SH2D1A","4068"
"211211_x_at","SH2D1A","4068"
"211212_s_at","ORC5L","5001"
"211213_at","ORC5L","5001"
"211214_s_at","DAPK1","1612"
"211215_x_at","DIO2","1734"
"211217_s_at","KCNQ1","3784"
"211218_at","PRO1848","29021"
"211219_s_at","LHX2","9355"
"211220_s_at","HSF2","3298"
"211221_at","TADA3L","10474"
"211222_s_at","HAP1","9001"
"211223_at","PROP1","5626"
"211224_s_at","ABCB11","8647"
"211225_at","FUT5","2527"
"211226_at","GALR2","8811"
"211227_s_at","PCDH11Y ","730420 "
"211228_s_at","RAD17","5884"
"211230_s_at","PIK3CD","5293"
"211231_x_at","CYP4A11","1579"
"211232_x_at","GLP1R","2740"
"211233_x_at","ESR1","2099"
"211234_x_at","ESR1","2099"
"211235_s_at","ESR1","2099"
"211237_s_at","FGFR4","2264"
"211238_at","ADAM7","8756"
"211239_s_at","ADAM7","8756"
"211240_x_at","CTNND1","1500"
"211241_at","ANXA2P3","305"
"211242_x_at","KIR2DL4","3805"
"211245_x_at","KIR2DL4","3805"
"211248_s_at","CHRD","8646"
"211249_at","GPR68","8111"
"211250_s_at","SH3BP2","6452"
"211251_x_at","NFYC","4802"
"211252_x_at","PTCRA","171558"
"211253_x_at","PYY","5697"
"211254_x_at","RHAG","6005"
"211255_x_at","DEDD","9191"
"211256_x_at","BTN2A1","11120"
"211257_x_at","ZNF638","27332"
"211258_s_at","TGFA","7039"
"211259_s_at","BMP7","655"
"211260_at","BMP7","655"
"211261_at",NA,NA
"211262_at","PCSK6","5046"
"211263_s_at","PCSK6","5046"
"211264_at","GAD2","2572"
"211265_at","PTGER3","5733"
"211266_s_at","GPR4","2828"
"211267_at","HESX1","8820"
"211269_s_at","IL2RA","3559"
"211270_x_at","PTBP1","5725"
"211271_x_at","PTBP1","5725"
"211272_s_at","DGKA","1606"
"211273_s_at","TBX1","6899"
"211274_at","TBX1","6899"
"211275_s_at","GYG1","2992"
"211276_at","TCEAL2","140597"
"211277_x_at","APP","351"
"211279_at","NRF1","4899"
"211280_s_at","NRF1","4899"
"211282_x_at","TNFRSF25","8718"
"211284_s_at","GRN","2896"
"211285_s_at","UBE3A","7337"
"211286_x_at","CSF2RA","1438"
"211287_x_at","CSF2RA","1438"
"211289_x_at","CDC2L1 ","984 "
"211295_x_at","CYP2A6","1548"
"211296_x_at","UBC","7316"
"211297_s_at","CDK7","1022"
"211298_s_at","ALB","213"
"211299_s_at","FLOT2","2319"
"211300_s_at","TP53","7157"
"211301_at","KCND3","3752"
"211302_s_at","PDE4B","5142"
"211303_x_at","PSMAL","219595"
"211304_x_at","KCNJ5","3762"
"211305_x_at","FCAR","2204"
"211306_s_at","FCAR","2204"
"211307_s_at","FCAR","2204"
"211310_at","EZH1","2145"
"211312_s_at","WISP1","8840"
"211313_s_at","BAZ1B","9031"
"211314_at","CACNA1G","8913"
"211315_s_at","CACNA1G","8913"
"211316_x_at","CFLAR","8837"
"211317_s_at","CFLAR","8837"
"211318_s_at","RAE1","8480"
"211319_at",NA,NA
"211320_s_at","PTPRU","10076"
"211322_s_at","SARDH","1757"
"211323_s_at","ITPR1","3708"
"211324_s_at","RGPD5 ","727851 "
"211325_x_at","LOC171220","171220"
"211326_x_at","HFE","3077"
"211327_x_at","HFE","3077"
"211328_x_at","HFE","3077"
"211329_x_at","HFE","3077"
"211330_s_at","HFE","3077"
"211331_x_at","HFE","3077"
"211332_x_at","HFE","3077"
"211333_s_at","FASLG","356"
"211334_at","MRE11A","4361"
"211336_x_at","LILRB1","10859"
"211337_s_at","76P","27229"
"211338_at","IFNA2","3440"
"211339_s_at","ITK","3702"
"211340_s_at","MCAM","4162"
"211341_at","POU4F1","5457"
"211342_x_at","MED12","9968"
"211343_s_at","COL13A1","1305"
"211345_x_at","EEF1G ","1937 "
"211347_at","CDC14B","8555"
"211348_s_at","CDC14B","8555"
"211349_at","SLC15A1","6564"
"211350_s_at","C6orf54","26236"
"211351_at","C6orf54","26236"
"211352_s_at","NCOA3","8202"
"211353_at","LRRC21","26103"
"211354_s_at","LEPR","3953"
"211355_x_at","LEPR","3953"
"211356_x_at","LEPR","3953"
"211357_s_at","ALDOB","229"
"211358_s_at","CIZ1","25792"
"211359_s_at","OPRM1","4988"
"211360_s_at","ITPR2","3709"
"211361_s_at","SERPINB13","5275"
"211362_s_at","SERPINB13","5275"
"211363_s_at","MTAP","4507"
"211364_at","MTAP","4507"
"211365_s_at","PCDHA2","56146"
"211366_x_at","CASP1","834"
"211367_s_at","CASP1","834"
"211368_s_at","CASP1","834"
"211369_at",NA,NA
"211370_s_at","MAP2K5","5607"
"211371_at","MAP2K5","5607"
"211372_s_at","IL1R2","7850"
"211373_s_at","PSEN2","5664"
"211374_x_at",NA,NA
"211375_s_at","ILF3","3609"
"211376_s_at","NSMCE4A","54780"
"211377_x_at","MYCN","4613"
"211378_x_at","PPIA","5478"
"211379_x_at","B3GALNT1","8706"
"211380_s_at","PRKG1","5592"
"211381_x_at","SPAG11","10407"
"211382_s_at","TACC2","10579"
"211383_s_at","WDR37","22884"
"211384_s_at","CASR","846"
"211385_x_at","SULT1A2","6799"
"211386_at","MGC12488","84786"
"211387_x_at","RNGTT","8732"
"211388_s_at",NA,NA
"211389_x_at","KIR3DL1","3811"
"211390_at","CG018","90634"
"211391_s_at","PATZ1","23598"
"211392_s_at","PATZ1","23598"
"211393_at","PATZ1","23598"
"211395_x_at","FCGR2C","9103"
"211396_at","FCGR2C","9103"
"211397_x_at","KIR2DL2","3803"
"211398_at","FGFR2","2263"
"211399_at","FGFR2","2263"
"211400_at","FGFR2","2263"
"211401_s_at","FGFR2","2263"
"211402_x_at","NR6A1","2649"
"211403_x_at","VCY ","26609 "
"211404_s_at","APLP2","334"
"211405_x_at","IFNA17","3451"
"211406_at","IER3IP1","51124"
"211407_at","NDUFB7","4713"
"211410_x_at","KIR2DL5A","57292"
"211411_at",NA,NA
"211412_at","PADI4","23569"
"211413_s_at","PADI4","23569"
"211414_at","GLS","2744"
"211416_x_at","GGTLA4","92086"
"211417_x_at","GGT1","2678"
"211419_s_at","CHN2","1124"
"211421_s_at","RET","5979"
"211422_at","TRPM3","80036"
"211423_s_at","SC5DL","6309"
"211424_x_at","METTL7A","25840"
"211425_x_at","SSX4 ","548313 "
"211426_x_at","GNAQ","2776"
"211427_s_at","KCNJ13","3769"
"211428_at","SERPINA1","5265"
"211429_s_at","SERPINA1","5265"
"211430_s_at","F7 ","2155 "
"211431_s_at","TYRO3","7301"
"211432_s_at","TYRO3","7301"
