sampleID,fpi,tissue,p,p.lab,TCGA
TCGA-CJ-4892-01,-1.35683295762598,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5088-01,0.536976014890051,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5162-01,0.0618078512896939,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5711-01,-0.405834875854873,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4151-01,-0.0977798546841786,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-A54J-01,-0.107551099054472,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4836-01,-0.161168304357365,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4891-01,0.893818769196708,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-6093-01,0.146938774160323,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AK-3456-01,0.386644330462941,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4638-01,-0.51665226865874,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4148-01,-0.239361233530989,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5187-01,0.670360571986333,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-6097-01,1.6727865731822,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4351-01,0.490683823294574,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5192-01,-0.710294825164473,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4895-01,-0.12476699979154,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3373-01,0.947582909049768,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4637-01,-0.333392552813292,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4343-01,-0.334996802348264,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5465-01,0.338474685479568,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5199-01,0.386143403718803,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4887-01,0.0908181389754318,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5676-01,1.42050658415009,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4710-01,-2.50378961927773,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4338-01,2.46485885093623,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4176-01,-0.930280258575701,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4817-01,1.1127703005463,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3347-01,-0.750366240979861,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4329-01,-0.0457583007582934,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4714-01,-0.161351334768209,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4870-01,1.2608599906789,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5164-01,-0.503895355677382,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4864-01,-2.22145094692294,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5703-01,-0.212459232573798,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4164-01,-0.217007011599834,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4964-01,0.451703462406544,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4976-01,0.720140582350695,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5173-01,0.621723265475609,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B4-5832-01,0.385795679308308,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-DV-5566-01,-1.86558920674371,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AS-3777-01,-1.90154669859357,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B4-5836-01,1.510582885948,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5705-01,0.534750538502974,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3362-01,1.08792749705592,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5461-01,0.722869502444242,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5457-01,0.922939157719582,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4782-01,0.542504396985166,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5695-01,0.0427639140190245,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4706-01,0.718195771874022,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-DV-5565-01,1.38600485573307,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4771-01,-0.84405764963899,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-5641-01,0.91542545565815,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3382-01,1.59711770071035,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AK-3451-01,1.09109762838749,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5454-01,0.740712837524216,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5987-01,-1.14936567507134,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5178-01,1.45846545702901,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5812-01,0.132604237128536,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B4-5835-01,1.05349006580676,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-4099-01,-0.783518251298979,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4635-01,0.36745877836679,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-DV-5573-01,0.107158116821755,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4846-01,-0.461360995153274,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-T7-A92I-01,0.997023596800121,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4862-01,1.43755037858688,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5701-01,0.554674182379359,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5713-01,-1.16249459166924,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-A8YJ-01,-1.38885771646029,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4849-01,-0.620704086628668,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4763-01,-0.675574170060571,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4823-01,0.658452917261328,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4775-01,0.215586371081354,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-4102-01,0.0457202615310451,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AK-3434-01,1.50559403319586,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4861-01,0.857250454752296,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4768-01,0.419935750443631,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5677-01,1.08747381018616,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4784-01,1.27786077269231,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4341-01,0.960798500554399,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4852-01,-0.873153339955971,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5470-01,0.910030182181861,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4824-01,-0.948811318810906,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4345-01,0.473995323648957,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5115-01,-0.153312907150403,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4865-01,1.29931939127582,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4758-01,0.664045179575378,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5200-01,-0.0220058422248748,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-A6NN-01,1.08521934960849,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4335-01,-0.185269718422944,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5698-01,-2.0324876276436,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-5636-01,0.24689614135595,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5108-01,1.20771206422733,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5168-01,0.751253134476618,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4331-01,-0.107146496681771,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-5635-01,-0.99063365818649,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4162-01,-1.38891777587703,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5009-01,-0.624764281279828,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B4-5838-01,0.790424909043349,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4828-01,-0.959009792685526,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3380-01,0.47187309850182,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5006-01,-0.480050233948616,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3343-01,-0.170871687989517,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5163-01,1.12901005873651,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4760-01,0.52845609668114,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4620-01,-0.678892039689873,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4904-01,0.300492132361641,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5175-01,0.564930839359443,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5455-01,-0.189346135787946,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B4-5834-01,0.744549089005588,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5693-01,0.387885681916474,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-6027-01,0.428909918269693,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5181-01,1.07397889132794,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AK-3453-01,-1.12880600544158,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-5588-01,0.987990219715029,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5113-01,-0.867750820739155,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-A8OU-01,0.542067557998572,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5452-01,0.748517037641593,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5201-01,-0.903624456157339,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5190-01,-1.35493848931846,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-5591-01,-0.600516464587653,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5989-01,-0.202735087614028,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3387-01,1.67362215431437,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5106-01,-0.145506605649855,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4843-01,-0.865390826849798,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4769-01,-1.21079496493946,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4355-01,-0.127621270498121,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5466-01,1.23736582715735,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5453-01,0.119590164221799,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4985-01,0.837241943814617,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5099-01,-0.428521031213176,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AK-3431-01,-0.297402787551509,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-A54I-01,0.482782553582163,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-3924-01,-0.904117940222558,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4902-01,1.22401406084212,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5117-01,-2.42390043664911,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5467-01,-0.147729803548692,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4694-01,0.956137295280738,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-A54F-01,0.619800342921109,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5546-01,0.885498675026951,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3370-01,-0.171067624005504,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-EU-5904-01,-0.18757862894562,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5007-01,0.118561721232284,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3374-01,0.078563819282395,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5180-01,0.0269335128297871,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5984-01,0.966047342934421,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5083-01,-0.236931569224651,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4634-01,0.530645433176718,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-5581-01,1.37856364837091,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3378-01,0.413132194259433,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5683-01,0.575411788484843,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5202-01,-0.739372238031805,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-5585-01,-1.81557343559545,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4619-01,-1.1617720610082,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-G6-A8L7-01,-1.03129672202125,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5681-01,-0.807667059999597,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4622-01,0.220825868348425,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3351-01,0.940537716185585,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3311-01,0.698845358796574,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4901-01,-0.573481899489707,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4643-01,0.872212421038496,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-A54E-01,-1.83394330900588,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-DV-A4VX-01,-1.52050850190018,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-G6-A8L8-01,0.640065172050639,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5196-01,0.0878337970927219,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3328-01,-1.26331269833398,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5552-01,1.0604949290235,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5451-01,-0.990887514227902,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4761-01,1.46980792668067,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3323-01,1.06110589094896,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4776-01,0.0418306646630003,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4972-01,0.91352392960829,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4813-01,-0.913062476527371,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4641-01,1.32137958038322,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5184-01,0.305794487852348,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5158-01,1.22530545520694,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4810-01,0.843033592864166,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5195-01,1.09222512888545,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5104-01,-0.336287849984791,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B4-5377-01,0.22095109118829,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5165-01,1.12090484968221,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4960-01,0.259133757692593,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3331-01,0.0590484402936479,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5462-01,0.786104012878565,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-A6NI-01,-0.135020113333451,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4884-01,0.797708405068976,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4713-01,0.305705590509508,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4337-01,0.295072604938483,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4814-01,-0.564268804207246,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5097-01,1.9641054256338,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4858-01,1.93543951690944,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4945-01,-0.942884837176145,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AS-3778-01,0.922391512373822,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4963-01,-0.486865818728798,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4789-01,0.860071318367948,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4642-01,0.297887766402511,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5702-01,-0.690234352940079,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5191-01,0.614527530157254,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4837-01,0.270239559459442,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4854-01,-0.00950878046379168,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5706-01,0.00317154281586147,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4967-01,1.04214659429032,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-DV-5569-01,-0.563138481381884,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3365-01,-1.68859110323038,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4153-01,0.576240936516777,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5399-01,0.328812941357113,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5709-01,1.39789066876259,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4804-01,0.514679641339019,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5710-01,-0.366573180435974,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4639-01,0.304201363685093,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4900-01,-0.706715878225804,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-A54D-01,0.134994243905146,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-AK-3444-01,-0.523842221961403,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4834-01,-1.19575616535539,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5682-01,0.178663194333012,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4959-01,0.262009161183042,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4853-01,-0.741580024340624,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3349-01,0.759430119833437,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3319-01,-0.122186242690258,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-6088-01,1.14781569348261,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-6087-01,0.984964232455195,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-DV-5574-01,0.876500683198651,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5697-01,0.406477164965079,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5186-01,1.13890332179978,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4894-01,-1.04771719892543,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-5182-01,1.16325553491265,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3372-01,-0.366574472149247,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5712-01,0.0152294838148532,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5463-01,0.405446641908122,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4177-01,0.259511622004826,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4889-01,-0.143533526084744,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4799-01,-0.704036425466214,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4169-01,-0.225841376346674,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3357-01,1.36199077971271,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4977-01,0.183139752369495,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3322-01,0.424774042773435,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4874-01,0.787165838323211,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4841-01,2.11164821787321,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4166-01,0.677261977745514,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4871-01,0.452342395942973,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5988-01,0.697155554708207,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-4875-01,-1.4367442733774,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-6032-01,-0.107176344598476,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5678-01,0.518427232020913,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4987-01,-0.809758038214856,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4975-01,1.93765084535135,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-A8OV-01,-0.142074034119581,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5982-01,1.2673173917422,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-BP-4332-01,0.510534706137926,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4146-01,-0.25700097865593,Tumor,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5468-11,-0.743643350681723,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4863-11,-1.60553352069403,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4700-11,-1.28826149813422,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5987-11,0.263471073459719,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-4712-11,-2.28476122505896,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5676-11,-0.464928876315766,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5465-11,-1.23004149270973,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5461-11,-2.32588441043012,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4864-11,-0.869039295898012,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5705-11,-0.284342163074003,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5454-11,-1.80650029827648,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5711-11,-0.951730212920234,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B0-5701-11,-0.969189146805792,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-5641-11,-1.29400274838038,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5470-11,-0.509274992533673,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-5677-11,-1.38355583973072,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B2-5636-11,-0.418275179270326,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3358-11,-1.01408849869178,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5452-11,-1.68896659158552,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-A3-3387-11,-0.398171477764546,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-5591-11,0.915205896720638,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5988-11,-3.05089975102949,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5984-11,-0.704984217390051,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-5581-11,-2.77516194215013,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CW-5585-11,-1.19329033349101,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-5467-11,-1.82928084301789,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-5552-11,-0.0375932065796911,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CZ-4865-11,-1.2852322150083,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-B8-4619-11,-1.84498043348438,Normal,4.72424117037281e-22,4.7e-22,KIRC
TCGA-CJ-6033-11,-0.694581654478859,Normal,4.72424117037281e-22,4.7e-22,KIRC
