REGISTRY,YEAR,SEX,CANCER,TOTAL,N0_4,N5_9,N10_14,N15_19,N20_24,N25_29,N30_34,N35_39,N40_44,N45_49,N50_54,N55_59,N60_64,N65_69,N70_74,N75_79,N80_84,N85+,N_UNK
 3600700,2000,2, 4,53,0,0,0,0,0,1,0,1,2,4,3,3,4,4,7,7,8,9,0
 3600700,2000,2, 5,313,0,0,2,2,2,5,3,7,6,17,16,19,37,35,35,49,35,43,0
 3600700,2000,2, 6,159,0,0,0,0,0,0,2,3,1,11,15,17,12,17,20,27,15,19,0
 3600700,2000,2, 7,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,3,3,0,0
 3600700,2000,2, 8,24,0,0,0,0,0,0,0,0,0,1,0,1,3,1,6,6,4,2,0
 3600700,2000,2, 9,85,0,0,0,0,0,1,1,0,3,4,2,6,9,8,8,18,10,15,0
 3600700,2000,2,10,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
 3600700,2000,2,11,267,0,0,0,0,0,0,0,2,5,8,21,26,21,34,60,44,28,18,0
 3600700,2000,2,12,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
 3600700,2000,2,13,363,0,0,0,5,13,22,30,32,24,38,33,31,25,33,17,27,17,16,0
 3600700,2000,2,14,13,0,0,1,0,0,1,0,0,1,2,0,3,0,3,1,1,0,0,0
 3600700,2000,2,15,1025,0,0,0,1,0,7,26,43,74,123,142,124,123,111,75,82,48,46,0
 3600700,2000,2,16,71,0,0,0,0,0,4,7,9,6,12,4,3,4,4,8,2,6,2,0
 3600700,2000,2,17,116,0,0,0,0,0,0,1,3,7,9,13,15,17,14,15,9,2,11,0
 3600700,2000,2,18,108,0,1,2,2,1,0,1,5,3,5,14,11,24,3,10,11,8,7,0
 3600700,2000,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2000,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2000,2,21,71,0,0,0,0,0,0,2,3,4,4,8,6,8,10,10,3,9,4,0
 3600700,2000,2,22,44,0,0,0,0,0,0,0,0,0,1,4,1,0,6,9,5,8,10,0
 3600700,2000,2,23,6,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
 3600700,2000,2,24,49,0,1,1,0,2,2,0,3,2,2,9,3,4,5,5,5,4,1,0
 3600700,2000,2,25,70,0,2,1,1,3,3,3,9,11,10,6,8,4,3,3,0,3,0,0
 3600700,2000,2,26,13,0,0,0,1,2,2,0,0,2,1,0,0,1,2,1,0,0,1,0
 3600700,2000,2,27,126,0,1,1,1,0,0,3,8,3,3,6,11,19,16,19,16,8,11,0
 3600700,2000,2,28,56,0,0,0,0,0,0,0,1,0,0,7,6,5,5,14,4,6,8,0
 3600700,2000,2,29,75,5,5,3,2,2,3,0,1,1,3,3,2,8,8,5,5,11,8,0
 3600700,2001,1, 1,4264,14,12,7,19,25,48,61,98,110,194,289,429,465,583,676,608,351,275,0
 3600700,2001,1, 2,176,0,0,0,0,1,3,6,15,7,16,20,22,25,23,14,14,7,3,0
 3600700,2001,1, 3,73,0,0,0,0,0,0,1,0,1,4,6,6,7,11,20,9,6,2,0
 3600700,2001,1, 4,100,0,0,0,0,0,0,1,0,4,5,8,7,7,14,17,19,12,6,0
 3600700,2001,1, 5,379,0,0,0,1,1,1,5,11,5,15,27,34,31,49,61,67,41,30,0
 3600700,2001,1, 6,266,0,0,0,0,0,2,3,3,6,12,19,36,35,45,44,28,17,16,0
 3600700,2001,1, 7,46,0,0,0,0,0,0,0,0,0,2,4,3,8,6,8,5,7,3,0
 3600700,2001,1, 8,28,0,0,0,0,0,0,0,1,0,0,3,2,3,3,5,8,2,1,0
 3600700,2001,1, 9,78,0,0,0,0,0,0,0,1,2,4,6,6,7,10,14,20,4,4,0
 3600700,2001,1,10,46,0,0,0,0,0,0,1,0,1,4,3,5,11,4,9,4,4,0,0
 3600700,2001,1,11,509,0,0,0,0,0,0,1,1,5,14,19,48,51,81,114,87,56,32,0
 3600700,2001,1,12,9,0,1,0,1,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0
 3600700,2001,1,13,495,0,0,0,4,4,21,18,40,34,48,48,41,43,51,51,54,22,16,0
 3600700,2001,1,14,33,1,1,0,0,1,1,1,0,1,4,4,5,2,6,2,3,1,0,0
 3600700,2001,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2001,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2001,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2001,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2001,1,19,967,0,0,0,0,0,0,0,0,4,16,54,114,143,167,173,151,81,64,0
 3600700,2001,1,20,54,1,0,0,2,8,6,9,7,13,1,3,2,1,0,1,0,0,0,0
 3600700,2001,1,21,114,1,0,0,0,1,0,4,1,2,8,9,13,9,10,20,19,8,9,0
 3600700,2001,1,22,128,0,0,0,0,0,0,0,0,0,1,6,8,10,21,22,27,9,24,0
 3600700,2001,1,23,22,1,0,0,0,0,1,0,0,1,3,0,3,2,4,0,3,1,3,0
 3600700,2001,1,24,68,1,1,2,3,0,2,0,3,1,8,5,11,8,10,4,3,3,3,0
 3600700,2001,1,25,25,0,0,0,3,0,2,4,7,1,0,2,1,1,1,1,2,0,0,0
 3600700,2001,1,26,25,0,0,4,3,3,2,1,1,0,4,2,3,0,1,1,0,0,0,0
 3600700,2001,1,27,166,3,1,0,0,1,4,4,3,12,9,13,21,20,12,22,14,15,12,0
 3600700,2001,1,28,45,0,0,0,0,0,0,0,0,0,2,4,4,7,5,3,7,5,8,0
 3600700,2001,1,29,140,5,7,1,1,5,2,2,1,6,6,6,12,12,15,18,21,14,6,0
 3600700,2001,2, 1,3642,11,5,6,18,17,46,66,100,209,290,381,344,350,361,393,382,319,344,0
 3600700,2001,2, 2,66,0,0,0,0,2,2,2,0,4,3,7,4,8,3,8,7,4,12,0
 3600700,2001,2, 3,28,0,0,0,0,0,0,0,0,0,0,3,2,2,1,7,1,5,7,0
 3600700,2001,2, 4,62,0,0,0,0,0,0,0,1,1,2,3,2,6,10,12,7,9,9,0
 3600700,2001,2, 5,360,0,0,2,2,0,3,1,3,7,16,14,26,31,42,47,52,54,60,0
 3600700,2001,2, 6,171,0,0,0,0,0,0,2,3,9,12,16,19,16,13,22,18,21,20,0
 3600700,2001,2, 7,15,1,0,0,0,0,0,0,1,0,1,2,1,1,2,3,0,2,1,0
 3600700,2001,2, 8,32,0,0,0,0,0,0,0,0,0,1,1,4,2,3,4,7,2,8,0
 3600700,2001,2, 9,80,1,0,0,0,0,0,0,0,4,0,4,4,7,8,5,18,10,19,0
 3600700,2001,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
 3600700,2001,2,11,262,0,0,0,0,0,0,0,1,10,12,16,21,28,28,51,43,31,21,0
 3600700,2001,2,12,12,0,0,1,3,0,2,0,0,0,0,0,1,0,2,1,1,0,1,0
 3600700,2001,2,13,392,0,0,0,6,5,17,18,28,36,39,48,36,28,33,30,25,26,17,0
 3600700,2001,2,14,26,0,0,0,0,0,0,0,2,4,2,2,1,3,3,2,2,2,3,0
 3600700,2001,2,15,1109,0,0,0,0,0,1,18,43,82,133,184,143,132,117,84,71,51,50,0
 3600700,2001,2,16,99,0,0,0,1,1,7,10,6,9,11,12,8,3,9,8,4,6,4,0
 3600700,2001,2,17,125,0,0,0,0,0,0,1,1,4,9,15,14,14,15,20,17,7,8,0
 3600700,2001,2,18,107,0,0,1,0,1,0,1,1,3,8,9,8,13,10,11,22,7,12,0
 3600700,2001,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2001,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2001,2,21,58,0,0,0,0,0,1,0,0,2,7,4,4,4,9,7,11,7,2,0
 3600700,2001,2,22,40,0,0,0,0,0,1,0,0,1,2,0,1,2,5,2,9,7,10,0
 3600700,2001,2,23,6,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0
 3600700,2001,2,24,57,2,1,1,1,1,2,3,0,8,5,7,4,2,4,6,4,3,3,0
 3600700,2001,2,25,69,0,0,0,3,4,2,5,4,11,9,6,8,4,4,1,3,2,3,0
 3600700,2001,2,26,15,0,1,0,1,2,2,1,1,1,2,2,1,0,0,0,1,0,0,0
 3600700,2001,2,27,130,1,0,0,0,0,2,0,1,3,9,6,7,12,15,22,21,21,10,0
 3600700,2001,2,28,39,0,0,0,0,0,0,0,0,1,0,2,2,5,6,5,2,9,7,0
 3600700,2001,2,29,97,5,3,1,0,1,3,1,1,2,3,8,9,6,5,13,13,9,14,0
 3600700,2002,1, 1,4778,19,11,4,25,28,38,60,70,136,221,355,485,581,625,754,634,446,286,0
 3600700,2002,1, 2,193,0,0,0,0,0,0,4,4,16,26,27,25,23,17,17,16,10,8,0
 3600700,2002,1, 3,69,0,0,0,0,0,0,0,0,2,4,3,6,5,10,12,10,11,6,0
 3600700,2002,1, 4,98,0,0,0,0,0,0,0,1,0,4,4,8,10,12,18,19,12,10,0
 3600700,2002,1, 5,368,0,0,0,0,5,0,1,1,7,14,27,17,53,46,61,68,39,29,0
 3600700,2002,1, 6,220,0,0,0,0,1,1,0,2,3,8,21,30,16,42,32,32,20,12,0
 3600700,2002,1, 7,59,1,0,0,0,0,0,0,2,0,3,4,5,9,8,7,12,6,2,0
 3600700,2002,1, 8,26,0,0,0,0,0,0,0,0,0,0,3,5,4,2,7,2,3,0,0
 3600700,2002,1, 9,82,0,0,0,0,0,0,0,1,2,4,6,6,6,18,10,13,12,4,0
 3600700,2002,1,10,33,0,0,0,0,0,0,0,0,2,1,3,7,9,1,5,4,0,1,0
 3600700,2002,1,11,541,1,0,0,0,0,0,0,2,7,17,30,37,72,73,123,87,59,33,0
 3600700,2002,1,12,10,0,0,0,2,0,0,2,1,1,1,0,2,0,0,0,0,1,0,0
 3600700,2002,1,13,619,0,0,1,8,8,13,25,21,42,60,61,77,66,54,77,42,36,28,0
 3600700,2002,1,14,26,1,1,0,0,0,2,2,2,3,0,2,2,3,1,2,1,1,3,0
 3600700,2002,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2002,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2002,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2002,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2002,1,19,1256,0,0,0,0,0,0,0,2,4,16,88,157,193,235,214,177,101,69,0
 3600700,2002,1,20,65,0,0,0,3,5,12,13,12,4,7,5,0,2,2,0,0,0,0,0
 3600700,2002,1,21,132,1,0,0,0,0,1,3,3,6,9,10,12,17,14,24,14,13,5,0
 3600700,2002,1,22,147,0,0,0,0,0,0,2,0,4,1,1,14,16,13,27,25,26,18,0
 3600700,2002,1,23,10,1,1,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,0
 3600700,2002,1,24,74,3,4,1,2,1,3,2,3,3,5,8,7,8,5,6,4,7,2,0
 3600700,2002,1,25,34,0,0,0,2,0,1,0,1,5,0,9,4,3,3,3,1,1,1,0
 3600700,2002,1,26,20,0,1,1,2,2,1,1,1,3,0,1,1,1,2,1,2,0,0,0
 3600700,2002,1,27,216,2,2,0,2,3,2,2,6,10,21,13,19,17,15,32,32,23,15,0
 3600700,2002,1,28,69,0,0,0,0,0,0,0,0,2,3,1,2,6,16,12,14,6,7,0
 3600700,2002,1,29,150,7,2,1,3,3,2,2,4,3,5,11,11,16,9,21,19,21,10,0
 3600700,2002,2, 1,3872,13,12,9,12,28,48,93,123,201,290,372,395,403,378,395,441,323,336,0
 3600700,2002,2, 2,82,0,0,1,1,0,1,2,4,3,3,7,9,9,9,11,7,10,5,0
 3600700,2002,2, 3,38,0,0,0,0,0,0,1,0,0,0,2,3,4,5,4,7,6,6,0
 3600700,2002,2, 4,51,0,0,0,1,0,0,0,0,0,1,7,4,9,1,9,6,6,7,0
 3600700,2002,2, 5,329,0,1,4,2,1,2,2,6,11,15,22,16,31,25,44,70,38,39,0
 3600700,2002,2, 6,155,0,0,0,0,2,0,8,2,5,7,13,5,17,15,19,30,15,17,0
 3600700,2002,2, 7,16,0,0,0,0,0,0,0,2,0,0,0,1,0,4,2,1,2,4,0
 3600700,2002,2, 8,26,0,0,0,0,0,0,0,0,0,1,2,1,4,1,2,3,6,6,0
 3600700,2002,2, 9,96,0,0,0,0,0,0,0,0,1,4,5,10,12,11,9,12,15,17,0
 3600700,2002,2,10,8,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,1,0,0
 3600700,2002,2,11,309,0,0,0,0,0,0,0,1,6,12,24,23,30,36,62,46,35,34,0
 3600700,2002,2,12,10,0,1,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,1,0
 3600700,2002,2,13,430,0,0,0,4,7,19,31,25,27,41,45,48,37,39,31,30,31,15,0
 3600700,2002,2,14,14,0,1,1,0,0,0,2,0,0,1,2,1,2,0,1,0,1,2,0
 3600700,2002,2,15,1148,0,0,0,0,2,3,21,37,85,128,162,170,143,127,74,80,56,60,0
 3600700,2002,2,16,82,0,0,0,0,3,6,6,14,14,10,6,2,3,5,6,2,1,4,0
 3600700,2002,2,17,156,0,0,0,0,0,0,2,3,7,10,27,22,12,15,12,21,13,12,0
 3600700,2002,2,18,117,0,0,0,1,1,0,3,6,3,5,11,12,18,15,11,13,10,8,0
 3600700,2002,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2002,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2002,2,21,88,3,0,0,0,0,1,0,2,3,5,7,11,7,9,16,7,9,8,0
 3600700,2002,2,22,49,0,0,0,0,0,0,0,2,1,0,0,1,3,9,2,12,3,16,0
 3600700,2002,2,23,9,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,1,1,0
 3600700,2002,2,24,69,3,3,0,2,1,0,4,0,5,6,2,7,3,5,8,8,5,7,0
 3600700,2002,2,25,78,0,1,0,1,4,10,5,6,12,10,4,10,5,3,1,5,0,1,0
 3600700,2002,2,26,10,0,0,0,0,2,2,0,0,0,2,0,1,0,0,0,2,1,0,0
 3600700,2002,2,27,165,1,1,0,0,2,1,2,3,6,14,9,11,20,16,23,28,13,15,0
 3600700,2002,2,28,41,0,0,0,0,0,0,0,0,0,0,1,5,1,2,9,9,6,8,0
 3600700,2002,2,29,98,3,4,2,0,1,2,1,4,4,3,2,8,13,12,11,10,10,8,0
 3600700,2003,1, 1,4853,15,10,13,22,26,44,68,86,132,210,319,545,560,674,719,646,456,308,0
 3600700,2003,1, 2,187,0,0,0,0,0,1,5,10,11,20,15,26,21,26,21,13,13,5,0
 3600700,2003,1, 3,86,0,0,0,0,0,0,1,0,2,2,11,13,9,10,9,16,7,6,0
 3600700,2003,1, 4,106,0,0,0,0,0,1,1,2,3,2,3,10,15,15,13,18,15,8,0
 3600700,2003,1, 5,373,0,1,0,1,1,1,0,1,5,10,24,28,41,57,64,61,42,36,0
 3600700,2003,1, 6,271,0,0,1,0,0,2,1,5,3,11,22,33,41,39,44,32,21,16,0
 3600700,2003,1, 7,42,0,0,2,1,0,0,0,0,0,3,3,8,5,7,4,4,3,2,0
 3600700,2003,1, 8,21,0,0,0,0,0,0,0,0,0,2,1,2,2,6,3,2,1,2,0
 3600700,2003,1, 9,103,0,0,0,0,0,0,0,2,1,2,9,14,12,12,18,19,9,5,0
 3600700,2003,1,10,45,0,0,0,0,0,0,0,0,0,5,8,4,6,1,9,7,3,2,0
 3600700,2003,1,11,519,0,0,0,0,0,0,2,0,4,15,25,46,61,61,108,97,74,26,0
 3600700,2003,1,12,7,0,1,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0
 3600700,2003,1,13,650,0,0,0,6,10,13,27,26,48,50,58,100,55,60,78,57,39,23,0
 3600700,2003,1,14,40,0,0,0,1,0,1,1,2,2,4,3,4,2,2,5,8,2,3,0
 3600700,2003,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2003,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2003,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2003,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2003,1,19,1278,0,0,0,0,0,0,0,1,2,21,64,161,186,252,208,182,115,86,0
 3600700,2003,1,20,71,0,0,0,1,8,14,11,16,7,8,2,0,1,1,1,0,0,1,0
 3600700,2003,1,21,133,2,1,0,0,0,0,3,1,6,9,7,16,15,18,18,19,13,5,0
 3600700,2003,1,22,136,0,0,0,0,0,0,0,0,0,4,2,12,9,14,26,26,17,26,0
 3600700,2003,1,23,13,2,0,0,0,0,1,1,0,2,0,0,2,2,0,1,0,2,0,0
 3600700,2003,1,24,84,2,1,2,0,0,1,0,1,10,7,12,5,8,11,6,9,7,2,0
 3600700,2003,1,25,27,0,0,0,0,0,3,2,5,1,4,3,4,0,2,2,0,1,0,0
 3600700,2003,1,26,19,0,0,1,2,1,2,2,2,1,1,1,0,1,0,2,3,0,0,0
 3600700,2003,1,27,198,2,1,3,2,1,1,6,6,11,13,11,21,20,27,20,23,20,10,0
 3600700,2003,1,28,66,0,0,0,0,0,0,0,0,1,2,4,7,8,6,11,8,11,8,0
 3600700,2003,1,29,140,6,3,4,5,4,3,1,3,3,7,9,9,10,15,16,16,13,13,0
 3600700,2003,2, 1,3899,15,7,17,17,28,41,83,139,201,295,400,387,391,381,392,413,357,335,0
 3600700,2003,2, 2,70,0,0,0,0,1,1,2,2,5,4,6,5,4,8,8,8,10,6,0
 3600700,2003,2, 3,34,0,0,0,0,0,0,0,0,0,1,2,1,3,2,7,4,4,10,0
 3600700,2003,2, 4,42,0,0,0,0,0,0,0,0,0,1,3,3,4,2,8,10,5,6,0
 3600700,2003,2, 5,329,0,0,3,2,1,1,1,4,8,9,19,21,38,35,41,53,48,45,0
 3600700,2003,2, 6,176,0,0,0,0,0,1,0,7,6,10,12,17,19,16,25,29,17,17,0
 3600700,2003,2, 7,17,0,0,0,0,0,0,0,1,0,0,1,2,2,0,3,5,3,0,0
 3600700,2003,2, 8,40,0,0,0,0,0,0,0,0,0,1,4,1,2,5,2,10,6,9,0
 3600700,2003,2, 9,83,0,0,0,0,0,0,0,2,1,2,5,3,5,13,14,11,15,12,0
 3600700,2003,2,10,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0
 3600700,2003,2,11,323,0,0,0,0,0,0,0,3,3,13,21,22,37,45,41,61,50,27,0
 3600700,2003,2,12,8,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0
 3600700,2003,2,13,410,0,0,1,3,12,12,31,22,44,39,40,27,35,36,36,24,22,26,0
 3600700,2003,2,14,17,1,0,0,0,2,0,1,0,0,1,1,2,0,1,1,2,2,3,0
 3600700,2003,2,15,1140,0,0,0,1,0,6,18,43,74,142,177,172,143,110,78,61,67,48,0
 3600700,2003,2,16,84,0,0,0,1,2,3,6,10,10,8,7,7,10,3,3,5,3,6,0
 3600700,2003,2,17,116,0,0,0,0,0,1,1,2,2,7,15,10,16,15,17,11,10,9,0
 3600700,2003,2,18,120,1,0,2,0,0,1,1,5,5,13,13,15,7,15,7,15,10,10,0
 3600700,2003,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2003,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2003,2,21,78,0,1,1,0,0,2,1,8,3,1,5,11,3,10,10,12,6,4,0
 3600700,2003,2,22,37,0,0,0,0,0,0,0,0,1,1,1,1,1,3,5,11,5,8,0
 3600700,2003,2,23,7,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
 3600700,2003,2,24,61,1,1,3,1,1,3,4,3,4,4,2,4,6,6,10,3,0,5,0
 3600700,2003,2,25,103,0,0,1,1,2,6,8,13,11,17,18,10,7,6,0,1,1,1,0
 3600700,2003,2,26,18,0,0,2,3,2,0,0,1,3,0,2,0,1,1,1,2,0,0,0
 3600700,2003,2,27,172,0,0,0,1,2,2,4,1,13,9,16,20,16,15,18,22,16,17,0
 3600700,2003,2,28,59,0,0,0,0,0,0,0,0,2,0,7,8,3,7,9,8,4,11,0
 3600700,2003,2,29,102,6,5,2,2,2,1,1,5,2,2,4,5,10,10,10,12,13,10,0
 3600700,2004,1, 1,5132,17,4,7,20,35,40,63,81,121,209,375,555,652,759,740,710,469,275,0
 3600700,2004,1, 2,199,0,0,0,2,1,1,5,8,15,15,22,28,24,24,24,16,12,2,0
 3600700,2004,1, 3,93,0,0,0,0,0,0,0,0,4,5,4,11,16,18,12,10,8,5,0
 3600700,2004,1, 4,98,0,0,0,0,0,0,0,3,3,1,2,12,14,8,14,24,9,8,0
 3600700,2004,1, 5,370,0,0,0,1,0,1,1,1,6,16,23,40,42,51,63,60,36,29,0
 3600700,2004,1, 6,266,0,0,0,0,1,0,0,4,7,10,31,27,44,39,31,36,28,8,0
 3600700,2004,1, 7,57,1,0,0,0,1,0,0,0,4,5,5,4,3,7,9,8,10,0,0
 3600700,2004,1, 8,31,0,0,0,0,0,0,0,0,0,1,3,3,3,4,2,6,4,5,0
 3600700,2004,1, 9,81,0,0,0,0,0,0,0,0,4,3,4,7,11,12,14,13,9,4,0
 3600700,2004,1,10,41,0,0,0,0,0,0,0,0,0,1,3,7,8,2,9,7,3,1,0
 3600700,2004,1,11,535,0,0,0,0,1,0,0,1,2,14,15,40,55,74,101,107,81,44,0
 3600700,2004,1,12,12,0,0,2,1,0,2,1,0,0,1,1,0,2,0,0,1,1,0,0
 3600700,2004,1,13,559,0,0,0,2,6,10,22,25,25,40,58,61,72,64,52,59,39,24,0
 3600700,2004,1,14,30,1,0,1,0,1,0,2,2,2,0,3,0,3,4,2,6,2,1,0
 3600700,2004,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2004,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2004,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2004,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2004,1,19,1520,0,0,0,0,0,0,1,0,7,30,109,212,235,299,240,205,109,73,0
 3600700,2004,1,20,80,0,0,0,4,12,15,12,16,9,5,6,0,0,0,1,0,0,0,0
 3600700,2004,1,21,133,2,1,0,0,0,0,2,2,6,7,7,13,27,17,20,14,9,6,0
 3600700,2004,1,22,151,0,0,0,1,0,1,0,0,3,2,5,7,18,18,33,28,21,14,0
 3600700,2004,1,23,20,4,0,0,0,0,0,1,1,3,0,3,1,1,1,2,1,0,2,0
 3600700,2004,1,24,79,5,0,0,4,1,1,3,1,2,8,7,9,5,12,7,13,1,0,0
 3600700,2004,1,25,46,0,0,0,1,1,4,1,1,1,8,8,4,5,4,6,2,0,0,0
 3600700,2004,1,26,22,0,0,0,1,2,2,2,3,3,2,1,1,2,1,2,0,0,0,0
 3600700,2004,1,27,191,0,0,2,1,1,2,5,4,7,15,9,20,14,24,30,24,24,9,0
 3600700,2004,1,28,71,0,0,0,0,0,0,0,1,2,3,6,7,6,17,9,6,11,3,0
 3600700,2004,1,29,165,3,3,2,2,6,0,3,3,2,3,17,14,13,23,22,26,13,10,0
 3600700,2004,2, 1,4008,13,4,13,16,31,44,84,130,197,314,410,434,404,425,401,408,360,320,0
 3600700,2004,2, 2,86,0,0,1,0,1,3,0,6,4,5,11,7,8,8,10,6,7,9,0
 3600700,2004,2, 3,37,0,0,0,0,0,0,0,0,1,0,0,5,5,4,3,6,11,2,0
 3600700,2004,2, 4,61,0,0,0,0,0,0,2,1,0,1,2,2,2,8,2,16,15,10,0
 3600700,2004,2, 5,353,0,0,2,3,6,0,5,3,5,10,23,30,33,39,46,55,48,45,0
 3600700,2004,2, 6,156,0,0,0,0,0,1,1,2,7,6,21,13,26,20,17,15,16,11,0
 3600700,2004,2, 7,23,0,0,0,0,0,1,0,0,0,2,4,1,0,1,3,8,1,2,0
 3600700,2004,2, 8,34,0,0,0,0,0,0,0,0,0,0,2,2,5,3,4,6,2,10,0
 3600700,2004,2, 9,109,0,0,0,0,0,0,0,0,0,2,3,9,15,14,16,13,22,15,0
 3600700,2004,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0
 3600700,2004,2,11,328,0,0,0,0,0,0,1,2,4,15,15,28,31,52,56,60,39,25,0
 3600700,2004,2,12,6,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
 3600700,2004,2,13,402,0,0,0,2,7,10,26,22,20,47,47,49,39,34,24,35,19,21,0
 3600700,2004,2,14,23,1,1,0,1,1,2,1,1,1,1,0,2,1,3,2,1,2,2,0
 3600700,2004,2,15,1147,0,0,0,0,0,5,19,42,90,146,190,157,123,110,86,63,66,50,0
 3600700,2004,2,16,86,0,0,0,1,0,4,11,15,8,10,8,5,5,3,6,6,2,2,0
 3600700,2004,2,17,150,0,0,0,0,0,0,2,1,4,11,14,29,18,21,13,17,8,12,0
 3600700,2004,2,18,143,0,0,0,0,1,4,2,6,9,7,14,17,17,16,17,13,11,9,0
 3600700,2004,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2004,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600700,2004,2,21,79,1,0,0,0,0,0,0,2,4,6,5,6,6,13,7,12,11,6,0
 3600700,2004,2,22,44,0,0,0,0,0,0,0,0,0,3,0,2,1,1,7,10,8,12,0
 3600700,2004,2,23,6,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0
 3600700,2004,2,24,55,1,0,3,2,2,0,0,3,0,3,7,10,4,8,3,5,2,2,0
 3600700,2004,2,25,122,0,0,0,2,4,8,10,9,19,16,10,15,8,7,10,2,2,0,0
 3600700,2004,2,26,22,0,0,1,3,2,3,2,3,0,1,0,1,0,1,4,0,1,0,0
 3600700,2004,2,27,177,0,0,1,1,5,1,1,4,10,9,16,15,21,17,24,17,16,19,0
 3600700,2004,2,28,54,0,0,0,0,0,0,0,0,1,1,4,6,3,4,11,6,10,8,0
 3600700,2004,2,29,95,4,2,3,1,1,1,0,3,2,5,5,5,5,14,10,12,9,13,0
 3600700,2005,1, 1,5187,17,9,7,16,28,49,70,88,115,219,336,572,656,779,706,720,471,329,0
 3600700,2005,1, 2,171,0,0,0,0,0,3,4,12,11,21,21,26,24,9,15,12,7,6,0
 3600700,2005,1, 3,80,0,0,0,0,0,0,0,1,3,8,6,12,13,7,11,9,7,3,0
 3600700,2005,1, 4,114,0,0,0,0,0,0,0,1,1,8,5,12,16,12,17,18,15,9,0
 3600700,2005,1, 5,371,0,0,1,0,3,2,3,4,6,12,19,43,45,46,71,51,37,28,0
 3600700,2005,1, 6,231,0,0,0,0,1,0,3,4,3,6,18,38,34,38,29,27,21,9,0
