DATA	GSM995552	GSM995553	GSM995554	GSM995555	GSM995556	GSM995557	GSM995558	GSM995559	GSM995560	GSM995561	GSM995562	GSM995563	GSM995564	GSM995565	GSM995566	GSM995567	GSM995568	GSM995569	GSM995570	GSM995571	GSM995572	GSM995573	GSM995574	GSM995575	GSM995576	GSM995577	GSM995578	GSM995579	GSM995580	GSM995581	GSM995582	GSM995583	GSM995584	GSM995585	GSM995586	GSM995587	GSM995588	GSM995589	GSM995590	GSM995591	GSM995592	GSM995593	GSM995594	GSM995595	GSM995596	GSM995597	GSM995598	GSM995599	GSM995600	GSM995601	GSM995602	GSM995603	GSM995604	GSM995605	GSM995606	GSM995607	GSM995608	GSM995609	GSM995610	GSM995611	GSM995612	GSM995613	GSM995614	GSM995615	GSM995616	GSM995617	GSM995618	GSM995619	GSM995620	GSM995621	GSM995622	GSM995623	GSM995624	GSM995625	GSM995626	GSM995627	GSM995628	GSM995629	GSM995630	GSM995631	GSM995632	GSM995633	GSM995634	GSM995635	GSM995636	GSM995637	GSM995638	GSM995639	GSM995640	GSM995641	GSM995642	GSM995643	GSM995644	GSM995645	GSM995646	GSM995647	GSM995648	GSM995649	GSM995650	GSM995651	GSM995652	GSM995653	GSM995654	GSM995655	GSM995656	GSM995657	GSM995658	GSM995659	GSM995660	GSM995661	GSM995662	GSM995663	GSM995664	GSM995665	GSM995666	GSM995667	GSM995668	GSM995669	GSM995670	GSM995671
hsa-miR-653	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-651	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-652	5.482980761	5.738376859	4.181257428	6.261976324	4.288824682	4.861696232	4.120753147	5.508647963	5.744453384	6.705833462	5.344563835	5.81154041	6.215851857	5.353022107	5.306315833	5.810169205	6.313055206	5.681303512	4.785465408	6.852913007	5.261516464	6.334931802	6.419963251	6.071906441	5.990713623	4.395663679	2.321928095	4.490762668	5.208983114	4.526792293	7.392256987	3.778566823	5.057910926	5.150825885	4.481026143	4.799219922	4.47421502	6.543921479	5.238185706	3.736648015	3.724120702	4.975234307	3.851061279	5.414851585	4.948132093	4.975339849	6.45163925	4.079962915	5.970089418	2.321928095	4.373788875	5.079025058	5.1404242	5.734854978	5.499074785	5.266806762	4.123595739	5.502440091	6.433178731	6.281324631	6.007034035	5.802153928	4.614345434	6.469995455	3.723690284	4.307389548	5.985712057	3.376058016	4.95531979	5.460632842	5.660518019	4.451340794	5.220201898	4.032486348	4.555388133	4.375141973	5.530794888	7.10782971	6.46734909	5.519889967	6.657163205	5.517891464	5.466859109	4.368595446	2.321928095	6.22342081	5.406670936	6.401508581	5.224830257	2.321928095	5.684973858	4.096684771	6.621980696	4.264680545	2.942181972	5.185140752	6.368655172	3.643085616	3.741670982	4.726876659	3.159206982	6.203531822	5.895912869	6.108663484	4.059232892	4.49168109	7.090533625	7.667588394	7.280693024	2.321928095	3.944754947	4.281918802	6.798471246	6.789245192	5.567528803	2.735377806	7.599875406	5.025717437	8.297263027	6.239829485
hsa-miR-650	2.321928095	5.118523042	5.246108413	6.086806309	5.72885029	4.875192203	4.9200255	5.617942944	5.234081594	5.125381646	6.533150492	5.041013375	5.976538355	6.416919806	5.936957262	3.972504345	4.148550977	3.867318951	3.931051782	6.359817853	2.321928095	4.320256365	5.172660085	4.533180775	6.429383664	5.22049856	4.356767315	5.341335806	5.807132432	5.753871377	6.209450058	6.040897904	5.923770725	6.926248827	7.292380734	6.660648635	4.639660924	5.653286723	5.130807525	5.403541918	4.508571129	4.651890499	4.29594022	5.049987319	6.724398901	5.75312847	6.919207335	6.294295702	5.687589851	5.120469353	5.393951128	5.077679169	4.884014122	5.272223136	4.502223505	5.483218507	4.100199893	5.244985236	4.502218776	4.499386633	5.394215249	4.573137555	5.109625752	4.775693925	4.813346642	4.822903158	4.134573992	4.812730455	5.369523706	4.471355292	4.799437624	4.69376499	4.904713037	5.30551242	6.070920152	4.915644092	5.092831402	3.098020545	3.129602486	5.153337118	3.53281514	4.159849504	4.66661435	4.944523908	4.411995579	3.955253677	4.375583511	4.730643235	6.371415312	6.074632344	5.52053024	5.315737781	6.718349893	6.094555521	5.471938184	5.307359178	3.563018515	4.184555145	5.158603954	4.358318321	4.338656701	3.832595759	4.988686431	5.255895887	4.946106872	6.143147599	5.548641767	5.986279544	5.70758202	2.321928095	4.885796625	4.845807334	6.184559072	3.94153442	4.722594191	4.891464215	5.216465401	3.73213695	5.001751519	2.321928095
hsa-miR-659	4.438918305	5.725197006	4.208421195	5.459513042	6.594088069	5.037935536	5.839746318	7.01709925	3.403213419	2.321928095	5.727602102	4.75954002	6.511057849	6.178930883	6.527749323	5.601814383	5.33059727	6.139421128	7.681160126	4.251044194	5.497516408	6.89230766	6.119083526	4.832382266	5.726155365	6.146928968	7.469634811	4.90970008	6.562947954	6.370192799	3.937156358	5.982083729	5.005288739	4.982896211	5.396964207	5.664994065	6.826805943	5.303477573	4.633916051	8.083490055	6.19655941	6.470008952	6.732126118	6.696363434	2.321928095	2.321928095	5.359617698	4.552994841	4.931238427	2.321928095	5.461850099	5.946401387	6.152827772	5.540236292	6.974520599	5.936882368	6.717311717	4.616125756	5.478341913	4.408546036	6.060358217	5.880574031	6.143688616	5.447708563	7.252019503	7.532209254	6.411492171	6.666320879	6.323414335	6.067188182	5.893950643	7.887617298	5.926488569	6.021283731	6.614058111	6.55414335	6.885572901	7.239531312	7.227117396	6.997353611	6.44602853	6.675324973	7.324039553	6.91041367	8.028099643	6.523179996	7.216968802	5.822260991	7.507351506	9.600972979	6.804539312	7.032698529	6.088848647	6.224010026	6.95050236	6.383894694	7.31366828	7.18689881	8.861303434	6.864618962	7.096014811	7.387101814	6.50263727	5.312153665	7.022264595	6.769244656	2.321928095	6.064605698	2.321928095	2.321928095	6.271194735	7.064746964	6.071736406	5.79926563	6.86397725	7.447143636	6.24902407	7.221804446	4.026008014	7.310540494
hsa-miR-657	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-658	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.517417255	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.494315241	2.321928095	3.344945706	2.424041929	2.321928095	3.042083249	2.974000652	2.321928095	2.321928095	2.321928095	2.784579225	2.321928095	2.321928095	3.579335468	3.995449204	2.321928095	4.118785092	3.494509738	2.321928095	3.964708944	2.321928095	2.646049458	2.668365629	3.783500206	3.530269307	2.321928095	2.321928095	3.579340631	4.406468563	3.897467849	3.736913055	3.201327343	2.321928095	2.321928095	2.642115276	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	4.254529824	3.745021708	3.629373046	2.321928095	2.321928095	2.321928095	2.550202135	2.321928095	3.361442477	2.321928095	3.740929172	4.119669712	3.918131292	3.854468791	3.601066074	2.612981495	2.321928095	2.321928095	3.038842981	4.21830708	3.035729471	3.433181942	3.549310497	3.109133929	3.602315688	2.321928095	2.321928095	3.368356161	4.809008469	2.321928095	5.037233583	4.136803018	4.442486807	2.321928095	4.893212323	6.906013859	4.669021797	5.410736896	2.321928095	4.329506991	4.935655762	4.196701225	4.198973633	4.219108155	4.461724095	4.266427407	4.003419949	3.716540164	2.321928095	2.321928095	4.913714161	4.508736948	2.321928095	2.321928095	2.321928095	2.321928095	3.577568811	2.321928095	2.321928095	2.321928095	4.513885398	4.236180499	2.321928095	4.274967058	2.321928095	2.321928095
hsa-miR-655	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-656	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.701463465	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-642	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-643	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-640	2.321928095	3.899360185	2.321928095	5.177350173	4.293598377	2.321928095	3.674292281	4.780152962	2.321928095	2.321928095	2.321928095	2.321928095	4.846416851	4.74737153	4.277708188	4.009822501	2.321928095	4.808782401	4.179170545	2.321928095	2.321928095	4.424554506	4.769413789	2.321928095	4.495767914	4.427671224	4.920872845	2.321928095	5.316646455	4.143461131	2.321928095	4.205397496	2.321928095	3.383030173	4.706639672	4.404464831	4.426331854	2.321928095	2.321928095	4.088025632	4.346812373	4.556067898	4.573832435	4.5873261	2.321928095	2.321928095	4.068319037	3.41076064	2.321928095	2.321928095	4.215655295	3.574411722	4.026938975	2.321928095	4.279909254	4.886775096	4.672291274	2.321928095	2.321928095	2.321928095	4.373597762	2.321928095	4.471955051	2.321928095	3.884625482	4.011673269	3.946346874	4.647435262	3.763984529	3.422961991	2.321928095	2.321928095	3.912718242	4.07334586	4.541010014	3.982404505	4.194902792	4.184761981	3.646940517	4.141585237	3.455689792	3.650837304	4.032689824	2.321928095	4.026326661	4.093904942	3.977459568	2.321928095	4.901000012	6.025238681	3.734354749	4.048729065	2.321928095	3.844746826	4.30116235	3.943761596	4.260574048	4.08170956	5.212371726	4.00536267	4.550524745	4.516100841	2.321928095	3.781375882	3.890418319	3.810660686	2.321928095	2.321928095	2.321928095	2.321928095	4.063267102	3.577618404	2.321928095	2.321928095	4.159237282	4.221888341	2.321928095	3.917715863	2.321928095	2.321928095
hsa-miR-641	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-648	2.321928095	5.709938487	2.321928095	5.217658965	5.558220766	4.934324208	5.797646097	5.352251158	3.525171028	2.321928095	5.151299765	4.977331661	7.031577124	5.817816544	5.962919024	5.154524489	5.020010735	5.877978722	6.420547922	4.46308483	5.074342227	5.62638576	5.644852119	3.663754914	4.875983371	5.811573851	6.841001439	2.321928095	5.8628094	6.15319055	4.834461273	6.241859797	4.480116312	5.498470866	5.232919296	5.753021063	5.710764055	4.962372963	4.483520628	6.368758429	6.206460682	5.842983308	6.25380992	5.812664916	2.321928095	2.321928095	5.856129824	5.80750178	3.774556729	2.321928095	5.438909212	5.719065982	5.957668815	4.357218641	5.858916773	6.277325475	6.32234151	2.321928095	4.218841146	4.145805672	5.275797718	4.098985439	6.250288129	2.321928095	6.698723403	6.542455419	5.770090987	6.345601947	6.149066965	5.672754844	5.198285122	5.870086106	5.820062733	6.383179411	5.794198609	6.437340274	6.140141447	6.315752904	5.946392467	6.440647408	5.687255467	6.334033492	6.508353811	4.80818201	7.109221354	5.847039469	6.728872192	4.926121738	5.941377254	7.847158059	5.967781977	7.500392346	5.44229528	6.563755029	6.771023136	7.269294889	6.459777828	6.885835882	6.309559614	6.689039642	6.440638234	6.022934263	4.872200872	3.771563755	7.459387396	6.816922201	2.321928095	4.164683729	2.321928095	2.321928095	5.908378031	6.201192136	5.088528945	4.936117721	6.093410576	6.891689009	4.665421094	6.946295724	3.99935756	5.118891104
