SYMBOL,GSM431121,GSM431122,GSM431123,GSM431124,GSM431125,GSM431126
CFD,24.34751905,30.85339935,27.29259784,23.19476434,24.29582624,21.93651047
HAPLN1,24.20650485,26.11316728,25.31549355,23.84341274,27.19807952,25.23775015
CYP2C18,26.355715,27.20227552,22.55139476,24.37141269,25.7437259,25.6847186
HIST1H1E,22.14411963,26.31884351,24.46324385,25.5424154,29.08098379,24.34751905
C6orf97,25.44662811,25.937107,25.44662811,24.62932508,26.01177731,24.41265449
KCNK2,35.56740744,35.32852761,19.82487703,21.01667451,21.52434886,18.56313197
MGAM,27.72833807,25.28556202,23.81430112,23.68151392,26.32976223,24.97723388
MYH8,24.16192277,28.67754891,23.39130274,25.45547888,25.43921669,24.66088421
LOC645452 ,26.95741316,24.17711835,24.80549911,24.80549911,24.80549911,26.21650558
LMO3,24.47132479,22.20907188,26.8412204,26.22682351,27.41770978,24.57213783
VAV1,24.85725079,23.07360188,25.88987193,23.5925292,29.55029994,24.75123251
ADAM30,24.88303163,25.14153503,25.07602399,28.41252377,24.4811161,23.68413092
GRIP1,22.50191917,21.22623949,25.75796588,27.12061561,30.81189853,24.22927916
GPR162,25.14153503,23.71657427,25.84897669,24.13382035,26.40442709,26.39588443
CHIA,26.30238187,27.14895187,25.81475189,22.91454745,23.64345992,25.81475189
TNF,17.80170227,21.82617199,26.38317097,28.50453222,27.57303123,29.54935683
TCP10 ,24.43672093,27.74953106,24.50682965,23.97287362,24.40179791,26.56357966
PDE7B,37.9168065,29.25448208,23.60605516,18.41125587,22.62704082,19.80063493
DKFZP686M0199,30.10044228,25.82669663,25.9022273,23.49950767,22.70381571,23.57809605
LTA,25.96145054,25.4752368,25.25623018,25.4752368,23.97769479,25.43223163
MYL7,24.02894236,24.19560748,25.23084937,23.49966991,29.39793561,25.20223058
CRYBA4,24.34751905,24.64434417,25.77417268,29.80626583,24.82535419,22.15126679
GRIN2C,23.85533984,25.27502063,27.19220737,25.82107985,22.65259799,26.75179177
RYR3,25.36836944,25.12650406,25.19460651,25.19460651,25.19460651,25.45473761
GC,23.83247285,24.58772779,26.41431985,28.55064151,22.42554797,25.70930562
CDT1,30.16014204,25.91112826,26.29032618,25.32355764,20.80619441,22.99144295
LRTM1,26.94147354,25.04816552,24.85976536,25.04816552,23.34614036,26.23844274
SLC22A7,25.06127599,21.69460662,25.06127599,25.06127599,26.55566543,28.0385231
APC2,21.19342851,25.0956035,25.0956035,28.026192,25.0956035,26.92967021
ADH1A,24.1218949,24.83605628,24.50457207,24.7188228,24.7188228,28.53487011
LOC390363 ,24.50496973,24.94565101,24.50496973,26.04668007,25.93900667,25.47263308
PHACTR1,26.71858173,27.47707248,21.46635143,25.36914431,25.01008878,25.36914431
TBX2,24.42078779,24.6536547,26.68949191,25.13114356,26.72391159,23.78809606
GPRASP1,25.55398198,27.65918145,25.55398198,23.23731987,23.09451554,26.30068268
AMOT,23.90797773,25.64477968,24.18955368,27.66746878,21.3412528,28.60153523
KCNK13,24.84237298,26.19121244,23.65397701,24.84237298,27.63894472,24.15672817
KISS1,24.89504359,24.89504359,26.46900611,24.89504359,24.89504359,25.19336443
NOS3,23.15982158,29.62063078,24.09916106,24.09916106,26.1471597,24.09916106
SLC4A8,26.73738927,24.79900037,24.79900037,24.79900037,23.71088621,26.37335405
TXK,24.48278853,24.99609237,24.4628922,26.22074189,25.33619367,25.70930562
CCL3 ,24.21900804,22.19500929,28.03881679,25.37574794,25.27857388,26.08341334
CD93,26.15398123,29.49869764,23.82904906,22.65405776,24.6999194,24.34499356
AFF2,24.88976565,26.1607898,25.99100791,24.00158125,23.85035729,26.28341925
HIST1H4G,24.51563874,22.67806749,26.77200782,25.62313069,25.20169838,26.37334293
NKG7,25.25623018,22.82185399,24.60921366,24.81426407,28.66252617,24.99840507
FAM5B,25.60893318,24.88589949,26.753038,24.00855748,25.70542242,24.18422815
TNFRSF4,25.63867831,25.19460651,25.31549355,25.18143213,24.49007594,25.31549355
MSX2,23.9315567,19.860443,24.74447949,23.94483121,24.44881588,34.20243238
DISC1 ,24.16491844,28.08126762,23.86766595,23.8571175,24.34751905,26.7869971
ARNT2,24.93635078,24.93635078,24.88303163,24.44309181,22.60207982,29.29478418
DUSP8,20.27673856,20.69454233,27.7385192,28.39855893,24.15953034,29.82543454
C4orf6,25.94385066,21.8711245,26.63574115,25.2089134,23.83343032,27.57706876
GZMM,27.06652395,26.95309797,25.16628542,23.56626383,23.51014034,24.79803681
WRNIP1,24.49881188,24.94923536,24.86259,27.58545841,23.45375296,25.70797659
HCRT,23.99126342,27.07822394,26.04078681,27.44433022,23.82521245,22.66632122
CRH,24.14272527,25.84276232,25.06127599,27.36574002,23.67646614,24.93193874
HSFX1 ,27.66620588,24.13562033,23.03491413,20.81635795,27.52625198,27.82867163
RAI1,25.17160649,25.34949022,25.14892573,25.9233203,25.17315651,24.22927916
NYX,23.49434605,24.74158347,26.13673532,28.18181718,23.65520476,24.74158347
GIPR,23.4247406,25.7437259,28.97837746,25.2620724,25.7437259,21.78984905
KCNMB3,23.98580546,23.95872797,24.58772779,27.59321094,25.232885,25.54799309
ERG,24.18147317,25.67471802,25.9220486,26.93829852,22.69867454,25.48401403
RP4-724E16.2,24.58808169,25.321607,23.34200244,28.46280916,24.58808169,24.58808169
CRHBP,25.03205061,24.90218663,24.44423545,24.90218663,25.28473053,26.30329456
ITIH2,25.90680248,29.89909039,22.22512934,25.40257825,22.01568861,25.40257825
CHRNB3,25.55398198,25.55398198,24.76237176,25.55398198,24.3109222,25.08155604
HP ,22.76406315,27.64647426,23.08074383,23.64176716,25.14153503,28.48460463
3.8-1,20.69709249,25.38735726,26.9897115,24.09466466,28.17321415,25.38735726
AAK1,23.20736927,25.61452911,26.44256639,25.32943235,26.27554319,23.83975777
CSAG2,27.17127377,22.86298063,25.89973049,26.8730721,25.80106325,22.07395152
WIF1,25.06127599,24.8758298,25.06127599,25.7437259,25.06127599,24.87754017
MRPS18C,29.54695702,25.06127599,22.99455627,25.06127599,25.06127599,22.94899737
PAX2,25.21280939,25.98487734,23.77674763,26.99523119,25.21280939,23.49001065
NR3C2,24.74871972,24.8866454,27.80769112,24.74871972,23.72252377,24.74871972
ODF1,24.09916106,24.09916106,28.02680209,24.09916106,24.09916106,26.23465162
ARHGDIG,27.23815024,21.49608187,27.00916498,23.84953672,24.28301038,26.77203694
IL1RAPL1,22.37666112,28.88039542,24.94600139,24.94600139,24.94600139,24.52784346
ZNF154,22.20782371,25.32952123,27.89117353,23.67156828,25.69937466,25.79933438
MGC2889,25.03165616,23.50102884,26.76269093,25.19460651,25.03165616,25.03165616
FOXE3,24.92252338,24.01192658,24.52308181,25.06127599,23.63932231,28.37689237
HSPB6,23.19935568,24.35912695,24.91095878,25.87403199,30.52064138,21.66355252
MCF2,28.06305398,30.69864739,21.07487545,24.74337473,22.31154909,23.61636018
BCMO1,23.08011801,22.73850588,25.70930562,26.1893457,25.7161294,27.06116701
SAC,22.97201794,26.26760623,24.45187525,24.45187525,27.89760732,24.45187525
CD160,24.41822265,24.68168224,27.41331575,23.3246921,27.02971403,23.62069296
CNKSR2,25.14892573,25.14892573,23.54848315,27.93460248,23.52059567,25.14892573
C7orf16,24.58772779,24.58772779,26.51021402,25.47225862,24.68509246,24.58772779
SLC10A2,24.06809347,23.41184776,25.20164463,25.99398365,25.86436482,25.88741647
MAK,27.51804975,24.85150085,25.0299011,24.64434417,25.15276346,23.08897968
TNNI1,24.24136078,23.92975847,23.92975847,24.90282253,25.4752368,27.79549638
GDAP1L1,29.57865703,23.41186855,25.14153503,25.14153503,23.09451554,23.89634642
OR10C1,22.53289683,23.87877209,23.71831934,23.67386669,26.48586025,29.94619758
LBX1,23.45509795,26.38491159,25.3122026,24.70452126,26.11040336,24.22927916
HSD17B14,24.91857315,24.58689471,25.59939689,25.45372433,26.07458883,23.54873944
PSG5,20.74547808,24.5366803,26.61066021,23.5512473,28.50513134,26.21361691
DKFZP686A01247,23.22960191,23.78688678,27.30825338,25.99398365,24.12545398,25.69659164
PGDS,25.75090858,23.79169394,25.75090858,23.0222895,25.75090858,26.05827292
SERPINA2,25.13158044,26.68820588,24.67134463,24.90288525,24.44881588,24.27101262
ADAM20,25.71504692,20.70347786,24.3170254,25.65738128,25.65738128,27.98490633
AQP5,23.41359422,26.23119815,27.28170424,25.86549808,22.24519457,24.97362386
SLIT1,23.54240676,25.38015102,27.05750054,26.04724612,22.60207982,25.38015102
L1TD1,23.62988269,23.24745357,22.8142508,30.23552887,23.88178936,26.18113657
LOC442233,25.349272,22.72770346,25.92742497,27.7427302,25.9987892,22.22550494
HSPB7,24.514268,22.89807096,28.39339406,24.514268,24.89504359,24.74158347
ZNF528,26.77627524,24.19899015,24.04622074,24.04622074,25.51236548,25.32348542
CYP26A1,23.56574195,24.82290061,24.82290061,25.48263661,25.30701674,25.83079969
SNTB1,21.10255607,24.5147423,23.65292902,23.31145127,34.21429027,23.01875863
CST7,23.83355288,25.25623018,26.32447078,24.41208712,24.72461238,25.25623018
FGR,27.42141153,26.34698992,24.39691974,23.98580546,23.00832959,24.58772779
BAAT,25.56108114,25.25623018,25.27583805,25.98908722,25.2907779,22.35441099
PDCD1LG2,23.71159406,24.68336714,23.77158559,24.22898603,28.35780772,24.97362386
CLEC1B,25.37745295,25.03165616,25.30514437,25.23980586,25.03165616,23.73456166
DLX6,27.98301934,23.87023947,24.84463106,23.87023947,25.24988328,23.87023947
RANBP17,24.56209331,23.59965916,25.86006548,27.20118283,24.3977925,24.05991865
LSAMP,25.35716845,23.41184776,24.27596196,23.41184776,28.46642977,24.74687629
PAH,23.46486722,24.43259735,23.84716604,24.54768374,29.51374168,23.84716604
ALPI,23.87082618,24.73359046,23.87082618,22.79979231,30.64056988,23.73357895
KCNJ9,26.65398355,20.33952484,25.05401888,24.27454131,29.00481753,24.27454131
MDS1,30.65402335,23.93028261,24.04478519,23.30108249,24.36088524,23.27967713
LOC150759,26.38010362,24.08306551,27.18025328,23.17525883,26.57626853,22.14141704
FTCD,23.07959708,24.50829163,32.66886231,21.96375498,25.97276204,21.34308539
DGCR6L,25.99634823,22.26157801,23.54112155,23.48433131,28.65667638,25.55398198
SOX14,23.70085474,22.32364147,23.53174699,26.77579013,28.28495141,24.87277959
MGC61571,23.96734801,28.6038362,27.38102846,24.18243445,23.09829479,22.24933849
PPFIA2,23.53060661,26.35353189,22.05774108,23.91629237,28.53477483,25.06127599
KCNQ2,24.89504359,24.89504359,25.05346888,23.48433131,24.58772779,26.53298026
CACNA2D2,24.18374137,23.53374734,24.69611833,27.163849,25.14024272,24.71163137
GPR22,23.83043931,23.18868634,25.32695793,21.91432386,30.35702731,24.78265168
GPR17,26.87326984,26.8532081,27.54650603,22.58051243,24.37824786,21.15575286
FMO3,24.89504359,30.00173693,21.89218192,23.98580546,24.89504359,23.71144892
TRO,25.25623018,23.30893471,22.41370254,26.4219402,27.29875548,24.67925043
PRO1853,28.85668959,25.58989758,23.65340208,24.0217699,23.37785544,23.87263872
GRIA3 ,24.98684862,24.98684862,29.50932104,22.58424282,22.29613487,24.98684862
TNFRSF11B,19.32707352,24.0057615,26.08926139,27.06989719,25.72702073,27.12892294
LOC92973,24.41822265,24.64474489,26.96346322,23.7808671,25.08363418,24.41822265
LOC731501,23.9041904,23.52724074,23.9041904,30.23269558,23.82644218,23.9041904
MUC2,25.0013698,25.0013698,29.14588392,21.82277639,23.71713317,24.57742316
GPC3,24.11641729,25.93344195,22.74579581,22.92059576,29.78525177,23.73542081
FLJ16542,23.48859291,24.52498625,27.27391764,25.15988428,23.47522943,25.30024896
CXorf48,25.1326303,25.83435792,25.1326303,23.12828005,25.1326303,24.85206932
DSCR6,26.91649943,22.57728023,24.27454131,27.64147495,23.52507793,24.27454131
LOC642559,22.91454745,24.27983131,28.30514661,21.39140019,23.50251255,28.8104373
EFNA5,24.80735553,21.64073603,26.15398123,25.7437259,24.80735553,26.02887614
HBG1 ,22.89779085,28.18974141,23.80469105,26.414061,22.57447519,25.28940195
FCGR2B,25.94189368,24.27454131,29.19478622,24.96068384,24.27454131,20.5078649
APOH,22.29296228,24.35192956,27.46720239,23.207492,26.45286666,25.38015102
KRT32,23.69782339,23.84751049,24.92496719,27.0379801,24.92496719,24.67013866
NLGN3,23.41184776,25.30363745,22.7840367,30.06890143,21.92398114,25.605205
PTPRC,25.97660969,25.76423927,24.88801753,22.52801775,24.96400512,24.97670288
KIF21B,26.0786088,24.14774992,24.95753908,26.34266973,25.79505429,21.71691303
CXCL13,32.12338495,23.28876028,25.20145575,25.20145575,21.64382125,21.558019
KLF15,22.76943142,24.25782035,32.04506737,22.46374609,23.81354872,23.65893198
ELA2A,24.4673051,24.4673051,24.62222938,25.67471802,24.4673051,25.308264
TNFRSF17,23.3426453,30.26892443,24.20444222,22.8810287,24.4477191,23.79643841
KIR2DL3,22.95803768,26.81438514,24.51774173,25.59807369,24.51774173,24.51774173
FMO2,22.23719549,23.207492,25.49870746,23.207492,31.53261998,23.207492
XPNPEP2,24.46524136,24.46524136,21.96790453,21.30631422,28.2381278,28.41336882
CCL23,22.53289683,29.84645298,24.62618824,22.18533143,24.44309181,25.21525732
SPI1,23.58381251,23.28523407,22.52892454,28.2537972,26.16164628,25.00601692
MTMR10,24.73492846,24.39623017,24.7188228,23.98580546,25.67004036,25.30277891
C1orf176,26.01089369,24.64434417,25.46754093,25.14008277,22.88485427,24.64434417
FRMPD1,26.61242296,22.17022441,25.06127599,25.28533323,24.59556253,25.06127599
SOX11,24.71163137,23.53609685,26.09336771,22.2352383,24.26913682,27.88241316
TBL1Y,23.98580546,23.80901459,23.98580546,23.98580546,28.67754891,24.25271374
SSX2,25.0013698,25.18746866,24.36117915,25.0013698,23.75986812,25.36964649
MYH15,25.98585149,23.23092073,24.78265168,24.78265168,25.10779496,24.78265168
C1orf14,21.73850854,20.28281504,23.77652507,23.77652507,29.41888341,29.67911654
HNRPC ,24.46524136,24.94986907,21.91913527,25.67236865,23.68107533,27.97380965
CLEC4A,22.52606008,32.42876921,22.53612584,23.70207747,25.2935311,22.16050834
ELF5,22.77331391,22.61846449,24.17171197,24.58065003,30.60480652,23.87201065
APOB,24.89504359,24.89504359,24.42235366,24.89504359,25.62677178,23.88245963
C17orf86,26.89279963,23.46746793,26.86892894,23.3057086,26.15398123,21.91118441
OR1A1,25.1326303,25.1326303,26.52885672,24.8682258,25.04227447,21.86893257
PSG2,21.95313841,21.36973652,24.0965416,26.16131377,30.11328327,24.87221431
KLRC1 ,29.68865484,29.13903329,20.78759194,20.22538488,25.37759377,23.34203205
GPC4,23.66241179,24.41822265,27.96400951,23.85643175,24.41822265,24.22317743
XCR1,24.44592545,24.44592545,24.44592545,22.67946773,24.13329744,28.35757702
FOXD2,21.92258757,24.46242878,24.74164813,24.46242878,23.88582234,29.01058984
RFPL3,23.80222407,24.0217699,25.28670251,23.03715526,24.34751905,27.97250824
LOC728683,22.17686344,20.06935196,25.81273762,23.54447187,33.31410926,23.54447187
C1orf75,23.80216337,23.73594331,20.47701052,25.75308425,29.18130221,25.46724295
ETV2,25.00701832,22.31154909,24.95157959,25.00701832,26.10380254,25.00701832
GFRA4,23.98287066,26.38407292,24.64434417,24.64434417,24.08245871,24.64434417
AMHR2,23.49647763,26.62692451,22.97123279,25.56108114,27.27208066,22.43914443
PLG,23.1225251,24.32724766,25.85079759,24.82806271,26.08842691,24.14187279
NME5,28.22637032,25.11703161,25.30190228,21.12199166,23.24708464,25.30190228
ITGA8,26.18670083,24.81343201,25.46768497,23.22853815,25.9838945,22.63357097
MATN4,25.14892573,21.46633158,25.25149376,26.38973857,24.89504359,25.16159122
SLCO4C1,27.70029891,22.96432758,25.87429152,25.13016216,23.92975847,22.69715346
CXCR4,23.56248656,24.01391637,23.12196189,24.01391637,28.69499644,24.8750626
LOC392555,24.93323524,22.51708387,25.54894683,25.84157973,25.5605951,23.88020759
LOC400721 ,27.66392852,25.41636849,28.53947802,22.88682734,19.21059694,24.5611186
CRP,29.08750577,24.32205018,21.68806594,25.84794758,22.63304719,24.67393023
LOC728985 ,21.49899259,22.23550963,27.34478947,25.7437259,26.87571695,24.54270778
LOC728263 ,24.03824008,24.33200494,24.47685825,24.33200494,27.80075499,23.24862585
CORT,24.50496973,25.61333075,24.17819503,25.5676579,24.50496973,23.85102929
SIGLEC5,22.56142601,25.04226906,24.58195725,24.89300204,24.80808383,26.33277499
ARR3,24.20525454,20.80791178,23.26038736,28.1295663,27.88625493,23.92623252
C9orf53,23.49123652,23.94935292,23.94935292,23.7255059,27.2532311,25.80250775
KIF1A,24.4006857,24.29685326,26.09549372,23.84270013,25.6849772,23.8458135
FABP7,25.17463737,23.84099821,24.17610455,24.99052537,24.99052537,24.99052537
P11,22.47339537,19.49317273,29.08410572,25.14728821,27.32270605,24.63357227
P2RY11,27.39672424,24.63225889,26.38787498,23.90626203,24.63225889,21.19565256
OLFML1,25.25623018,24.92539719,25.18280878,25.25623018,22.84198953,24.66943106
FLJ45455,23.83132912,21.80851379,25.38015102,23.54169155,26.72179767,26.84024674
KIAA1751,24.89504359,24.99052537,25.71786,24.99052537,22.13706787,25.39164771
HSHUR7SEQ,22.98555085,21.79374946,24.6013168,28.91139222,26.75526824,23.07232476
STK32B,24.89504359,24.89504359,25.14892573,22.60305568,25.67556134,24.89504359
BEST1,25.58541478,26.10555888,25.05285955,23.44562566,24.71163137,23.207492
TSPAN2,24.14679331,24.14679331,24.14679331,25.77891466,25.937107,23.93008939
LOC654056,24.84415203,23.2271427,26.18773027,24.9911119,22.52040724,26.29943745
G0S2,23.66044782,22.98618359,26.29032618,23.207492,28.26431856,23.66044782
HKDC1,25.01032131,27.28151467,24.58195725,22.16217069,24.44881588,24.58195725
PRDM11,23.80216337,23.133288,23.84312154,26.0501961,23.80216337,27.43130572
HSD3B2,25.48963747,24.45050386,25.09433307,24.77854191,24.48990109,23.73370122
NPY5R,24.74158347,23.61659969,24.74158347,26.22682351,23.96344776,24.74158347
SIRPB1,24.45394854,24.11664714,23.93574519,24.74871972,25.03454102,25.73244319
MMP26,22.30020444,22.42264574,25.70403401,26.82829876,25.3600023,25.3600023
PDE6B,20.72175389,23.00949728,27.04116203,28.48553003,22.02597043,26.67745824
SPO11,25.9794811,23.36761521,22.75742614,26.63724598,26.5578699,22.63357097
FLJ10232,25.25623018,23.07416751,23.28882818,25.42655632,25.62937365,25.25623018
CRISP1,24.46524136,25.80314358,26.17512882,23.40638272,24.06542218,24.01004026
STXBP5L,23.52085777,24.24634642,27.95690519,28.08480033,22.89774004,21.19934281
CART1,22.15433114,24.27402494,20.94015288,24.27402494,27.57706876,28.65523421
CDK5R2,25.3841601,24.84113017,25.06127599,25.06127599,25.0859164,22.43600803
IQCH,27.83336689,26.30903876,21.54364612,24.34751905,24.34751905,23.48218377
TFAP2B,25.43710341,25.30993156,22.66441432,21.89218192,31.27468493,21.28229337
MGC22014,22.91706369,26.97685172,22.75358549,24.91393476,23.3091644,26.91639089
MC5R,23.63345958,24.34751905,24.34751905,25.67240416,24.32790887,25.45774805
SLC6A5,24.14679331,25.24562667,26.12403705,23.71678743,24.40490817,24.14679331
HUNK,22.37666112,24.46735945,27.35807839,24.84529422,24.46735945,24.25847132
TF,26.36848152,22.77912838,24.18907472,25.26960435,24.18907472,24.97593452
PTPRCAP,26.2033382,26.32916135,23.52906939,23.52906939,22.60207982,25.57446458
MYO1F,24.58772779,24.62764818,24.58772779,24.7852894,24.58772779,24.58772779
SERPINA4,23.44949391,25.78657666,22.32117009,24.89504359,24.89504359,26.38467933
CYTL1,25.43157602,26.3943584,23.24571717,25.36620854,23.71088621,23.54535646
ADPRH,22.24795499,22.00729567,25.31549355,25.31549355,26.21265315,26.59488471
DCAMKL1,24.38817225,23.61229178,26.2542311,24.38817225,25.83117409,23.15537028
ATP2A1,23.69424059,23.69424059,23.69424059,23.53840726,26.77445534,26.21650558
MATK,22.92289334,24.05804431,23.13884637,24.26330686,26.66743492,26.52856654
GDF9,24.58772779,23.76857726,24.58772779,23.1323409,26.91279254,24.58772779
GUCY1A2,22.35465533,25.31032309,25.08211527,25.08211527,25.08211527,24.64434417
PTHR1,28.264125,24.56009765,24.86173458,21.20448391,24.40753185,24.20444222
SOX21,23.80216337,24.35837603,22.51394336,21.8453384,28.98814589,25.98365857
C20orf117,25.34945827,22.16050834,21.07487545,31.34652834,23.57817997,23.93647523
ASNS ,24.83161919,25.35800894,24.04977651,22.66641504,27.24714441,23.26041096
TSP50,24.32722677,26.35152303,23.44797184,27.05694473,21.98747557,24.22600872
MSI1,24.10673401,24.00152387,23.36040892,23.77479819,28.88736632,23.22339376
CDH15,23.80224104,22.94548902,21.76120468,23.89667475,31.13448311,23.80224104
LRRC61,21.67641438,23.92975847,26.56556853,28.72747629,22.48179686,23.92975847
FLJ21963,22.94377928,23.90711493,22.70030354,22.94034302,32.32393816,22.47637423
EVX1,19.43561149,24.05673566,24.18571907,28.33859396,26.3757886,24.89504359
IFNB1,24.4377036,24.77601128,23.53218882,24.83605628,24.83605628,24.83605628
PRAMEF12,27.94056103,24.37861558,23.91450322,23.72590444,25.91498425,21.34308539
SPINK2,21.76806697,24.0701403,23.77674068,26.02738849,27.37232647,24.20048041
CATR1,24.0055842,24.0055842,26.22682351,23.18499325,23.71088621,26.0665574
HSD17B3,23.19912429,24.57512985,26.36712347,24.07510557,24.84501831,24.07510557
NR0B1,29.0380843,24.3081777,21.88203409,22.97392794,23.79869221,25.11911718
KIAA0754,22.12069535,22.92380109,24.38533549,21.0435431,30.02465322,26.60712466
LY6G6D,24.02533089,24.38458964,23.69162248,27.74364805,24.58772779,22.67120712
CG030,24.71163137,24.50318725,24.13443187,26.20409238,24.46993134,23.07658761
GIF,24.99522948,22.21871584,24.92945895,26.13464479,23.75036392,25.06127599
ZG16,24.34751905,24.34751905,22.48609613,24.19550139,27.33935958,24.34751905
