id,GSH1,GSH2,GSH3,GSH4,GSH5,GSL6,GSL7,GSL8,GSL9,GSL10
K03474,0.000142871,0.000159405,0.000200521,0.000157325,0.000192327,0.000171196,0.000160528,0.000159813,0.00017712,0.000160559
K03475,0,4.87E-07,5.74E-07,9.41E-07,1.16E-07,2.11E-07,1.08E-07,0,4.94E-07,3.46E-06
K03476,0,6.38E-08,1.53E-07,1.45E-07,0,7.55E-07,0,0,3.23E-07,1.40E-06
K03517,0.00018804,0.000191794,0.000194308,0.000166672,0.000166057,0.000201309,0.000228595,0.000185046,0.000184421,0.000188443
K03518,0.000223084,9.97E-05,0.000126065,7.84E-05,8.22E-05,0.000128546,8.51E-05,0.000154035,0.000111714,9.51E-05
K03519,0.000168761,8.73E-05,0.00010908,5.44E-05,7.34E-05,8.37E-05,4.83E-05,0.000102966,8.32E-05,5.81E-05
K03520,0.000604205,0.000235556,0.000208663,0.000187389,0.000134474,0.000283354,0.000202929,0.000420032,0.000326473,0.000249445
K03523,4.13E-05,3.96E-05,4.83E-05,4.38E-05,9.56E-05,4.72E-05,5.26E-05,5.24E-05,3.59E-05,5.59E-05
K03524,8.06E-05,0.00012156,0.000121487,0.00011365,0.000149605,0.000133635,9.74E-05,0.000176959,0.000121369,8.82E-05
K03525,0.000128962,0.000119316,0.000140903,0.000118167,0.00013394,0.000103211,0.000103431,0.000169876,0.000137137,9.15E-05
K03526,0.00034625,0.000330751,0.000328122,0.000331024,0.000363243,0.000399966,0.000389721,0.000390895,0.000387274,0.000372744
K03527,0.000264289,0.00027628,0.000271874,0.000345636,0.000286841,0.000344284,0.000336472,0.000404952,0.000389709,0.000330188
K03531,0.0002995,0.000271678,0.000338693,0.000342828,0.00033708,0.000322209,0.000312418,0.000450659,0.0003436,0.000282766
K03532,5.66E-08,0,4.21E-07,3.99E-07,1.22E-06,1.04E-07,2.18E-07,8.37E-08,8.90E-07,0
K03540,1.48E-07,3.23E-07,1.38E-07,7.40E-07,8.35E-08,7.70E-07,1.41E-06,3.70E-06,2.35E-06,2.07E-06
K03544,0.000280669,0.000264333,0.000231967,0.000369571,0.000255431,0.00036024,0.000296499,0.000232365,0.000306127,0.000304941
K03550,0.00017987,0.000165517,0.00017695,0.000156817,0.00018601,0.000185145,0.000140093,0.000187477,0.000163629,0.000172105
K03551,0.000199918,0.000199243,0.000185952,0.000266688,0.00026774,0.00024377,0.00016425,0.000221439,0.000216634,0.00016289
K03553,0.000313773,0.000389444,0.000361401,0.000420205,0.000275399,0.000466346,0.000395557,0.000312415,0.000411016,0.000389069
K03555,0.000255372,0.000289481,0.000307863,0.000345017,0.000349385,0.000376382,0.000244215,0.000363015,0.000360534,0.000343299
K03563,1.52E-05,8.55E-06,3.01E-05,3.08E-05,1.60E-05,2.97E-05,1.58E-05,1.34E-05,1.86E-05,3.02E-05
K03572,0.000236461,0.000364864,0.000220337,0.00024072,0.000330962,0.000278003,0.000172795,0.000258205,0.000269904,0.000200734
K03575,0.000168746,0.000162887,0.000192645,0.000198095,0.00026201,0.000169845,0.000140198,0.000241949,0.000183984,0.000171912
K03581,8.28E-05,0.000114003,4.59E-05,7.83E-05,0.000101279,0.000113656,5.64E-05,0.000155634,8.65E-05,5.44E-05
K03582,0.000102525,0.000246287,9.16E-05,0.000174987,0.000176785,0.000206994,9.57E-05,0.000185676,0.000149234,9.12E-05
K03583,6.80E-05,0.000174629,6.15E-05,8.22E-05,0.000106235,0.000119105,7.61E-05,0.000145619,9.81E-05,8.88E-05
K03584,0.000138343,0.000148317,0.000137821,0.000164085,0.000154438,0.000154914,0.000140773,0.000191897,0.000130219,0.000153483
K03585,0.000392843,0.000327412,0.000426153,0.000390289,0.000538623,0.000322293,0.000311136,0.000336165,0.0003495,0.000287083
K03587,0.000399484,0.000394653,0.000402444,0.000380656,0.000384169,0.000498716,0.000503001,0.000467644,0.000503574,0.000417194
K03588,0.000344411,0.000329838,0.000318896,0.000399094,0.000288331,0.000390843,0.000392573,0.000366332,0.000485407,0.000363447
K03589,0.000256546,0.000203344,0.000198559,0.000180356,0.000202597,0.000186498,0.000228663,0.000261376,0.000212251,0.000176642
K03590,0.000377243,0.00030942,0.000307765,0.000367221,0.000301509,0.00037655,0.000277998,0.000310049,0.000343789,0.000271785
K03594,0.000339836,0.000289206,0.000294643,0.000298684,0.000287425,0.000231125,0.000243886,0.00013735,0.000233788,0.000248904
K03596,0.000455196,0.00041113,0.00047022,0.000566655,0.000431009,0.000563805,0.00058508,0.000515311,0.000608147,0.000538357
K03601,0.000181112,0.000177829,0.000189991,0.000201372,0.000217625,0.000206225,0.000231838,0.000296326,0.000222812,0.0001845
K03602,6.74E-05,5.68E-05,5.96E-05,6.71E-05,6.55E-05,8.34E-05,7.26E-05,0.00010396,7.79E-05,8.59E-05
K03620,2.13E-06,0,6.18E-08,0,0,8.41E-06,0,0,0,0
K03621,0.000161528,0.000233431,0.000213987,0.000174367,0.000163377,0.000223718,0.000171038,0.000210691,0.000251256,0.000183747
K03628,0.000313351,0.000285067,0.000338333,0.000411207,0.00031178,0.000530043,0.000409714,0.000343435,0.000451976,0.000468762
K03629,8.46E-05,7.18E-05,0.000103253,0.000182295,0.000114409,0.00021281,0.000172306,0.000200832,0.000203811,0.000175104
K03635,0.000129159,0.000144974,0.000140487,9.56E-05,0.000180907,9.95E-05,0.000105491,0.000157989,0.000131448,0.000143899
K03636,5.08E-05,6.99E-05,7.82E-05,4.90E-05,8.52E-05,5.82E-05,6.26E-05,5.43E-05,7.55E-05,7.76E-05
K03637,0.000122703,0.000173199,0.000147697,0.000127068,0.000143936,0.000158408,0.000105522,0.000121946,0.000152672,0.000170726
K03639,0.000162694,0.000317968,0.000250243,0.000218279,0.000264923,0.0002795,0.000192778,0.000233801,0.000244695,0.000248639
K03644,0.000242567,0.000287936,0.00026127,0.000294764,0.000262197,0.000333252,0.000317532,0.000338665,0.000335305,0.000343626
K03648,0.000125899,0.000199264,0.000169297,0.000156501,0.000192352,0.000138412,0.000141203,0.000154014,0.00015151,0.000158735
K03649,7.38E-06,1.46E-06,5.54E-06,1.49E-05,6.65E-06,1.76E-05,2.78E-05,0.000110986,2.37E-05,3.74E-05
K03652,5.18E-05,9.47E-05,6.88E-05,7.15E-05,7.24E-05,6.65E-05,6.76E-05,7.42E-05,6.01E-05,8.62E-05
K03654,0.000297219,0.000558691,0.000423932,0.000479215,0.00038103,0.000480406,0.000435281,0.000566359,0.000519515,0.000449517
K03655,0.000248527,0.000300359,0.000303348,0.000308307,0.000359421,0.00035622,0.000309825,0.00049746,0.000378149,0.000336607
K03657,0.000666029,0.000608198,0.000564459,0.000637359,0.000617364,0.000671674,0.000715699,0.00088721,0.000808568,0.000723227
K03660,0,1.65E-07,2.57E-07,2.44E-07,0,3.75E-06,0,0,4.48E-06,1.57E-06
K03666,7.57E-05,7.53E-05,7.89E-05,0.000125599,0.000110431,7.45E-05,9.41E-05,6.62E-05,8.39E-05,7.57E-05
K03673,0.000139574,0.000207619,0.000136697,0.000207937,0.000100281,0.000190562,0.00015007,0.000166365,0.000170876,0.000167301
K03685,0.000147982,0.000127116,0.000135187,0.000192376,0.000152089,0.000163515,0.000172017,0.000194296,0.000179873,0.000148887
K03695,0.000493754,0.000536464,0.000453019,0.000533866,0.000498425,0.000704089,0.000598325,0.000499576,0.000666877,0.000675134
K03701,0.0008551,0.000858967,0.000885251,0.000727862,0.00067926,0.000959094,0.000739857,0.000825821,0.000878451,0.000882112
K03702,0.000459347,0.000537951,0.000542464,0.00066822,0.00058994,0.00066591,0.00068688,0.000514731,0.000645791,0.000619176
K03703,0.000329461,0.000316786,0.00030861,0.000316846,0.000286109,0.000317686,0.000367356,0.000456767,0.000411617,0.000354979
K03707,8.88E-06,1.83E-05,2.64E-05,1.23E-05,1.67E-05,3.23E-05,2.49E-05,8.62E-06,2.64E-05,1.53E-05
K03723,0.000648368,0.000552348,0.000545858,0.000539184,0.000725414,0.000566084,0.000669516,0.000691332,0.000637991,0.00059481
K03732,4.57E-05,2.96E-05,4.37E-05,0.000155276,4.63E-05,0.00010836,4.09E-05,0.000108547,6.11E-05,4.57E-05
K03735,4.88E-05,5.25E-05,7.46E-05,3.43E-05,3.22E-05,6.45E-05,1.23E-05,9.31E-06,4.88E-05,4.83E-05
K03736,4.15E-05,5.97E-05,4.05E-05,2.19E-05,3.09E-05,2.40E-05,3.98E-06,2.88E-06,1.57E-05,3.24E-05
K03737,7.20E-07,2.05E-06,1.56E-06,5.50E-06,1.67E-06,1.31E-05,2.68E-06,1.96E-05,3.02E-05,1.32E-05
K03738,0,0,0,0,0,1.83E-07,0,0,4.37E-06,0
K03739,1.16E-05,3.96E-06,1.17E-05,2.17E-06,4.86E-06,9.80E-06,5.41E-07,1.68E-06,2.98E-06,9.71E-07
K03740,4.82E-06,4.02E-06,8.32E-06,1.50E-06,5.40E-06,1.04E-05,1.82E-06,1.73E-07,2.75E-06,7.70E-07
K03742,4.86E-06,4.57E-06,7.21E-06,1.33E-05,6.13E-06,1.66E-05,1.14E-05,4.03E-05,3.46E-05,2.05E-05
K03743,9.86E-05,0.00011553,0.00012638,0.000140985,0.00016128,0.000100136,0.000124624,0.000117577,0.000104358,0.00011821
K03760,0.000217772,0.000126019,0.00016684,0.000164104,0.000182702,8.23E-05,0.000146283,1.38E-05,6.90E-05,5.45E-05
K03763,0,0,0,0,0,1.53E-07,0,3.58E-06,2.08E-06,2.51E-07
K03767,0.000139507,0.000133975,0.00017306,0.000151443,0.000116905,0.000184332,0.000214733,0.000191099,0.000204677,0.000210392
K03776,6.34E-05,0.000319495,0.000118322,8.41E-05,6.38E-05,0.000138469,6.75E-05,4.52E-05,0.000103456,8.63E-05
K03777,7.93E-05,3.78E-05,4.82E-05,8.39E-05,0.000132133,5.68E-05,8.30E-05,6.58E-05,3.68E-05,4.56E-05
K03778,4.93E-05,0.000127756,4.91E-05,3.62E-05,9.40E-05,4.24E-05,3.67E-05,7.27E-06,1.92E-05,3.06E-05
K03779,1.38E-06,2.05E-06,5.46E-06,4.58E-06,3.52E-06,8.19E-06,6.12E-06,1.29E-05,9.59E-06,5.40E-06
K03780,1.39E-06,2.39E-06,4.05E-06,5.84E-06,2.76E-06,1.39E-05,1.23E-05,2.55E-05,1.53E-05,1.46E-05
K03781,0.000731111,0.000608487,0.000448802,0.000346126,0.000444843,0.00034574,0.000360915,0.00019144,0.000239033,0.000403773
K03782,0.000174292,0.000164516,0.000206305,0.000222476,0.000281193,0.000236197,0.00019931,0.000169837,0.000226366,0.00019117
K03783,4.76E-05,3.18E-05,4.85E-05,6.33E-05,5.91E-05,6.05E-05,6.94E-05,9.48E-05,5.97E-05,8.00E-05
K03784,1.31E-05,1.08E-05,1.33E-05,2.94E-05,2.83E-05,2.99E-05,3.07E-05,3.27E-05,2.28E-05,3.76E-05
K03785,2.84E-05,2.61E-06,2.80E-06,2.17E-05,2.13E-05,4.88E-06,1.43E-05,3.64E-06,3.62E-06,2.47E-06
K03786,0.000342675,0.000256147,0.000340283,0.000224921,0.000284688,0.000242599,0.00020156,0.000199728,0.000214181,0.000269433
K03787,0.000195201,0.000172681,0.000186529,0.000144551,0.000253207,0.000163684,0.000168892,0.000162251,0.000193561,0.000173787
K03795,7.06E-05,7.51E-05,2.99E-05,2.42E-05,3.25E-05,2.15E-05,2.93E-05,2.77E-05,3.13E-05,3.16E-05
K03800,2.82E-05,8.53E-06,3.56E-05,9.67E-05,4.27E-05,8.06E-05,9.09E-05,0.000144574,8.26E-05,9.44E-05
K03801,0.000196507,0.000212683,0.000224823,0.000256279,0.000194054,0.000236523,0.000257695,0.000236079,0.000229063,0.000217458
K03809,0.000136695,0.000128532,0.000125143,0.000106365,0.000133983,9.04E-05,8.10E-05,0.000121308,8.24E-05,0.000141598
K03814,0.000151307,0.000129299,0.000138389,0.000133266,0.000191551,0.000145742,0.000111794,0.000127793,0.000149243,0.000119531
K03815,1.18E-06,8.52E-05,4.06E-06,8.56E-06,1.96E-07,1.43E-05,4.18E-06,4.51E-06,5.15E-06,2.27E-05
K03816,8.54E-08,2.78E-06,1.86E-05,6.94E-06,3.92E-06,2.45E-05,2.37E-06,2.50E-07,1.23E-05,6.44E-06
K03821,0.000319486,0.000336761,0.000476488,0.000327699,0.000290315,0.000381574,0.000290624,0.000323351,0.000401192,0.000402844
K03823,0.000341102,0.000272856,0.000322472,0.000199064,0.000265196,0.000180145,0.000220523,0.000196768,0.000161304,0.000247719
K03831,7.49E-05,0.000101494,5.06E-05,2.78E-05,3.77E-05,3.98E-05,3.97E-05,3.90E-05,4.42E-05,4.13E-05
K03841,0.000161952,0.000119969,0.000112357,0.000167566,0.000132968,0.000166183,0.000121298,8.61E-05,0.000101362,0.000138466
K03852,7.56E-05,0.000118464,5.34E-05,1.48E-05,2.50E-05,1.32E-05,3.18E-05,2.30E-05,1.14E-05,4.01E-05
K03856,6.67E-06,1.37E-05,6.91E-06,2.30E-05,1.30E-06,3.50E-05,1.70E-05,7.07E-05,6.60E-05,3.51E-05
K03862,0.00025904,0.000207388,0.00019417,0.000182629,0.000125235,8.24E-05,7.37E-05,5.71E-05,7.26E-05,0.000109813
K03863,0.000295635,0.00015982,0.000176233,4.92E-05,6.99E-05,5.23E-05,3.40E-05,4.73E-05,4.84E-05,0.000102318
K03878,1.10E-06,9.44E-07,1.08E-06,1.34E-06,8.56E-07,1.15E-05,2.94E-06,1.90E-06,3.94E-06,8.86E-06
K03879,0,0,0,0,5.93E-08,1.56E-07,1.09E-07,0,6.70E-07,1.94E-06
K03880,8.56E-07,3.79E-07,3.41E-07,1.08E-06,4.25E-07,8.08E-06,2.51E-06,3.62E-07,4.09E-06,5.38E-06
K03881,2.27E-06,1.13E-06,1.29E-06,1.41E-06,8.94E-07,1.31E-05,3.74E-06,8.64E-07,4.91E-06,8.61E-06
K03882,9.84E-06,8.40E-06,9.76E-06,1.94E-05,6.52E-06,2.48E-05,1.37E-05,1.60E-05,2.26E-05,2.16E-05
K03883,0,0,2.94E-07,1.86E-07,3.54E-07,1.32E-06,6.38E-07,2.11E-07,1.24E-06,4.41E-06
K03884,2.03E-06,1.17E-06,2.94E-06,3.57E-06,8.35E-07,1.61E-05,5.77E-06,3.30E-06,5.53E-06,1.22E-05
K03885,0.0001672,0.00018627,0.000236793,0.000222251,0.000201576,0.000286223,0.00027949,0.000427343,0.000273948,0.000249463
K03886,0,0,1.65E-07,1.25E-06,0,8.16E-07,0,0,1.40E-06,2.53E-06
K03887,1.76E-07,6.81E-08,4.08E-07,3.71E-06,0,2.10E-06,4.51E-07,1.17E-06,1.02E-05,2.50E-06
K03889,1.69E-05,1.49E-05,1.92E-05,4.59E-05,2.58E-05,3.94E-05,7.12E-05,0.000107277,4.81E-05,6.12E-05
K03890,2.24E-05,1.79E-05,2.67E-05,6.22E-05,2.84E-05,6.95E-05,0.000128181,0.000100877,6.39E-05,9.21E-05
K03891,2.55E-05,3.20E-05,3.90E-05,8.93E-05,3.58E-05,0.000127054,0.000195829,0.000144327,0.000103876,0.000134192
K03894,1.24E-06,1.90E-07,2.76E-07,1.55E-06,1.52E-06,1.18E-06,2.31E-06,0,1.17E-06,1.80E-06
K03895,3.83E-06,1.47E-07,8.29E-07,1.39E-06,2.40E-06,7.51E-07,3.03E-06,0,7.17E-07,1.47E-06
K03896,0,7.98E-08,9.57E-08,3.63E-07,6.81E-07,0,1.32E-07,0,2.02E-07,0
K03897,2.83E-05,2.53E-05,1.61E-05,2.34E-05,9.18E-06,1.00E-05,1.42E-05,2.41E-06,1.91E-05,2.35E-05
K03921,1.68E-05,1.57E-05,9.85E-06,1.81E-05,9.49E-06,1.18E-05,1.87E-05,2.04E-05,1.08E-05,1.59E-05
K03922,5.98E-07,1.72E-06,5.58E-07,1.67E-06,0,6.25E-07,6.59E-07,6.36E-07,6.73E-07,2.94E-06
K03927,0,0,0,0,0,0,0,4.59E-06,1.41E-07,5.14E-08
K03935,6.62E-06,1.75E-06,3.88E-06,6.36E-06,8.70E-07,3.45E-05,9.36E-06,5.46E-06,1.57E-05,2.54E-05
K03936,9.81E-07,1.69E-07,1.01E-06,2.50E-06,7.58E-08,8.60E-06,2.38E-06,3.22E-07,4.50E-06,5.73E-06
K03943,4.05E-07,3.13E-07,1.03E-06,3.37E-06,0,5.13E-06,1.22E-06,4.66E-06,1.47E-05,4.98E-06
K03955,0,1.23E-06,0,0,0,0,0,0,0,0
K03980,0.00024464,0.00025711,0.00025005,0.000284577,0.000248909,0.000303532,0.00033383,0.000433458,0.000398851,0.000321812
K04019,0,0,0,1.16E-07,0,3.59E-07,0,0,6.31E-08,7.90E-06
K04021,9.61E-08,3.00E-07,0,4.26E-07,0,2.12E-06,3.70E-07,1.42E-07,5.50E-06,1.99E-06
K04034,2.03E-06,1.77E-06,2.77E-06,9.26E-06,7.81E-07,6.56E-06,1.56E-05,2.61E-05,1.63E-05,6.39E-06
K04040,0,0,0,0,0,0,2.74E-07,0,0,0
K04042,0.000239777,0.000346349,0.000237249,0.000232481,0.000254314,0.000292925,0.00028425,0.000352613,0.000270728,0.000290846
K04043,0.000415303,0.000494352,0.000490197,0.000633103,0.000461402,0.000822469,0.00073557,0.000621354,0.00075158,0.000670554
K04056,2.83E-07,0,5.25E-07,9.96E-07,0,0,1.69E-06,6.83E-06,5.37E-06,1.20E-06
K04058,7.79E-08,1.82E-06,4.80E-05,9.01E-06,0,3.05E-06,4.16E-06,1.21E-05,6.08E-06,6.00E-06
K04066,0.000212865,0.000222347,0.000248702,0.000246884,0.000344842,0.000296768,0.000206518,0.000456229,0.000278575,0.000223583
K04067,0,3.76E-07,8.09E-06,1.43E-06,2.85E-07,5.40E-07,1.96E-08,0,5.79E-07,1.73E-06
K04072,1.51E-05,1.06E-05,5.82E-06,1.05E-05,5.55E-06,4.59E-07,1.06E-06,0,1.47E-06,2.72E-07
K04073,7.50E-05,7.76E-05,7.06E-05,5.44E-05,0.000110013,4.26E-05,9.51E-05,7.10E-05,5.53E-05,6.78E-05
K04077,0.000353519,0.000418147,0.000487464,0.000547895,0.000463732,0.000705402,0.00061498,0.000623718,0.000698919,0.000563578
K04079,0.00024,0.000267483,0.000234632,0.000182204,0.000195918,0.000177403,0.000261117,0.000170067,0.000203161,0.000193733
K04085,1.27E-05,2.61E-05,3.01E-05,2.14E-05,2.32E-05,3.13E-05,2.10E-05,1.62E-05,4.15E-05,2.44E-05
K04091,0.0002676,0.000284839,0.000269351,7.57E-05,0.000247896,8.19E-05,8.51E-05,4.43E-05,6.69E-05,0.000121551
K04092,8.23E-05,4.97E-05,9.05E-05,4.79E-05,8.28E-05,4.26E-05,6.51E-05,3.52E-05,2.95E-05,6.80E-05
K04093,8.80E-06,1.03E-05,2.78E-05,1.34E-05,1.73E-05,8.42E-06,7.83E-06,3.92E-06,1.74E-05,1.13E-05
K04098,0.000103361,6.81E-05,0.000123554,1.17E-05,1.69E-05,8.87E-06,1.38E-05,1.19E-05,1.07E-05,4.33E-05
K04099,1.19E-05,1.04E-05,1.57E-05,9.29E-06,9.21E-06,2.04E-05,6.05E-06,9.31E-06,7.09E-06,2.00E-05
K04100,8.73E-06,2.19E-05,1.07E-05,1.39E-05,1.85E-05,2.53E-05,2.20E-05,2.20E-05,2.11E-05,1.12E-05
K04101,1.68E-05,3.47E-05,2.52E-05,2.76E-05,5.91E-05,3.45E-05,3.27E-05,3.70E-05,3.43E-05,3.31E-05
K04102,1.92E-06,2.15E-06,6.65E-06,9.36E-06,2.23E-07,1.07E-05,9.66E-06,3.48E-05,2.33E-05,2.34E-05
K04103,6.37E-07,2.38E-06,2.22E-06,2.81E-06,3.08E-08,1.29E-05,9.26E-06,1.01E-05,4.52E-06,8.45E-06
K04105,1.16E-06,1.35E-06,1.19E-06,6.12E-06,3.65E-07,8.63E-06,5.65E-06,5.32E-06,1.23E-05,6.34E-06
K04109,0,0,8.76E-08,0,0,5.19E-07,0,3.49E-06,0,0
K04110,6.55E-05,2.01E-05,2.21E-05,1.05E-05,2.42E-05,9.76E-06,2.53E-05,3.15E-05,1.95E-05,1.27E-05
K04112,9.28E-08,2.88E-07,4.31E-07,1.63E-06,6.45E-08,4.26E-06,8.34E-07,3.16E-06,3.28E-06,2.77E-06
K04113,2.59E-07,4.01E-07,1.81E-07,5.71E-07,0,2.38E-06,8.32E-08,6.71E-07,1.27E-06,1.84E-07
K04116,5.15E-05,2.61E-06,1.30E-05,5.39E-06,1.73E-05,2.84E-06,1.15E-05,1.93E-05,9.83E-06,1.04E-05
K04117,2.71E-05,1.68E-06,1.18E-05,2.60E-06,1.21E-05,1.86E-06,3.20E-06,2.14E-05,7.85E-06,4.35E-06
K04118,1.62E-06,3.81E-06,1.75E-06,1.33E-06,7.89E-06,2.19E-06,1.21E-06,2.08E-07,5.52E-07,4.57E-07
K04120,1.45E-07,0,0,0,2.77E-06,0,0,0,0,0
K04127,8.09E-06,7.75E-06,1.10E-05,1.46E-05,1.75E-05,2.01E-05,2.06E-05,4.08E-05,3.36E-05,2.02E-05
K04128,0,2.12E-07,8.77E-07,1.99E-06,2.12E-08,2.23E-07,0,0,0,0
K04374,1.65E-07,7.49E-07,4.16E-07,1.16E-06,6.80E-07,1.06E-06,1.62E-06,1.57E-06,1.62E-07,7.01E-07
K04377,1.35E-06,1.92E-06,1.99E-06,2.44E-06,1.43E-06,3.47E-06,2.70E-06,3.61E-06,3.06E-06,1.73E-06
K04437,2.99E-06,3.26E-06,5.26E-06,5.58E-06,3.23E-06,8.65E-06,4.45E-06,8.56E-06,6.52E-06,6.11E-06
K04451,5.28E-07,4.09E-07,7.36E-07,1.55E-07,3.06E-07,8.07E-07,4.52E-07,1.04E-06,0,6.25E-07
K04467,0,0,0,0,0,2.83E-06,1.52E-07,0,6.76E-06,8.43E-07
K04486,2.57E-06,6.22E-07,1.43E-06,3.05E-06,3.54E-07,8.23E-06,1.15E-05,1.61E-05,5.32E-06,2.83E-06
K04487,0.000315808,0.000320218,0.000362038,0.000246787,0.000293749,0.000306803,0.00021621,0.000300105,0.000326913,0.000307999
K04503,5.93E-07,9.67E-07,9.96E-07,1.36E-06,4.21E-07,1.71E-06,9.88E-07,1.42E-06,1.83E-06,1.47E-06
K04516,3.36E-06,2.98E-06,6.06E-06,2.15E-06,7.71E-06,1.18E-06,6.01E-06,6.32E-07,3.80E-06,1.37E-06
K04517,0.000160517,0.000118716,9.31E-05,5.59E-05,0.000137194,6.54E-05,9.15E-05,8.96E-05,6.24E-05,7.35E-05
K04518,5.88E-05,6.58E-05,8.47E-05,0.000110538,0.000142054,0.000136178,0.000126569,0.000148965,0.00013943,0.000139649
K04524,0,2.24E-07,2.68E-07,1.02E-06,4.69E-07,1.94E-06,3.71E-07,0,3.79E-07,9.57E-07
K04551,5.76E-07,5.20E-07,8.02E-07,8.45E-07,1.33E-07,1.06E-06,6.16E-07,1.28E-06,1.32E-06,8.17E-07
K04561,0.000128733,0.00028246,0.000116765,0.000119912,3.85E-05,0.000215784,0.000215324,0.000175657,0.000210023,0.000183796
K04562,3.72E-05,7.17E-05,6.00E-05,5.54E-05,5.60E-05,8.24E-05,5.65E-05,5.26E-05,6.00E-05,5.13E-05
K04564,0.000272819,0.000194815,0.000237802,0.000283687,0.000285923,0.000257479,0.000235476,0.000173377,0.000253609,0.000226254
K04565,8.87E-05,6.34E-05,6.95E-05,8.36E-05,0.000131635,6.60E-05,7.71E-05,4.56E-05,7.55E-05,6.36E-05
K04566,4.97E-05,5.32E-05,6.66E-05,0.000115494,9.93E-05,9.25E-05,0.000126401,0.000112624,0.000136811,0.000113754
K04567,0.000313694,0.000304336,0.000374008,0.000372029,0.000203679,0.000396454,0.000313245,0.000344383,0.000362118,0.000361906
K04574,0,1.15E-06,0,0,2.07E-08,0,0,0,0,0
K04618,2.89E-05,1.36E-05,1.49E-05,2.35E-06,2.66E-06,3.12E-06,9.37E-08,3.16E-07,7.17E-08,9.43E-06
K04632,1.36E-06,8.37E-07,1.60E-06,1.98E-06,7.72E-07,3.40E-06,2.03E-06,1.80E-06,3.97E-06,2.47E-06
K04650,0,0,0,5.23E-07,0,0,0,0,0,0
K04712,2.98E-07,7.77E-08,4.71E-08,8.92E-08,1.62E-06,3.72E-07,6.37E-08,0,1.99E-06,5.75E-07
K04719,5.76E-05,5.32E-05,9.72E-05,3.55E-05,0.000127086,5.05E-05,3.76E-05,2.65E-05,4.83E-05,3.95E-05
K04720,1.46E-06,2.88E-06,8.30E-07,1.84E-06,1.96E-06,1.48E-06,2.52E-06,2.37E-06,7.02E-07,1.29E-06
K04739,0,9.62E-08,1.36E-06,1.01E-06,1.81E-07,3.07E-06,2.15E-06,1.83E-05,4.01E-06,4.04E-06
K04751,0.000156229,0.000134488,9.88E-05,0.000110407,0.000127286,0.000130052,0.000122663,9.20E-05,0.000131273,0.00010248
K04765,9.63E-05,5.98E-05,0.000124602,0.000133888,0.000131681,0.000128636,9.59E-05,9.57E-05,0.000115151,8.98E-05
K04771,0.000449553,0.000437761,0.000419694,0.000335078,0.000347487,0.000384906,0.000313895,0.000387533,0.000437547,0.000368017
K04780,0.0001286,8.57E-05,0.000206011,1.63E-05,1.94E-05,8.58E-06,2.72E-06,3.22E-06,1.14E-06,3.98E-05
K04782,6.20E-05,5.25E-05,3.92E-05,4.28E-05,7.59E-05,3.35E-05,4.34E-05,2.40E-05,3.29E-05,2.14E-05
K04785,0,0,1.19E-07,4.52E-07,7.13E-07,2.35E-07,1.65E-07,9.48E-08,8.82E-07,9.10E-08
K04787,8.92E-08,0,7.46E-07,1.26E-06,0,0,0,0,5.26E-07,2.66E-06
K04788,5.28E-06,3.97E-06,2.85E-06,2.32E-06,1.27E-06,2.66E-07,1.17E-07,8.81E-07,2.78E-07,1.01E-06
K04789,4.82E-07,6.59E-06,1.16E-06,4.76E-06,4.90E-08,6.94E-07,2.83E-07,3.59E-07,1.51E-06,5.13E-06
K04790,8.49E-08,7.89E-07,3.94E-07,1.50E-07,1.18E-07,0,0,0,0,0
K04791,0,1.27E-07,1.52E-07,2.88E-07,0,0,0,2.42E-07,3.22E-07,1.51E-06
K04792,0,2.14E-07,7.57E-07,1.61E-06,0,0,2.18E-07,1.76E-06,1.06E-06,1.16E-06
K04793,1.41E-07,3.27E-07,1.31E-07,7.43E-07,1.04E-05,0,0,4.71E-07,5.52E-07,2.20E-06
K04801,6.30E-06,0,0,6.79E-07,0,3.54E-07,0,0,0,0
K05103,1.69E-06,1.29E-06,1.84E-06,3.50E-06,1.54E-06,4.57E-06,2.21E-06,2.69E-06,3.25E-06,2.83E-06
K05275,2.37E-05,9.79E-06,1.70E-05,3.34E-06,1.19E-07,1.99E-06,6.59E-06,2.63E-06,4.31E-07,1.36E-07
K05281,1.69E-06,2.87E-07,1.08E-06,3.22E-05,1.34E-07,1.72E-05,1.47E-06,1.51E-05,2.00E-05,1.82E-05
K05288,0,2.85E-07,0,1.62E-07,6.40E-08,3.38E-07,2.36E-07,1.36E-07,3.62E-07,1.57E-06
K05296,5.95E-07,2.35E-06,5.12E-06,8.11E-06,1.86E-07,1.53E-05,8.65E-06,1.69E-05,3.56E-05,1.82E-05
K05297,1.12E-05,4.04E-05,2.24E-05,1.53E-05,9.88E-06,6.32E-05,2.69E-05,1.67E-05,3.52E-05,3.89E-05
K05299,0,5.56E-08,2.22E-08,8.43E-08,0,1.32E-07,9.22E-08,6.37E-07,1.41E-07,2.38E-07
K05304,1.79E-07,0,2.49E-07,1.10E-06,1.86E-07,9.83E-07,1.84E-06,3.83E-06,1.58E-06,1.14E-06
K05306,4.49E-06,1.19E-05,4.54E-05,1.08E-05,2.89E-05,3.99E-05,8.00E-06,1.10E-05,1.98E-05,2.68E-05
