genes,cor.rho,p.value
HOXD13,0.00172564580819143,0.965138008896254
HOXD12,-0.0859287045656874,0.0292260583457339
HOXD11,-0.0125192878760095,0.751168389359489
HOXD10,-0.0152973398684526,0.698407205785537
HOXD9,0.0267961879626022,0.497257094522058
HOXD8,0.215293415104312,3.43359892608691e-08
HOXD3,0.118013234748738,0.00270414482436641
AC009336.19,-0.0174752777915255,0.658022466294218
HOXD4,-0.0376546124038091,0.340058893711644
HOXD1,0.224437806698576,8.50430605246222e-09
MTX2,-0.322471648287997,4.74927131348297e-17
HNRNPA3,-0.196508606710831,5.00219702722791e-07
NFE2L2,-0.180689008221759,3.94044708097595e-06
AGPS,-0.0431479357463706,0.274238467143916
TTC30B,-0.142423251987629,0.00028809681475115
TTC30A,-0.130842941379036,0.000873809941635397
PDE11A,-0.0460834634218686,0.242881104609117
RBM45,-0.185792549355053,2.06335073046748e-06
OSBPL6,0.169347121079292,1.55716781567793e-05
PRKRA,-0.162983760462285,3.2408306028405e-05
DFNB59,-0.156827819484646,6.41856014989328e-05
FKBP7,0.166961076942412,2.05625184594518e-05
PLEKHA3,-0.0669521222473462,0.0895721775738192
TTN,0.0722903867366635,0.0667491142065458
CCDC141,0.150369787366416,0.000127964519206906
SESTD1,0.026892777270816,0.495707268773051
ZNF385B,0.139128990944635,0.000398500551593232
CWC22,-0.181913370938747,3.37945597348074e-06
UBE2E3,-0.120178064288352,0.0022511218346746
ITGA4,0.473206962335834,3.01829670915423e-37
CERKL,0.303517343573539,3.43649446591659e-15
NEUROD1,-0.00234920395298636,0.952553565091347
SSFA2,-0.0469377116329372,0.234248015036381
PPP1R1C,-0.118957754982452,0.00249714185184345
PDE1A,0.40485014515352,8.54313434935002e-27
DNAJC10,-0.0377160846650662,0.339270563504867
FRZB,-0.0128179846464672,0.745434336549059
NCKAP1,-0.0482760428105744,0.221162805950059
DUSP19,-0.0236568730627192,0.548998384869699
NUP35,-0.135069632716152,0.00058866214563359
ZNF804A,0.25207473140484,8.60679988573292e-11
FSIP2,-0.0752357304330528,0.0563569972911088
ZC3H15,-0.180329124150121,4.12160046598868e-06
ITGAV,0.283564210981566,2.24857906796122e-13
FAM171B,0.376513613517672,4.03863491411963e-23
ZSWIM2,0.06674482565847,0.0905714940572543
CALCRL,0.436204229491393,2.70391029589072e-31
TFPI,0.363875103967262,1.35673278755452e-21
GULP1,0.234250634501775,1.77699779488021e-09
DIRC1,0.3714030860341,1.70425886300249e-22
COL3A1,0.532792879657862,1.6691280715468e-48
COL5A2,0.493366405551742,8.25920710640339e-41
WDR75,-0.211037805601151,6.43985421101568e-08
SLC40A1,-0.116847390993544,0.00298117748021921
ASNSD1,-0.111575224297689,0.00458519300690556
ANKAR,-0.135827887181251,0.000547728859444186
OSGEPL1,-0.218634206537657,2.07667088490563e-08
ORMDL1,-0.193135507496332,7.88161039795879e-07
PMS1,-0.150610738757098,0.00012477374481194
C2orf88,-0.00274841600913608,0.944502794925274
MSTN,-0.100379005095849,0.0108086504164925
HIBCH,-0.210494681703942,6.97152878193479e-08
INPP1,-0.0125605503930035,0.750375452148336
MFSD6,-0.083439540505947,0.0342566833683635
TMEM194B,0.0296371627770643,0.452766606967938
NAB1,-0.00168508125870169,0.965957003275823
GLS,-0.0440427647149874,0.264400597562404
STAT1,0.338722179373848,9.41869173444026e-19
STAT4,0.401506314304239,2.42106736104073e-26
MYO1B,-0.0343332312536966,0.384385918566221
NABP1,0.113172867134258,0.0040317139517118
SDPR,0.201027018272704,2.68680990549281e-07
TMEFF2,0.0459533238995326,0.244215642688999
SLC39A10,-0.0787705859207198,0.0456954643521275
DNAH7,-0.0366412036688533,0.353223545534096
STK17B,0.279543124217337,5.02030210214827e-13
HECW2,0.336801901893539,1.51538783576856e-18
CCDC150,-0.169129820802072,1.5973506187737e-05
GTF3C3,-0.125336037999528,0.00143722548174354
C2orf66,-0.150907861755604,0.000120942120181221
PGAP1,-0.255106704452256,5.02070081106071e-11
ANKRD44,0.319809095633169,8.82966022393909e-17
SF3B1,-0.147400691356948,0.000174127528074098
COQ10B,0.0306180158591615,0.437943560260766
HSPD1,-0.248353852313394,1.65170847490514e-10
HSPE1,-0.287440605750212,1.02390668597756e-13
HSPE1-MOB4,-0.138844454202959,0.000409690062221016
MOB4,-0.0942899916770804,0.0166885896970481
RFTN2,0.199805427191691,3.18293654121825e-07
MARS2,-0.185205808952379,2.22469927562479e-06
BOLL,0.0771599273254202,0.0503223156516863
PLCL1,0.182516312592779,3.13210881019549e-06
SATB2,-0.293138924252936,3.15043068798293e-14
FTCDNL1,-0.234375596639186,1.74112044293781e-09
C2orf69,-0.119528863103136,0.00237910034053746
TYW5,-0.111847480573093,0.00448627137932085
C2orf47,-0.225424439280321,7.28891722288337e-09
SPATS2L,-0.0263653617974545,0.504201165052504
KCTD18,-0.164295796012605,2.79245697701852e-05
SGOL2,-0.101144496350384,0.0102180289266371
AOX1,0.378826980301795,2.08690809508555e-23
BZW1,-0.0281819497012337,0.475270393038581
CLK1,-0.143990295412702,0.00024629082525823
PPIL3,-0.127327058068745,0.00120324544787358
NIF3L1,-0.124842336991398,0.00150138539996809
ORC2,-0.225074445010694,7.69940516245181e-09
FAM126B,-0.10003796639931,0.0110813925574764
NDUFB3,-0.2634633200388,1.09565051155887e-11
CFLAR,0.0886033552067974,0.0245407150042209
CASP10,0.17005923722122,1.43211538408776e-05
CASP8,-0.123217501561629,0.00173158915759501
ALS2CR12,0.110658236723435,0.00493303720446481
TRAK2,0.0112468081962526,0.775746401362072
STRADB,-0.23501677517141,1.56782994387498e-09
ALS2CR11,0.0704422854279399,0.0740391303342233
TMEM237,0.0264104751869155,0.503471641454634
MPP4,0.0950157074620392,0.0158651521459914
ALS2,0.0548377646911576,0.164538312127641
CDK15,0.148630497520347,0.000153376878322937
FZD7,0.033883957581967,0.390641570903608
KIAA2012,-0.0212453825331638,0.590466114506108
SUMO1,-0.276481791879627,9.17300627194938e-13
NOP58,-0.356623662003728,9.50687092487377e-21
BMPR2,0.0119371917167883,0.762382046963659
FAM117B,-0.339396571308986,7.96367527370544e-19
ICA1L,0.00232871143270234,0.952966968006675
WDR12,-0.215714506244205,3.22415774241068e-08
CARF,-0.162303838214249,3.49923628896646e-05
NBEAL1,-0.0431552377262638,0.274157191657665
CYP20A1,-0.141073133490984,0.000329343552508404
ABI2,-0.00196539738611507,0.960298225474213
RAPH1,0.150450589214657,0.000126886055317696
CD28,0.434565477251502,4.77599335220977e-31
CTLA4,0.445941153921937,8.62661694205827e-33
ICOS,0.450482698692621,1.66442836114828e-33
PARD3B,-0.109325901328557,0.00548092871295361
NRP2,0.425799169551009,9.50654369176264e-30
INO80D,-0.245763481710467,2.58412843163964e-10
NDUFS1,-0.119992900279603,0.00228696669194258
EEF1B2,-0.189790688988766,1.22747754630261e-06
GPR1,0.337293075010314,1.34225139487633e-18
ZDBF2,0.143170560618835,0.00026739487775208
ADAM23,0.361739218440639,2.41993680713414e-21
DYTN,0.0781826858930042,0.0473410601716752
MDH1B,0.0281620630488794,0.475582108097459
FASTKD2,-0.152978188357576,9.71615724661409e-05
CPO,0.00770548083536988,0.845262844979738
KLF7,-0.0359902538492478,0.361846985406163
CREB1,0.017029402581779,0.666214260247561
METTL21A,-0.179080825039181,4.81367326352032e-06
CCNYL1,0.0652099056730788,0.0982521106461733
FZD5,-0.21160862636893,5.92336250927881e-08
PLEKHM3,0.0643614854986043,0.102715196880871
CRYGD,0.0259921081264758,0.510258286862086
CRYGC,-0.0207782797899541,0.598661677587292
CRYGB,0.0695413179764971,0.0778216436512735
CRYGA,-0.00375380122161157,0.924254409500629
C2orf80,0.0339805865303009,0.389290933774099
IDH1,-0.261609095572715,1.54308544255078e-11
PIKFYVE,-0.0443834794257901,0.260719333681138
PTH2R,-0.0242478258329503,0.539059579711614
MAP2,0.257930638543006,3.01986760662736e-11
UNC80,0.0450949732537557,0.253146439801221
RPE,-0.200358742358373,2.94816474392975e-07
KANSL1L,-0.161086734188637,4.01124050637571e-05
ACADL,0.11841876338616,0.00261342362516801
AC006994.3,0.063154188886535,0.109341776153445
MYL1,0.0751960543181394,0.056487493565851
LANCL1,-0.0553210263500755,0.160844533546229
CPS1,0.00913417624136358,0.817039868480345
ERBB4,0.0855811809844547,0.0298878900371254
IKZF2,0.104146245864575,0.00816916701629411
SPAG16,-0.207636516380219,1.05468322279086e-07
VWC2L,0.0782594258770723,0.0471234747304941
BARD1,-0.0941623151083584,0.0168372681846907
ABCA12,0.0607731298971077,0.123395353055228
ATIC,-0.324055538495831,3.2744706812128e-17
FN1,0.383143314348158,6.00240291708232e-24
MREG,0.0751251594790819,0.0567212941818746
PECR,-0.18511074537685,2.25195331585409e-06
TMEM169,0.297706631364539,1.20132671101457e-14
XRCC5,-0.101355359389798,0.010060453740699
MARCH4,0.0243864860883055,0.536740652068542
SMARCAL1,-0.126903752632899,0.00124983418565598
RPL37A,-0.320446702029932,7.61542910287971e-17
IGFBP2,-0.18047981696593,4.04479837560936e-06
IGFBP5,0.436586519549595,2.36679533732762e-31
TNP1,0.0750619658311062,0.0569303741151923
DIRC3,0.133558171229707,0.000678862390778318
TNS1,0.370191375900049,2.38872272525358e-22
RUFY4,0.151409073028335,0.000114728347924937
CXCR2,0.691045325102953,1.41846415031832e-92
CXCR1,0.801257176949814,2.42784324347531e-145
ARPC2,0.169830302641618,1.47123668594098e-05
GPBAR1,0.169100625636753,1.60282389297758e-05
AAMP,-0.183416793524043,2.79470160461136e-06
PNKD,-0.199418340321032,3.35777546526138e-07
TMBIM1,0.0699820388036265,0.0759522062700244
CATIP,0.112908295372331,0.0041189724096739
SLC11A1,0.669828372443767,4.61672917049865e-85
CTDSP1,-0.223443728716781,9.9267632644999e-09
VIL1,-0.29912841888488,8.86739322890805e-15
USP37,0.0150505505766211,0.703040201074289
RQCD1,-0.0462208253979582,0.241478060263578
PLCD4,-0.0553677386685096,0.160490830767952
ZNF142,-0.103194915082099,0.00877480120046845
BCS1L,-0.233403064825998,2.0400223441007e-09
RNF25,-0.0641476370591101,0.10386515468454
STK36,-0.227542619175697,5.22189308116581e-09
TTLL4,-0.12461878109633,0.00153129519458545
CYP27A1,0.0515540216275717,0.191341217319016
PRKAG3,0.0433803553411234,0.271659549365087
WNT6,0.0375222364427388,0.341760477981151
WNT10A,0.186780042153617,1.81680643541394e-06
CDK5R2,-0.00371884446566677,0.924957691428106
FEV,0.0841765899184832,0.0326953809133572
CRYBA2,0.0711630523214382,0.0711222792463651
CCDC108,-0.129260357636075,0.00101013116003877
IHH,-0.35879187913209,5.33935071077301e-21
NHEJ1,-0.0597754790591094,0.12968636862268
RP11-33O4.2,-0.101774083418418,0.00975393364059779
SLC23A3,-0.204597807038368,1.62743116689748e-07
CNPPD1,-0.200485689538841,2.89670302152806e-07
FAM134A,-0.162784489622083,3.31462718941717e-05
ZFAND2B,-0.220238004236183,1.6266123503969e-08
ABCB6,-0.14139724539776,0.000318966964175997
ATG9A,-0.0554483784304544,0.159881612055519
ANKZF1,-0.293228736479502,3.09178483027183e-14
GLB1L,-0.0366303216965168,0.35336662999521
STK16,-0.110431312888437,0.00502271298408965
TUBA4A,-0.136188559065766,0.00052920145459726
DNAJB2,-0.185313399951565,2.19423492765035e-06
PTPRN,0.334280696715629,2.81513010365033e-18
RESP18,0.0517391443188616,0.189749714236793
DNPEP,-0.0910664457729391,0.0208150798160273
DES,0.141553323538245,0.000314079712190543
SPEG,0.145262755777613,0.000216595259591396
GMPPA,0.0127479908292175,0.746776752726209
ASIC4,-0.0182759756918663,0.643414606724546
CHPF,0.14742352668249,0.000173719308110855
TMEM198,-0.0692201436004981,0.0792074043521804
OBSL1,0.16794877265462,1.83357001133759e-05
INHA,0.043024525424084,0.275614583651977
STK11IP,-0.135984429692041,0.000539614571292023
SLC4A3,0.20040864301093,2.92783186600284e-07
EPHA4,0.0879593806764425,0.0256050400059752
PAX3,0.0109321263408264,0.781860289903982
CCDC140,0.0210432899802594,0.594005611313018
SGPP2,0.164588268088885,2.70086306158706e-05
FARSB,-0.310283042645637,7.72136072084006e-16
MOGAT1,-0.0299437227973224,0.448103630641065
ACSL3,-0.203740286438047,1.83716683112817e-07
KCNE4,0.415283140949017,3.06714206372198e-28
SCG2,0.151758917468541,0.000110570533465748
AP1S3,0.0200518205362841,0.611508989591049
WDFY1,-0.0276072722394247,0.484323162413147
MRPL44,-0.108881715111287,0.00567541754860811
SERPINE2,-0.123239472922259,0.00172827137206693
FAM124B,0.371367914078504,1.72107785350649e-22
CUL3,-0.154449327264298,8.30207244862489e-05
DOCK10,0.459008981399671,7.08444780103262e-35
NYAP2,0.0670727599697407,0.0889947076525038
IRS1,0.149232218650808,0.000144092207698531
RHBDD1,-0.0996581689912069,0.0113922950216504
COL4A4,0.237050788252948,1.1219806531858e-09
COL4A3,0.0554771302227084,0.159664819934185
MFF,-0.290606273714863,5.33715035408773e-14
TM4SF20,0.0483929081343305,0.220045506053696
AGFG1,-0.0913506363814521,0.0204186282216712
C2orf83,0.0721863480024627,0.067143221400095
SLC19A3,-0.187704395120027,1.61180661744506e-06
CCL20,-0.0984685911321816,0.0124166541760927
DAW1,0.0490217738019216,0.214102532110275
SPHKAP,0.0665901632578232,0.0913228891992546
PID1,0.0547853677659038,0.164942603501027
DNER,0.154187608467529,8.53854579659358e-05
TRIP12,0.0184617249268241,0.640045107809567
FBXO36,-0.0222115809724093,0.573679301154179
SLC16A14,0.0471286084104936,0.232348821294598
SP110,0.199577365867444,3.28485567086375e-07
SP140,0.353662746450533,2.07529958752292e-20
SP140L,-0.00621032183558749,0.875011854358319
SP100,0.1620796776323,3.58862479879751e-05
CAB39,-0.0325363738982886,0.409772083551722
ITM2C,-0.0388559720621303,0.324864716503186
GPR55,0.0560118308149871,0.155673422737153
SPATA3,0.078122596413515,0.0475120232859447
C2orf72,-0.217926668335281,2.31158918426917e-08
PSMD1,-0.073149871280128,0.0635654953628675
HTR2B,0.237530818844395,1.03632462705806e-09
ARMC9,0.195913993980827,5.42274178636595e-07
B3GNT7,0.206413464196369,1.25685771715543e-07
NCL,-0.244860729554246,3.01673894625382e-10
NMUR1,0.116828739260699,0.00298581230826537
C2orf57,0.0377003229474826,0.339472582734898
PTMA,-0.207174922385077,1.12699384404878e-07
PDE6D,-0.000590668107085003,0.988063807402929
COPS7B,-0.263261771662521,1.13734853057364e-11
NPPC,0.0638139824925386,0.105679721213765
DIS3L2,-0.241834290410436,5.04607274175559e-10
ALPP,0.127574231378255,0.00117678726053781
ALPPL2,0.102507390846651,0.00923708453911527
ALPI,0.107084339756093,0.00652737215162421
ECEL1,0.340963405425315,5.38399392367695e-19
PRSS56,-0.0297717209201995,0.450716531881776
CHRND,0.0124501783423598,0.752497046629213
CHRNG,0.0490862816600984,0.213499507912897
TIGD1,-0.287458705409284,1.02012340844368e-13
EIF4E2,-0.134908141348628,0.000597739220098895
EFHD1,0.214892698429332,3.6450946026587e-08
GIGYF2,-0.10009874661411,0.011032342064573
KCNJ13,0.121780329453647,0.00196173778368762
C2orf82,-0.22667523604998,5.9883875905094e-09
NGEF,-0.297098396206919,1.36725511689054e-14
NEU2,0.0661446053946063,0.0935155157286764
INPP5D,-0.165583611694678,2.41004188932744e-05
ATG16L1,-0.10597648092085,0.00710802314518562
SAG,0.0665768302922502,0.0913878980256887
DGKD,-0.161354415797801,3.89289063675033e-05
USP40,-0.210652462245066,6.81285231318675e-08
UGT1A8,-0.1674671090315,1.93913640244266e-05
UGT1A10,-0.266497374309947,6.22030962877716e-12
UGT1A9,-0.056935696467519,0.148955720807603
UGT1A7,0.0462413240382768,0.241269171874154
UGT1A6,-0.223215942449158,1.02838283066492e-08
UGT1A5,0.0518556901711689,0.188752771381545
UGT1A4,0.00450249311881725,0.909206824466981
UGT1A3,-0.0359674850390651,0.362150978012306
UGT1A1,0.0294009967130842,0.456377412080559
MROH2A,0.0117923966681191,0.765179267471
HJURP,-0.175567681550686,7.40826739175544e-06
TRPM8,0.0219647168495003,0.577946823224835
SPP2,0.0708662125594594,0.0723119634985381
ARL4C,0.438577065473227,1.1798969605513e-31
SH3BP4,-0.238213681954572,9.25346312311765e-10
AGAP1,-0.144954193112096,0.000223471343816862
GBX2,-0.0439962871137609,0.26490552382199
ASB18,0.0844770359197511,0.0320766086790781
IQCA1,0.357954934537181,6.67468182426585e-21
ACKR3,0.314640015495542,2.89180610034346e-16
COPS8,0.0724801615545243,0.0660351270731258
COL6A3,0.476841175834594,7.15955573358453e-38
MLPH,-0.00997917915825359,0.800455621034173
PRLH,-0.00511137145138313,0.896992948982364
RAB17,-0.254273556830612,5.82627489280542e-11
LRRFIP1,-0.0684925720780891,0.0824207348441621
RBM44,0.0549677578683373,0.163538508534614
RAMP1,0.259579130561542,2.23806179730597e-11
UBE2F,-0.0539509655876792,0.171481721387237
UBE2F-SCLY,NA,NA
SCLY,-0.0776759485004508,0.0487990999276559
ESPNL,0.0311000737869948,0.430761796678255
KLHL30,0.119933034470432,0.00229866688517392
FAM132B,0.230569362565094,3.22391107708315e-09
ILKAP,-0.183297499789599,2.83731252434059e-06
HES6,-0.200497779454457,2.89184740845013e-07
PER2,-0.151990584254919,0.00010789573191445
TRAF3IP1,-0.161347266653229,3.89600804728957e-05
ASB1,-0.0252023536320465,0.523198399693832
TWIST2,0.548182652283422,8.58102020247421e-52
HDAC4,0.0201614125059678,0.609563083956028
NDUFA10,-0.342987635845834,3.23615721827303e-19
OR6B2,0.0433803553411234,0.271659549365087
OR6B3,NA,NA
MYEOV2,-0.121123141892444,0.00207604120018461
OTOS,-0.0199408291026884,0.613482536412667
GPC1,0.190284277507332,1.15036050043418e-06
ANKMY1,-0.175202903470943,7.74371363386526e-06
DUSP28,-0.107915584318142,0.00612004082775179
RNPEPL1,-0.129121225649273,0.00102300999914756
CAPN10,-0.242591701135819,4.43937230390772e-10
GPR35,-0.273056752201857,1.7846115978705e-12
AQP12B,-0.0229673969996654,0.560707044790107
AQP12A,-0.0680836401486701,0.0842725763872851
KIF1A,0.0771164331996473,0.0504525006168631
AGXT,-0.162744284746469,3.32970819645697e-05
C2orf54,-0.0509863759111151,0.196282333846314
AC104809.3,0.0334487396845797,0.396759982175578
SNED1,0.289713873187946,6.41849844601628e-14
MTERF4,-0.170750424614888,1.31991877926995e-05
PASK,-0.141262271849695,0.000323250542126926
PPP1R7,-0.29529690322291,2.0021124276083e-14
ANO7,-0.0186669497803372,0.636330915008939
HDLBP,-0.0314479390231426,0.425621871192795
SEPT2,0.0226372890697067,0.566355316293929
FARP2,-0.168936933327487,1.63384344111023e-05
STK25,-0.147066223714298,0.000180210785568745
BOK,0.0454480288276968,0.249445936610388
THAP4,-0.267605896345863,5.04897755612157e-12
ATG4B,-0.181059253918797,3.76203576417197e-06
DTYMK,-0.121943027410906,0.00193434469046942
ING5,-0.286085869271871,1.34978082039278e-13
D2HGDH,-0.265668876699808,7.26538345066245e-12
GAL3ST2,-0.165441120959054,2.44977040397668e-05
NEU4,-0.0874560688031867,0.0264643989860706
PDCD1,0.385270405452614,3.2258693414646e-24
RTP5,0.0924165100922632,0.0189896701620943
CHL1,0.274784914736738,1.27706951153252e-12
CNTN6,0.100724625992054,0.0105383340987043
CNTN4,0.302984144025271,3.85925782182743e-15
IL5RA,0.177319288200217,5.98160149379704e-06
TRNT1,-0.196151838509722,5.2505960044623e-07
CRBN,-0.190702023790325,1.08874690437367e-06
SUMF1,-0.221168991691301,1.41036565598252e-08
LRRN1,-0.0624956914194801,0.113095716244721
SETMAR,-0.290100490051869,5.92592165689757e-14
ITPR1,0.321045867638888,6.62488419034064e-17
BHLHE40,0.0359463024675794,0.362433935600639
ARL8B,-0.0482619122877914,0.221298176326287
EDEM1,0.214436547419222,3.90119877268304e-08
GRM7,0.0736678742444128,0.0617079469064396
LMCD1,0.303679156555962,3.31744365988724e-15
SSUH2,-0.0515148415310456,0.191679302043438
CAV3,0.115848074497484,0.00323893863942324
OXTR,-0.108396086704744,0.00589513960492549
RAD18,-0.227835265046698,4.98546045239984e-09
SRGAP3,-0.0914868987613036,0.0202308813343407
THUMPD3,-0.239852167931448,7.04133331267348e-10
SETD5,-0.187333636577722,1.69121663617077e-06
LHFPL4,0.0252125678144507,0.523029974313734
MTMR14,-0.216834015922978,2.72570032238278e-08
CPNE9,-0.100885583606583,0.0104145065458724
BRPF1,-0.178036739521788,5.47651829929046e-06
OGG1,-0.247924126632061,1.77964288298145e-10
CAMK1,0.180992623319895,3.79356255972738e-06
TADA3,-0.217260545636958,2.55614510461708e-08
ARPC4,-0.237946425120399,9.67330178244625e-10
ARPC4-TTLL3,-0.0104171582262916,0.791894408098592
TTLL3,-0.216214752969636,2.99138836656159e-08
