"","x","runningScore","position","ymin","ymax","geneList","Description"
"390",390,0.355932448236805,0,0,0,1.14417750408898,"DNA replication"
"391",391,0.35585167279254,0,0,0,1.14108596719645,"DNA replication"
"392",392,0.355770897348275,0,0,0,1.14086243353705,"DNA replication"
"393",393,0.35569012190401,0,0,0,1.13989748945871,"DNA replication"
"394",394,0.355609346459745,0,0,0,1.13778565333119,"DNA replication"
"395",395,0.35552857101548,0,0,0,1.13606827344284,"DNA replication"
"396",396,0.355447795571215,0,0,0,1.1355749306655,"DNA replication"
"397",397,0.35536702012695,0,0,0,1.13479214693027,"DNA replication"
"398",398,0.40152338039783,1,-0.0365447124459631,0.0365447124459631,1.13090947270134,"DNA replication"
"399",399,0.401442604953565,0,0,0,1.13089496311375,"DNA replication"
"400",400,0.401361829509301,0,0,0,1.12869627656816,"DNA replication"
"401",401,0.401281054065036,0,0,0,1.12656998949887,"DNA replication"
"402",402,0.401200278620771,0,0,0,1.12614280038217,"DNA replication"
"403",403,0.401119503176506,0,0,0,1.12581647955553,"DNA replication"
"404",404,0.401038727732241,0,0,0,1.12434083507723,"DNA replication"
"405",405,0.400957952287976,0,0,0,1.12394190050738,"DNA replication"
"406",406,0.400877176843711,0,0,0,1.12388638338526,"DNA replication"
"407",407,0.400796401399446,0,0,0,1.12317670048632,"DNA replication"
"408",408,0.400715625955181,0,0,0,1.12274811853278,"DNA replication"
"409",409,0.400634850510916,0,0,0,1.12272229945164,"DNA replication"
"410",410,0.400554075066651,0,0,0,1.12229572673726,"DNA replication"
"411",411,0.400473299622386,0,0,0,1.12182768810614,"DNA replication"
"412",412,0.400392524178121,0,0,0,1.11965473774795,"DNA replication"
"413",413,0.400311748733856,0,0,0,1.11804247855261,"DNA replication"
"414",414,0.400230973289591,0,0,0,1.11753516587362,"DNA replication"
"415",415,0.400150197845326,0,0,0,1.11677476840911,"DNA replication"
"416",416,0.400069422401061,0,0,0,1.11635099444159,"DNA replication"
"417",417,0.399988646956796,0,0,0,1.11509760120423,"DNA replication"
"418",418,0.399907871512532,0,0,0,1.11474823580429,"DNA replication"
"419",419,0.399827096068267,0,0,0,1.11457549392284,"DNA replication"
"420",420,0.399746320624002,0,0,0,1.11356845900139,"DNA replication"
"421",421,0.399665545179737,0,0,0,1.11264789294804,"DNA replication"
"422",422,0.399584769735472,0,0,0,1.11210123862735,"DNA replication"
"423",423,0.399503994291207,0,0,0,1.11050603337573,"DNA replication"
"424",424,0.399423218846942,0,0,0,1.10901123287167,"DNA replication"
"425",425,0.399342443402677,0,0,0,1.102322473393,"DNA replication"
"426",426,0.399261667958412,0,0,0,1.10199980072538,"DNA replication"
"427",427,0.399180892514147,0,0,0,1.10189362310818,"DNA replication"
"428",428,0.399100117069882,0,0,0,1.09905486745092,"DNA replication"
"429",429,0.399019341625617,0,0,0,1.09687928750252,"DNA replication"
"430",430,0.398938566181352,0,0,0,1.09591101396391,"DNA replication"
"431",431,0.398857790737087,0,0,0,1.09261290251774,"DNA replication"
"432",432,0.398777015292822,0,0,0,1.09161001552777,"DNA replication"
"433",433,0.398696239848557,0,0,0,1.09150990244482,"DNA replication"
"434",434,0.398615464404292,0,0,0,1.09067910051505,"DNA replication"
"435",435,0.398534688960028,0,0,0,1.08745232134406,"DNA replication"
"436",436,0.398453913515763,0,0,0,1.08698078008397,"DNA replication"
"437",437,0.398373138071498,0,0,0,1.08662656782882,"DNA replication"
"438",438,0.398292362627233,0,0,0,1.08368056874281,"DNA replication"
"439",439,0.398211587182968,0,0,0,1.08359907423867,"DNA replication"
"440",440,0.398130811738703,0,0,0,1.08216188210536,"DNA replication"
"441",441,0.398050036294438,0,0,0,1.08083593031701,"DNA replication"
"442",442,0.397969260850173,0,0,0,1.07956846607925,"DNA replication"
"443",443,0.397888485405908,0,0,0,1.07898588804226,"DNA replication"
"444",444,0.397807709961643,0,0,0,1.07860358763224,"DNA replication"
"445",445,0.397726934517378,0,0,0,1.07771807641646,"DNA replication"
"446",446,0.397646159073113,0,0,0,1.07672689711861,"DNA replication"
"447",447,0.397565383628848,0,0,0,1.07597891027808,"DNA replication"
"448",448,0.397484608184583,0,0,0,1.07530982482843,"DNA replication"
"449",449,0.397403832740318,0,0,0,1.07419821502789,"DNA replication"
"450",450,0.397323057296053,0,0,0,1.07305066448103,"DNA replication"
"451",451,0.397242281851788,0,0,0,1.07275288590616,"DNA replication"
"452",452,0.397161506407523,0,0,0,1.06934767112703,"DNA replication"
"453",453,0.397080730963259,0,0,0,1.06856775784245,"DNA replication"
"454",454,0.396999955518994,0,0,0,1.06776435142637,"DNA replication"
"455",455,0.396919180074729,0,0,0,1.06744187715694,"DNA replication"
"456",456,0.396838404630464,0,0,0,1.06647307668412,"DNA replication"
"457",457,0.396757629186199,0,0,0,1.06516387521645,"DNA replication"
"458",458,0.396676853741934,0,0,0,1.06452279559482,"DNA replication"
"459",459,0.396596078297669,0,0,0,1.06432393725843,"DNA replication"
"460",460,0.396515302853404,0,0,0,1.0638110944886,"DNA replication"
"461",461,0.396434527409139,0,0,0,1.06249123099197,"DNA replication"
"462",462,0.396353751964874,0,0,0,1.0595476098452,"DNA replication"
"463",463,0.439574853728076,1,-0.0365447124459631,0.0365447124459631,1.05899063786084,"DNA replication"
"464",464,0.439494078283811,0,0,0,1.05767636380916,"DNA replication"
"465",465,0.439413302839546,0,0,0,1.05659902176396,"DNA replication"
"466",466,0.439332527395281,0,0,0,1.05480771990838,"DNA replication"
"467",467,0.439251751951017,0,0,0,1.05361143895395,"DNA replication"
"468",468,0.439170976506752,0,0,0,1.0528378697289,"DNA replication"
"469",469,0.439090201062487,0,0,0,1.0515686897598,"DNA replication"
"470",470,0.439009425618222,0,0,0,1.05137334094557,"DNA replication"
"471",471,0.438928650173957,0,0,0,1.05064823144274,"DNA replication"
"472",472,0.438847874729692,0,0,0,1.04915344614202,"DNA replication"
"473",473,0.438767099285427,0,0,0,1.04867155595814,"DNA replication"
"474",474,0.438686323841162,0,0,0,1.04861768369682,"DNA replication"
"475",475,0.438605548396897,0,0,0,1.04796932185541,"DNA replication"
"476",476,0.438524772952632,0,0,0,1.04785636684621,"DNA replication"
"477",477,0.438443997508367,0,0,0,1.04545782823202,"DNA replication"
"478",478,0.438363222064102,0,0,0,1.04514760494316,"DNA replication"
"479",479,0.438282446619837,0,0,0,1.04476105727025,"DNA replication"
"480",480,0.438201671175572,0,0,0,1.04319175808029,"DNA replication"
"481",481,0.438120895731307,0,0,0,1.04293165881327,"DNA replication"
"482",482,0.438040120287042,0,0,0,1.04047781891948,"DNA replication"
"483",483,0.437959344842777,0,0,0,1.04017390961126,"DNA replication"
"484",484,0.437878569398512,0,0,0,1.03994511050471,"DNA replication"
"485",485,0.437797793954248,0,0,0,1.03780258116405,"DNA replication"
"486",486,0.437717018509983,0,0,0,1.03507397987494,"DNA replication"
"487",487,0.437636243065718,0,0,0,1.03485610463043,"DNA replication"
"488",488,0.437555467621453,0,0,0,1.03475437039237,"DNA replication"
"489",489,0.437474692177188,0,0,0,1.03364996109583,"DNA replication"
"490",490,0.437393916732923,0,0,0,1.0321162534204,"DNA replication"
"491",491,0.479498358841688,1,-0.0365447124459631,0.0365447124459631,1.03163057364487,"DNA replication"
"492",492,0.479417583397423,0,0,0,1.03139657829309,"DNA replication"
"493",493,0.479336807953158,0,0,0,1.0290866904409,"DNA replication"
"494",494,0.479256032508893,0,0,0,1.02818554677464,"DNA replication"
"495",495,0.479175257064628,0,0,0,1.02781368286215,"DNA replication"
"496",496,0.479094481620363,0,0,0,1.02764666510493,"DNA replication"
"497",497,0.479013706176098,0,0,0,1.02711914470635,"DNA replication"
"498",498,0.478932930731833,0,0,0,1.02618202296816,"DNA replication"
"499",499,0.478852155287568,0,0,0,1.02547207753775,"DNA replication"
"500",500,0.478771379843303,0,0,0,1.02529523013458,"DNA replication"
"501",501,0.478690604399038,0,0,0,1.02529215084906,"DNA replication"
"502",502,0.478609828954773,0,0,0,1.02178458991376,"DNA replication"
"503",503,0.478529053510508,0,0,0,1.02008987705625,"DNA replication"
"504",504,0.478448278066243,0,0,0,1.01998210012352,"DNA replication"
"505",505,0.478367502621978,0,0,0,1.01857967035745,"DNA replication"
"506",506,0.478286727177713,0,0,0,1.0170366266771,"DNA replication"
"507",507,0.478205951733448,0,0,0,1.01675394562174,"DNA replication"
"508",508,0.478125176289183,0,0,0,1.01610007214674,"DNA replication"
"509",509,0.478044400844919,0,0,0,1.01253534069773,"DNA replication"
"510",510,0.477963625400654,0,0,0,1.01195550419093,"DNA replication"
"511",511,0.477882849956389,0,0,0,1.01055848959247,"DNA replication"
"512",512,0.477802074512124,0,0,0,1.01047563271501,"DNA replication"
"513",513,0.477721299067859,0,0,0,1.01047547660537,"DNA replication"
"514",514,0.477640523623594,0,0,0,1.01022723020112,"DNA replication"
"515",515,0.477559748179329,0,0,0,1.00971680078588,"DNA replication"
"516",516,0.477478972735064,0,0,0,1.00948681445418,"DNA replication"
"517",517,0.477398197290799,0,0,0,1.00643703130251,"DNA replication"
"518",518,0.477317421846534,0,0,0,1.00543876382178,"DNA replication"
"519",519,0.477236646402269,0,0,0,1.00543535953092,"DNA replication"
"520",520,0.477155870958004,0,0,0,1.00430428464605,"DNA replication"
"521",521,0.477075095513739,0,0,0,1.00264464820521,"DNA replication"
"522",522,0.476994320069474,0,0,0,1.00134525229335,"DNA replication"
"523",523,0.476913544625209,0,0,0,1.00134127843974,"DNA replication"
"524",524,0.476832769180944,0,0,0,1.00055551588596,"DNA replication"
"525",525,0.476751993736679,0,0,0,1.00040646650541,"DNA replication"
"526",526,0.476671218292414,0,0,0,0.99976118321609,"DNA replication"
"527",527,0.47659044284815,0,0,0,0.999534033708352,"DNA replication"
"528",528,0.476509667403885,0,0,0,0.998303276398776,"DNA replication"
"529",529,0.47642889195962,0,0,0,0.998040691951344,"DNA replication"
"530",530,0.476348116515355,0,0,0,0.996149743089636,"DNA replication"
"531",531,0.47626734107109,0,0,0,0.995510997565651,"DNA replication"
"532",532,0.476186565626825,0,0,0,0.994474446853698,"DNA replication"
"533",533,0.47610579018256,0,0,0,0.994090885626258,"DNA replication"
"534",534,0.476025014738295,0,0,0,0.991752093070007,"DNA replication"
"535",535,0.47594423929403,0,0,0,0.991225079570636,"DNA replication"
"536",536,0.475863463849765,0,0,0,0.99074745206447,"DNA replication"
"537",537,0.4757826884055,0,0,0,0.98967147560681,"DNA replication"
"538",538,0.475701912961235,0,0,0,0.989481508199468,"DNA replication"
"539",539,0.47562113751697,0,0,0,0.988815083160713,"DNA replication"
"540",540,0.475540362072705,0,0,0,0.987626414082957,"DNA replication"
"541",541,0.47545958662844,0,0,0,0.985768474998998,"DNA replication"
"542",542,0.475378811184175,0,0,0,0.985025277084444,"DNA replication"
"543",543,0.47529803573991,0,0,0,0.984845580292827,"DNA replication"
"544",544,0.475217260295646,0,0,0,0.983624831574346,"DNA replication"
"545",545,0.475136484851381,0,0,0,0.982955089312291,"DNA replication"
"546",546,0.475055709407116,0,0,0,0.982013871505446,"DNA replication"
"547",547,0.474974933962851,0,0,0,0.981266349194215,"DNA replication"
"548",548,0.474894158518586,0,0,0,0.980983127594154,"DNA replication"
"549",549,0.474813383074321,0,0,0,0.980543285768557,"DNA replication"
"550",550,0.474732607630056,0,0,0,0.980393560176321,"DNA replication"
"551",551,0.474651832185791,0,0,0,0.979808085203653,"DNA replication"
"552",552,0.474571056741526,0,0,0,0.979518111887381,"DNA replication"
"553",553,0.474490281297261,0,0,0,0.978168714276224,"DNA replication"
"554",554,0.474409505852996,0,0,0,0.977969590917149,"DNA replication"
"555",555,0.474328730408731,0,0,0,0.977526630144509,"DNA replication"
"556",556,0.474247954964466,0,0,0,0.976669187181699,"DNA replication"
"557",557,0.474167179520201,0,0,0,0.97656777780815,"DNA replication"
"558",558,0.474086404075936,0,0,0,0.975737390221794,"DNA replication"
"559",559,0.474005628631671,0,0,0,0.974623853460706,"DNA replication"
"560",560,0.473924853187406,0,0,0,0.97319548172147,"DNA replication"
"561",561,0.473844077743141,0,0,0,0.971877310852439,"DNA replication"
"562",562,0.473763302298877,0,0,0,0.971632578099487,"DNA replication"
"563",563,0.473682526854612,0,0,0,0.970928798685887,"DNA replication"
"564",564,0.473601751410347,0,0,0,0.970847067509713,"DNA replication"
"565",565,0.473520975966082,0,0,0,0.97072982293237,"DNA replication"
"566",566,0.473440200521817,0,0,0,0.970711573746238,"DNA replication"
"567",567,0.473359425077552,0,0,0,0.967612000614999,"DNA replication"
"568",568,0.473278649633287,0,0,0,0.96672579562796,"DNA replication"
"569",569,0.473197874189022,0,0,0,0.966352470965347,"DNA replication"
"570",570,0.473117098744757,0,0,0,0.964146346402656,"DNA replication"
"571",571,0.473036323300492,0,0,0,0.963311644382981,"DNA replication"
"572",572,0.472955547856227,0,0,0,0.963013367195992,"DNA replication"
"573",573,0.472874772411962,0,0,0,0.962341477093917,"DNA replication"
"574",574,0.472793996967697,0,0,0,0.962024097781434,"DNA replication"
"575",575,0.472713221523432,0,0,0,0.961954334646146,"DNA replication"
"576",576,0.472632446079167,0,0,0,0.96132242067325,"DNA replication"
"577",577,0.472551670634902,0,0,0,0.960543867339116,"DNA replication"
"578",578,0.472470895190637,0,0,0,0.958597876160962,"DNA replication"
"579",579,0.472390119746373,0,0,0,0.958423883362502,"DNA replication"
"580",580,0.472309344302108,0,0,0,0.958134631488194,"DNA replication"
"581",581,0.472228568857843,0,0,0,0.957484171388924,"DNA replication"
"582",582,0.472147793413578,0,0,0,0.956109507984462,"DNA replication"
"583",583,0.472067017969313,0,0,0,0.955948887137693,"DNA replication"
"584",584,0.471986242525048,0,0,0,0.955409497938843,"DNA replication"
"585",585,0.471905467080783,0,0,0,0.954913724509686,"DNA replication"
"586",586,0.471824691636518,0,0,0,0.953506685154093,"DNA replication"
"587",587,0.471743916192253,0,0,0,0.952859224537025,"DNA replication"
"588",588,0.471663140747988,0,0,0,0.951412841735778,"DNA replication"
"589",589,0.471582365303723,0,0,0,0.950263763741739,"DNA replication"
"590",590,0.471501589859458,0,0,0,0.949417898056817,"DNA replication"
"591",591,0.471420814415193,0,0,0,0.949083968368434,"DNA replication"
"592",592,0.471340038970928,0,0,0,0.948412363452458,"DNA replication"
"593",593,0.471259263526663,0,0,0,0.948264662784958,"DNA replication"
"594",594,0.471178488082398,0,0,0,0.946403582132361,"DNA replication"
"595",595,0.471097712638133,0,0,0,0.945452795449675,"DNA replication"
"596",596,0.471016937193868,0,0,0,0.944784147687129,"DNA replication"
"597",597,0.470936161749604,0,0,0,0.94427956532718,"DNA replication"
"598",598,0.470855386305339,0,0,0,0.943776677613491,"DNA replication"
"599",599,0.470774610861074,0,0,0,0.943608127380462,"DNA replication"
"600",600,0.509257046268359,1,-0.0365447124459631,0.0365447124459631,0.942885237902386,"DNA replication"
"601",601,0.509176270824094,0,0,0,0.941061557232935,"DNA replication"
"602",602,0.50909549537983,0,0,0,0.939176193774311,"DNA replication"
"603",603,0.509014719935565,0,0,0,0.938116068277542,"DNA replication"
"604",604,0.5089339444913,0,0,0,0.936505890580488,"DNA replication"
"605",605,0.508853169047035,0,0,0,0.935561432137264,"DNA replication"
"606",606,0.50877239360277,0,0,0,0.934751575475197,"DNA replication"
"607",607,0.508691618158505,0,0,0,0.934535485509121,"DNA replication"
"608",608,0.50861084271424,0,0,0,0.93398863178996,"DNA replication"
"609",609,0.508530067269975,0,0,0,0.932439423749273,"DNA replication"
"610",610,0.50844929182571,0,0,0,0.931952609501749,"DNA replication"
"611",611,0.508368516381445,0,0,0,0.931658794078906,"DNA replication"
"612",612,0.50828774093718,0,0,0,0.931536152394479,"DNA replication"
"613",613,0.508206965492915,0,0,0,0.930166362757864,"DNA replication"
"614",614,0.50812619004865,0,0,0,0.929934566515208,"DNA replication"
"615",615,0.508045414604385,0,0,0,0.929451457755501,"DNA replication"
"616",616,0.50796463916012,0,0,0,0.927315988290581,"DNA replication"
"617",617,0.507883863715855,0,0,0,0.926907573770795,"DNA replication"
"618",618,0.50780308827159,0,0,0,0.926048237012674,"DNA replication"
"619",619,0.507722312827325,0,0,0,0.925737694069307,"DNA replication"
"620",620,0.507641537383061,0,0,0,0.925210776139238,"DNA replication"
"621",621,0.545352626989043,1,-0.0365447124459631,0.0365447124459631,0.923985951470291,"DNA replication"
"622",622,0.545271851544778,0,0,0,0.923912647397391,"DNA replication"
"623",623,0.545191076100513,0,0,0,0.921368414833063,"DNA replication"
"624",624,0.545110300656248,0,0,0,0.921184680616954,"DNA replication"
"625",625,0.545029525211983,0,0,0,0.920505853892152,"DNA replication"
"626",626,0.544948749767718,0,0,0,0.920024500628169,"DNA replication"
"627",627,0.544867974323453,0,0,0,0.919485233111198,"DNA replication"
"628",628,0.544787198879188,0,0,0,0.919032126605013,"DNA replication"
"629",629,0.544706423434923,0,0,0,0.916767633307612,"DNA replication"
"630",630,0.544625647990658,0,0,0,0.915181273525721,"DNA replication"
"631",631,0.544544872546394,0,0,0,0.914707973454157,"DNA replication"
"632",632,0.544464097102129,0,0,0,0.912199164441664,"DNA replication"
"633",633,0.544383321657864,0,0,0,0.911962391187295,"DNA replication"
"634",634,0.544302546213599,0,0,0,0.911660343725483,"DNA replication"
"635",635,0.544221770769334,0,0,0,0.911354052120328,"DNA replication"
"636",636,0.544140995325069,0,0,0,0.910475031382994,"DNA replication"
"637",637,0.544060219880804,0,0,0,0.909980533261341,"DNA replication"
"638",638,0.543979444436539,0,0,0,0.90977699176678,"DNA replication"
"639",639,0.543898668992274,0,0,0,0.909341182566153,"DNA replication"
"640",640,0.543817893548009,0,0,0,0.90901156415135,"DNA replication"
"641",641,0.580914872635812,1,-0.0365447124459631,0.0365447124459631,0.908939197388748,"DNA replication"
"642",642,0.580834097191547,0,0,0,0.908575713605436,"DNA replication"
"643",643,0.580753321747282,0,0,0,0.908526707926866,"DNA replication"
"644",644,0.580672546303017,0,0,0,0.908492656209319,"DNA replication"
