	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM1607877	0.050537828301298	0.0922815471960784	0.0772479524759279	0.0490924384603717	0.0567403565655073	0.0595584257930309	0.0073655673882372	0.041883221276171	0.0426796262975595	0.0424893542148765	0.035851608033124	0	0	0.117594417510217	0.0186598473417564	0.0883755293176894	0	0.0394058536616578	0.0893619078013841	0.090874518365113	0	0	0.07	0.136380360922994	1.02032817965507
GSM1607878	0.0211674737241031	0	0.0414335738704865	0.241313043452276	0	0	0.0140292152844568	0.0644719238246033	0	0.0239818608329227	0	0.11601552241313	0.00453488053106529	0.102395884875492	0.083002058780863	0.180632536310954	0.0650973175151775	0	0	0.0419247085844689	0	0	0	0.446100811718162	0.894107834872487
GSM1607879	0.00207593932415379	0	0	0.201047820771982	0	0	0.190950583551371	0.0487740091580743	0.000455095577633859	0	0	0.0382737544564466	0	0.142526800865924	0.192878430481485	0.14508471086367	0	0	0.0175197808043287	0.0204130741449313	0	0	0	0.515663603594842	0.855907517404287
GSM1607880	0.0591405379559143	0	0	0.00290031850724264	0.0121214729558464	0.0253128121394286	0	0.0400225553390416	0.105586627828934	0.00926008492160268	0	0	0	0.230424529578454	0.0452965828007357	0.0749734209242647	0	0.0393978385504771	0	0.353115595800296	0	0.0024476226977614	0	0.302025566911401	0.983366476255982
GSM1607881	0	0	0	0.104725707286146	0	0.0858706269916193	0.0649285250252229	0.0716048790431356	0	0.000726237071956627	0	0.0685421971559901	0	0.166424286764254	0.235530820755426	0.169282291397312	0.00108447025702745	0.0256651979724648	0.00561476027944428	0	0	0	0	0.360193602052465	0.957653252784544
GSM1607882	0.0323476270124088	0	0.0660022945259944	0.0253795970193854	0	0.149734717150678	0.05079702576258	0.0479458359195209	0.0102155888297557	0.00144345783365952	0.0116841291752518	0.000522309978215053	0	0.05067009500629	0.100322777568809	0.117577042471571	0.0941863495786153	0.00651611693182206	0	0.232066121580664	0	0.00258891365477911	0.01	0.22136206040553	0.993177969253939
GSM1607883	0	0	0.00175834451618717	0.0245377624017363	0	0.0844660160943529	0	0	0.00225111143582957	0.00488696334695696	0	0.00464230215793062	0	0.149565056248192	0.0504877661956224	0.0853203382004087	0.0365091485227439	0	0	0.555575190880039	0	0	0	0.407368283967121	0.951480359349241
GSM1607884	0	0	0.0852910519594759	0.0471741358294355	0	0.197066864970103	0	0	0	0	0	0.0515314935774343	0.0150951171422644	0.0303914927384748	0	0.0796810966979375	0.0513568013446093	0.0669001287828989	0	0.286929113792247	0.0885827031651194	0	0.2	0.0975697666069735	1.04841031830612
GSM1607885	0	0	0	0.0285657812889604	0	0.016051680194314	0.154784324970555	0.0219385594136537	0	0.0427807746421208	0	0.0448794463177606	0	0.10023259324441	0.0500268904730439	0.0720905718880093	0.0316827596016728	0.031588659607405	0	0.284807955151958	0.0161277203115076	0.104442282894628	0.02	0.162801120320645	1.0343380625487
GSM1607886	0	0	0.054142400866036	0	0	0.121424788510972	0	0.0155011851301282	0.0205756100542392	0	0	0.00429337456186647	0	0.11004934309985	0	0.0391677531334964	0.0155188465632582	0.0260761253059644	0	0.592470855778499	0	0.00077971699569064	0.15	0.108239347369516	1.1461229453566
GSM1607887	0.0220979920371865	0	0	0.144779371100156	0	0	0.126734122452729	0.0838400137721066	0	0.0212823030415981	0	0.0736920992741701	0	0.16756477905656	0.141954519315277	0.123682665712662	0.0310200014516507	0	0.0633521327859049	0	0	0	0	0.497266703571303	0.867082467208708
GSM1607888	0	0	0	0.0795659701339453	0	0.0126500320367866	0	0.0377983472657646	0.0527959665472316	0	0.0729724536090386	0	0	0.360341869182709	0.0441636926609777	0.0610954628125413	0	0	0	0.278616205751005	0	0	0	0.290467538142895	0.999764375040616
GSM1607889	0.0628131273891526	0	0	0	0.0149271476954814	0.0989242561072925	0	0	0	0.000882358411131418	0.0135972556607667	0.00115263424901438	0.0110405982729437	0.272791294031595	0.00609790276441223	0.0857957667122902	0.0819390116839961	0.00486122099939036	0	0.247765687336969	0	0.0974117386855644	0	0.563158778728059	0.825339334154162
GSM1607890	0	0	0.0523347568289141	0.0583391589885572	0	0.0279542935886714	0.028779854827977	0.0610497491392538	0	0	0	0.0644160178040222	0.000775616856116233	0.0860296891521901	0.0773683216283731	0	0.0436025765969618	0.0223654483367027	0	0.423343404199842	0.0255994310813449	0.0280416809710735	0.3	0.0753032655025474	1.09908099697931
GSM1607891	0	0	0.282904064552005	0.13211389279862	0	0.131567111513084	0.0566226118316087	0.0508068130592476	0.020337635856009	0.0521427269547046	0.0381445341835927	0	0	0.0253665643991732	0.0827635432323215	0.106153362370678	0	0.00691033765189226	0.0115071247045984	0	0	0.00265967689246553	0	0.374419631485001	0.926721391026462
GSM1607892	0.0252284790400391	0	0	0.0805255010334605	0	0.164916839195026	0	0.07586226408009	0	0.0245710212775122	0	0.096320610602839	0.0101466917093513	0.0353002764499302	0.14225952796268	0.0131743231604518	0.0286519601643574	0.19996992534247	0.0493167016552602	0.0537558783265313	0	0	0	0.580098559167654	0.815505293631969
GSM1607893	0.0153292594714874	0	0.0565996627645701	0.282803182778829	0	0	0.0671699719522873	0.112949915933266	0.0022990574077943	0	0	0.0699623944300017	0.0151039375649265	0.0476795230421701	0.0587944112397544	0.0393523457800111	0	0.0355480642572892	0	0.196408273377614	0	0	0	0.393958321807429	0.920359296421688
GSM1607894	0	0.00985766912850975	0.0559694047336758	0.0443842401225154	0	0.11253140922504	0.00973716474992859	0	0.0355736812197221	0	0.0258966731932366	0	0	0.364241721879939	0	0.0438032586537837	0.024141474304224	0.0926140562441081	0	0.181249246545316	0	0	0	0.405564130441106	0.922692743839125
GSM1607895	0	0	0	0.0448803800961841	0	0.161259449782502	0.0606107641247275	0.0869301351189918	0	0	0.0323220448014041	0.0318900699171088	0	0	0.131879949007662	0.0527335084399859	0.18875317729612	0	0	0.157419588062894	0	0.0513209333524204	0	0.319673427132906	0.953324358714703
GSM1607896	0	0	0	0.180151609229188	0.00446091065303841	0	0.119384727697185	0	0	0	0.0533952725405288	0.0633305010071236	0.00183038777518258	0.10785428039959	0.142306030152769	0.0538418933218931	0	0	0	0.273444387223502	0	0	0	0.33222261513743	0.962177626399627
GSM1607897	0	0.00248798557296061	0	0.0456890775207057	0	0.0833102986436717	0.00818428170952104	0.0399081364892405	0	0.0966646229292713	0	0	0	0.215734637936781	0.0352834532480102	0.00462433697557578	0.017645683611346	0.0279776398940727	0	0.315858246003262	0.0308078181053603	0.0758237813602215	0	0.405346295449665	0.921345696129266
GSM1607898	0	0	0	0	0	0.020142699561013	0	0.0372778980576221	0.0301511824609339	0.0469431359975505	0	0.0794993731265942	0	0.0904360980257336	0.0775458484218319	0.106954736795949	0.0124001308115287	0.272322348419612	0	0.226326548321631	0	0	0	0.296089710779629	0.990394861060657
GSM1607899	0	0.0153781688556038	0	0.252463908542884	0	0	0.00859581344380167	0.0615407924354769	0	0.0327286048590123	0	0.0511778174009858	0	0	0.0472755661099546	0.155426461826543	0.167522458981747	0.0150491261358623	0.160669306209434	0	0.0321719751986955	0	0.14	0.117059966623217	1.03755088011519
GSM1607900	0.0199760445535074	0	0	0.348216625805185	0	0	0.0960200677294613	0.0669462909541687	0	0	0.012863604418366	0.0899663714546852	0.0211941433447366	0.043611453644046	0.0700687202350828	0.033372968457316	0.0338702245659855	0.00643752361448603	0	0.157455961222974	0	0	0	0.25725776227801	0.995381082689694
GSM1607901	0.0620184476844974	0	0.0908316183875639	0.0242580470845984	0.0560381842974973	0	0.110928652766399	0.00328740422210024	0.0159114118046947	0.037911721918133	0	0.0495650921172616	0	0.081139205265448	0.088927639348163	0.171470604313888	0.00604450692109655	0.0463080243121001	0.130012136677451	0.0253473028791076	0	0	0	0.414534570297234	0.909378836099663
GSM1607902	0	0	0.0122801731673562	0.146987194389679	0	0	0.0401426546890135	0.0539001533536566	0.0622045361320026	0.0414365644337435	0	0.0370634359085226	0	0.381087833347917	0.101214496470103	0.0810240768835487	0.00855928770410786	0	0	0.0279747769890759	0	0.00612481653127398	0	0.599758151242046	0.800656148754048
GSM1607903	0	0	0	0.0556968330111296	0	0.144309547832085	0.0635569894570938	0.0234900163810977	0	0	0.0351646808497766	0.015157602626481	0	0.0549435882860695	0.10420675279447	0.0716620561839058	0.111679474622164	0.0600443191806672	0	0.26008813877506	0	0	0.01	0.202033015909193	1.01260479477024
GSM1607904	0	0	0.0116767489003623	0.0121015786681159	0	0.0601661855877567	0	0.0367060501630062	0.00159462644281413	0	0	0	0	0.335510601666567	0.00587544429846922	0.0990440058116227	0	0	0	0.379940357289075	0	0.0573844011722107	0	0.324613423210883	0.999955357249395
GSM1607905	0.0263476253270805	0.0950215875652417	0.119073260795297	0.0316625497644179	0.130620847616602	0.0854734913786425	0.0945037755236529	0	0.127537133418252	0	0.0895385502299283	0	0	0.0530161381017325	0.0218687626700239	0.066383460091075	0.00410355555274681	0.0230538126383672	0.0263285570351228	0.00546689229181677	0	0	0	0.371183713315762	0.92859496704192
GSM1607906	0	0	0.0490344278023239	0	0	0.153703171970025	0	0.0513693418220384	0	0.00622069806617914	0	0.0684674264617685	0	0.0831211610375859	0.0480686582663408	0.0479907340560076	0.0151576835304435	0.0136388713006795	0	0.460476722904548	0	0.00275110278206001	0.01	0.200770688500465	1.04405350778849
GSM1607907	0.0058812065138697	0	0	0.16742320336527	0	0.0186168858231873	0.0546378349083521	0	0	0.0499377844184514	0.0156326967768147	0.0384664189181837	0.0097919452382972	0.0838933803956895	0.23501355269396	0.236686634224962	0.0145039668542128	0	0	0.069514489868749	0	0	0	0.469031139789447	0.888705924599857
GSM1607908	0	0	0.132712629964819	0.00333291162631344	0	0.0971001463389841	0	0.0138231037548329	0.0112492145547136	0	0.025528209131439	0	0	0.244220746860926	0.0232317291366775	0.0449815151295325	0	0.0104115851579861	0	0.358499806281485	0.032259343261514	0.00264905880077767	0.03	0.158274114355203	1.05765628308741
GSM1607909	0.00548362789798984	0	0.00443421304536414	0.34470282964973	0	0	0.00168530196126702	0.0220235364571109	0.00525591235272044	0	0	0.104675448671844	0	0.22880876397798	0.081001246719131	0.0945801687186506	0.0198956035071616	0	0	0.0874533470410503	0	0	0	0.52235652020804	0.851833224688391
GSM1607910	0.0119466287558878	0	0	0.190496967695003	0	0	0.087718211576642	0.0680778083168226	0	0.0649374928198354	0	0.0514965233273057	0	0.0720253092816234	0.10877476262762	0.10269460002076	0.179536286465784	0	0.0026178278673875	0.0293168730806235	0.0303607081647057	0	0	0.417861402216913	0.907844623749884
GSM1607911	0	0	0.241659242080344	0	0.00443189803508883	0.0740870370044817	0	0.0246956401305529	0.0684601687823014	0	0.10617648437538	0.00721346548032409	0.0189596279980136	0.0454317630599315	0.0953631818127599	0.0813382298352257	0.0336380650062047	0.0443557615738986	0	0.1529236594526	0.00126577537289275	0	0.08	0.13342905467913	1.01912119075111
GSM1607912	0.0188599355720578	0	0.0584581021748915	0.0610501997843406	0.0399866493945197	0.0116687717896313	0.22523710013629	0.001287609894759	0	0.00388067439538492	0	0.0649679923846447	0	0.168483748460772	0.128998448007736	0.132647418566073	0.0232660371580189	0.010272774549607	0.0168298285294794	0.0207488829704811	0.0133558262313134	0	0	0.316805498226411	0.955388859474139
GSM1607913	0	0	0	0.0117173627481556	0	0.0589138633615428	0	0.0206246696253375	0.02985237227776	0	0.0100086594680896	0.0051700433694824	0	0.263755139491314	0.0344123075225461	0.0213967270720819	0	0.032067077456935	0	0.490019488619815	0	0.0220622889869396	0	0.44010656977066	0.924709990050626
GSM1607914	0.012791277595771	0	0	0.0327777549283554	0	0.0999931704096896	0	0.0424459571372038	0	0.0258192560917472	0	0.146782338139388	0	0.195030761920037	0.0636272596837968	0.274978842644551	0.00216850780553788	0	0	0.103584873643922	0	0	0	0.383678932083344	0.930627125438742
GSM1607915	0	0	0.0517536702301788	0.0361564564286016	0	0.161031673831491	0.0687298360854325	0.00107647428189531	0	0.0277465650285455	0.00650892822989269	0	0.00855936543291546	0.215325500756881	0.069660233321244	0.0706997874672628	0.0218993603910328	0	0	0.240662710124609	0.020189438390017	0	0	0.455772560041466	0.889167492505994
GSM1607916	0	0	0.0494538773546149	0.093761181827521	0	0.0160558907804392	0.0594868141184615	0.0214871516291131	0	0.0445459009510796	0	0.0519628606523156	0	0.013148862926693	0.108568650564137	0.0860108432095133	0.121031945983362	0.00107846399995007	0	0.310126763688339	0.0122744583472916	0.0110063339671691	0.04	0.151954583167634	1.03667113756306
GSM1607917	0	0	0	0.0500955886597934	0	0.060170626224572	0.00627314480812922	0.0679492479672578	0.0162607449336885	0.0429575497584241	0	0.0556278848445348	0	0.00687157717902621	0.0760392016984566	0.144822353704132	0.0880255701946102	0	0.314267618050086	0.0706388919772893	0	0	0	0.463615844990354	0.885133965067368
GSM1607918	0.120078645958616	0	0.176613318107468	0.103386837797963	0	0.0527330165211302	0.11454151954709	0.0435936735759345	0.0202312451361954	0.0474840587713318	0	0	0.00689048481645827	0.0862151560379944	0.0500563156502191	0.146384105982618	0	0	0.00213454604874833	0.0296570760482326	0	0	0	0.49461865557936	0.879552507956348
GSM1607919	0.00585268761913266	0	0	0.0214423451429175	0	0.186149879233301	0	0.0100000641944152	0.00261808737739159	0	0	0.0405072636345956	0	0.233784214991109	0.0125145138249425	0.0995195809818904	0	0.0310081290972479	0	0.341600152767039	0	0.0150030811360172	0	0.46510309910605	0.888616831346865
GSM1607920	0	0	0.012538006032915	0.0886416544796866	0.00983507049959108	0	0.083259815861268	0.0219834701831068	0	0	0	0.0639862485529486	0	0.162421862563343	0.229108931904607	0.0354894653249299	0	0.00156513023135953	0	0.266513282842126	0	0.0246570615241189	0	0.422879984304059	0.920644134490444
GSM1607921	0	0	0.0999227120403914	0	0	0.14060333184002	0	0	0.027226081458188	0	0.0476113452027284	0	0	0.129658666631914	0.0282718117341846	0.131478215329068	0.0720296797953296	0.0840807736001851	0	0.235675338149568	0	0.00344204421842308	0.2	0.0979803084391167	1.0511122835897
GSM1607922	0	0	0.0172786397326557	0.102521983778462	0	0.0516729206757914	0.140141307902251	0.0822809365318268	0	0	0.0418166766951578	0.0382469458204577	0	0.189274522688113	0.0465278971055783	0.0365877908284568	0.12686567161423	0	0	0.12678470662702	0	0	0.07	0.136702273836972	1.03229929402821
GSM1607923	0	0	0	0.201281043562362	0	0	0.101390660713376	0.1397994949462	0	0.0470705566022405	0	0.0709988288558187	0.00587839711187954	0.0431382775322002	0.181477035121342	0.0510680763126545	0.0546749130702985	0.0168534465673874	0	0.0863692696042392	0	0	0	0.418753427541533	0.913050488236948
GSM1607924	0	0	0	0.0272529555536918	0	0.0764784124447162	0	0.027425036993064	0.0313041837853449	0.00592284620397632	0	0.0106374546721301	0	0.238984371334665	0.047111238774904	0.0826103631653538	0.0232038034917989	0.0197988498433656	0	0.397163444662839	0	0.0121070390741496	0.05	0.145192122363385	1.08402103994133
GSM1607925	0	0	0	0.109146236007808	0	0.0211272979691961	0.0538542694975023	0.0678461425359141	0	0	0	0.0755928533899886	0	0.0515068188239438	0.125331804958638	0.230109825677711	0.0777033710140537	0.0992164377481354	0	0.0864889561162934	0.00207598626081532	0	0.01	0.20743315373572	1.01331426219592
GSM1607926	0	0	0	0.00385017257900337	0	0.0802193039249598	0	0.0120651920427755	0	0	0.00144736399006536	0.0152319060048214	0.0144937806658838	0.242050302232741	0.00737470522504603	0.0306626981860378	0.0106210672243257	0.0265163109812893	0	0.49451941183419	0.0275512329603778	0.0333965521484831	0	0.600216675445799	0.801471586195317
GSM1607927	0.0385422637715291	0	0.0243677441463675	0.257934540219636	0	0	0.063117402636201	0.0695108855912574	0	0	0	0.11903572586303	0.0162765283770932	0.0346596585747548	0.241717128428138	0.073930928503251	0.030175955833378	0	0	0.0307312380553634	0	0	0	0.438064775213596	0.910821555308133
GSM1607928	0	0	0.0241373268019342	0.0523405578787867	0	0.0097222775594423	0.0892627365788891	0.0703028592777276	0.00385928499571143	0.0313426470455059	0	0.0757620168742371	0	0.284668847111575	0.099880671012549	0.0601444916689541	0.022814022644023	0	0	0.164610595776087	0.011151664774578	0	0.01	0.195308692518317	1.02558464339707
GSM1607929	0.197109424437096	0	0.0674010335340592	0.063214498474865	0	0.0875012000101151	0.17234969891688	0.0724194422951946	0.0318833889208768	0.0340889733857324	0.0134911781656719	0	0	0.0950327057489841	0.0258003639859238	0.097298904407889	0	0.0173005622756336	0	0.0251086254410788	0	0	0	0.413123659314832	0.910152602030711
GSM1607930	0	0	0.0915957273311076	0.14991386918404	0	0	0.0504333269999589	0.0697952819318549	0.0121889026492977	0.0680221466127553	0	0.058063623476937	0	0.074476292026542	0.0604468170918441	0.0516437251209512	0.17276738974823	0.00689828826348909	0	0.128782239881178	0	0.00497236968181409	0.11	0.123695961806222	1.02959750269462
GSM1607931	0	0	0	0.00689188770371994	0.0124995051105844	0.130037047487278	0.0283991891827973	0	0	0.0240134733472013	0	0.0440636578676322	0	0.198527131230505	0.207532367624408	0.0741955586241893	0.0546011287813196	0.0058513013623852	0	0.208371203834283	0	0.005016547843697	0	0.40151620294274	0.928864682446175
GSM1607932	0	0	0	0.0490030091663664	0	0.0239430010203249	0	0.0128395035480469	0.0649819041624066	0.0374518509970381	0	0.0152953172780701	0.000513555145848152	0.210922257143734	0.0194744409234495	0.0740490577166402	0	0.0808307743691484	0	0.384403172527582	0	0.0262921560013453	0	0.433914227303497	0.910040619769732
GSM1607933	0.0247564987762466	0	0	0.0889906907202849	0	0.153752904182878	0.080377819621979	0.0893783751287557	0.0886371615574241	0.0329332537034092	0	0	0	0.140428958558496	0.0688746500607213	0.0867321107711621	0.0442616799133583	0	0	0.0958958544078704	0.00498004259741355	0	0	0.423768517754387	0.904609202223459
GSM1607934	0	0	0	0.101323646183507	0	0.020871500525003	0.0471373783269886	0.0672484924911696	0	0.00207561157393721	0	0.0686603277561507	0	0.196386945877394	0.191641330337652	0.0968782327084067	0.0812801929795235	0.0585033770891482	0	0.0617375211471232	0	0.00625544300399701	0.0600000000000001	0.142042146173711	1.0665373800985
