	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
CREBL2	-0.332247491400788	-0.643050667685017	0.360117548242616	0.129635722645553	-0.24985935824647	0.873126758199522	-0.96326541779543	-0.752679384593791	-0.526305249738824	-0.234485187452932	0.37035630806905	-0.697964408930998	0.437241762349281	0.297876571915663	0.129513770983442	-0.912005685952563	-0.970469322579578	-0.338020521422014	-1.02030578338764	-0.619093559946424	-0.380607949428609	0.183388997057552	-0.172662802546655	-1.18508801184241	0.45655489900338	-0.907173004968764	0.522298920803156	-0.890659618104533	-0.914066489616045	1.06758020765609	-0.523089647351695	-0.701084147441718	-0.608602668153974	-0.732978226658587	-0.693719268039596	0.284944550417715	-0.762533285894111	-0.0254287988828013	-1.19721133205745	-0.87912493221263	0.0580343007949351	-0.644542152858279	-0.42436637129859	0.33620863477653	0.00600008998905793	0.131503277934988	-0.464613701535026	0.101339146946253	0.124091081463133	0.833794234953904	0.602892808578304	0.727706111184765	0.133342330111544	-0.768808817816516	0.460931156755645	-0.553872663241942	1.25392393841026	-0.767729312348642	-0.393159274786905	-0.516894021106074	0.4196575523308	0.000963835544698902	0.593789779883274	1.17504656513072	0.289953779595438	-0.345633320840217	-0.306578727928425	-0.514595460840334	-1.08568404459442	0.997418625656106	-0.134846493667775	-0.612449572236964	-0.453798808083164	-0.6784786713761	-1.13588224712609	0.0194711052320964	-0.225853844696134	-0.824081936432527	1.06646434522458	-0.661165794672467	0.310259759786027	-1.00471158164468	-0.29503779141299	1.6182188507947	-0.582481523449934	1.2183795121731	-0.957727769174709	-0.203234376825847	-1.42630178605852	0.0715233663996657	-0.734967723698003	-0.394221268241708	0.754593075033788	-0.936349615362805	-0.845172684273994	-0.0301603867263569	-0.864886492977288	-0.228646496786162	0.158147210317346	-0.368832694251896	-1.4343900675121	-0.506525095666149	-0.181392674668722	0.154991889566897	0.423797192172248	-0.461393050592962	-1.23220291674533	-1.3523109948525	1.03849011849838
CREBZF	-1.4294574386774	0.641974036236392	0.115076513155096	-0.599780859783114	-1.5578315316371	-0.0515752085507463	-1.88137000415513	-0.588352807020901	0.418308040065503	-0.298251773019885	-0.840309003004326	-0.287464491685061	0.0766316215649566	-0.0582815036274292	-0.228778193467065	-1.39061883540883	-0.909647208033212	0.585522687667468	0.059664584380719	-0.602034909421539	-1.06582441345321	0.133827124055132	-0.505961673426083	-0.0330408196565049	-0.0426014592555117	0.408597891451155	1.12592423634867	-0.125152416869243	0.32730451307337	0.37714517561058	-0.529708189392477	0.206863506875982	-0.589091589485948	-0.960410040718526	1.71669329881084	-0.320804148613259	0.00777308657737522	-0.666047054261006	-0.118441345415272	-0.533795305511113	-0.153889235445496	0.107333298426605	-1.00049688632888	-0.519310200342733	0.941523070039533	0.318078985176718	-0.0581154568253164	-0.704999413977533	0.0729474732581197	1.01006296108266	1.01562767530854	-0.172699248645758	-0.121871411267871	-0.884481501339546	0.025569306588041	0.0267586931404993	-0.122114348323652	-2.63494728173642	-0.355553967196138	0.0690974920082159	0.569618482892658	-0.563872056391586	-0.0186659845957287	-1.01587993175976	-1.2709364137746	-0.622131898646206	0.312942571906789	0.451802102504839	-0.933691102064714	-0.635643566169189	-1.96205718347643	0.29968592979465	-2.54044812177471	-1.46611871295357	-0.718408747140214	-2.09792058645338	-0.491372123227619	-0.56545436239081	0.105198382265966	-0.324780199067137	-0.401605749625121	-1.21473501366345	0.661463808626919	0.960145727679754	-1.33600806325384	0.168512024059787	-0.959156610151856	-0.421359697033115	-0.551693590547328	-0.566661441081636	1.42620965776427	-2.24059835744819	-0.256579528740477	-0.414281481371829	-0.852970139426919	-0.387762555232063	-0.315078601291891	-1.34481751190297	-1.31043813745821	-1.81148693650183	-0.825849654751442	1.67383451393476	-0.481179531457073	0.724983619014822	-0.0623412363970454	0.0835130256153346	-0.769133361175374	-2.9269728763312	0.247042227104709
CREM	1.66330943881215	2.05758193584409	2.18625662860276	1.57584209948545	2.0372032171279	1.78268837810594	1.44586511637585	1.65145457607166	2.03704692672	1.79932256518836	1.89749662690572	1.94291039232399	1.66023158199476	2.0131530688779	1.63700583313967	1.52931231413963	1.60107652832244	1.91825021994996	0.98464953386327	0.879512324044486	1.21089062679703	1.61549141402882	1.83826601113721	1.51655976887203	1.73457300063661	1.7898201456214	2.26525516104374	0.658933286892583	1.76843905791967	1.89898964648424	1.76014387713683	1.2975793662282	1.12173102933968	1.44467403701237	1.82198812195156	1.74745925222852	1.68597595786054	1.99492001560818	1.34645497504399	1.25474170360806	2.27306434532016	2.20348559398559	1.31773674188193	2.01697361374269	1.87995178207229	2.06999599128426	1.35423832946526	1.78692745519927	2.462268273619	2.09709141230035	2.35047468230157	1.81921532494417	1.65479542830577	1.30889772719375	1.66852410764202	2.12237285963631	2.51839767561788	0.878390933591333	1.31661872187191	2.27956468067154	2.00566331900563	1.54871789091791	2.15271686454868	2.20361440587522	1.69247137110146	1.73438296310787	1.83570801604402	2.08818408347933	1.56040208928113	2.07610072780241	1.69689827986714	1.813682609643	1.61164121603136	1.28873995119597	0.737373999545504	1.75728513830871	2.00965197071316	1.51935215965718	2.43666600457616	1.00028278402057	1.68451213745999	1.52629151128158	2.02637923139777	1.71802049586169	1.03135045949285	2.11565906030776	1.18477034303987	1.75469979090016	0.751774926230065	1.9400889641396	1.5887504123773	1.05973794657701	2.28685968024611	1.39609622411114	2.03485056233436	1.91170183498404	1.59669236336714	1.43979060224835	1.45642851442627	1.57631193858658	1.13846346845512	2.34057266706713	0.921031685842263	2.29553070756312	2.06300089186987	2.00344999055712	1.54448322356255	0.0868488014141388	2.2833125713494
CRX	-0.52976770205168	0.528388053263513	-0.137906532551208	0.800243841299851	-0.401350651870883	-0.766249151188504	0.0582945364883152	0.617298544749181	0.450921898819977	0.259231199639362	0.00822832111846112	0.933637075719084	-0.468977237548966	-0.353091324702859	0.713975662415868	-0.160311008180009	-0.433011495711263	0.320312151545753	0.903546614595522	1.25311322343849	0.0509859298214825	1.32547395947758	1.12839702824726	0.963980963713193	0.768606270662036	1.10465919687908	-0.176604972569009	1.13424174242636	1.65763281815244	0.137546307086398	0.757525676482931	-0.320376297828048	0.564356249778771	-0.29512932081336	1.57884808819168	-0.00729073260616348	1.1912514112021	0.445684457075585	0.318551906255903	0.378740823313374	1.13177203545315	0.833559386775481	-0.808028013132196	-0.0100656931815458	-0.0950792099407216	-0.184642694519944	-0.918798086857062	0.119390062417863	-0.15295131611764	-0.130541058289552	0.0364664627647517	-0.576350412350518	0.263638557026075	-0.425061496865692	0.318103654485891	0.526428475594947	0.0390007429200314	0.00417725701778339	-0.0609483241928351	1.42353634852451	-0.0931991160962087	0.456866907748297	0.815962684485483	-0.820919351114605	0.241480382472996	0.282735146648146	0.78821973470341	0.965224209710197	0.19720266911759	0.115180457705944	-0.598363782004551	-0.271110374065307	-0.296603756653266	-0.232985939469214	-0.918595870766631	-0.574086205737705	0.305016021440505	0.439160930472165	0.358010854396355	-0.806020669056883	0.512790320450784	-0.102436222495401	0.107943286214039	0.76722735429677	-1.4849982589574	-0.691680891728129	-0.223332011308863	0.249052646076555	-0.11324602702093	-0.0999329360799812	0.282071036217572	0.0646178366005099	0.407294843848503	0.395688353562209	-0.29515377268776	-0.158904988216373	-0.399173294582083	0.494411764400895	-0.698715420790295	-0.51633400101504	-0.326013174993435	0.405324895580431	1.37480501825323	1.15796225580717	-0.536268069723796	0.501421445393566	0.463921619402048	0.704231448119376	-0.615229022142163
CSRNP1	-2.77965566900762	-2.83792879608801	-1.32545957359806	-1.52139258304864	-2.67280797853503	-1.69781554843305	-2.17526405260811	-2.71727727987301	-2.92849328310432	-1.93892510764463	-2.35281890377194	-2.9208104715387	-1.04664980140811	-2.6600146834887	-1.91471560119892	-2.1466163302072	-2.64880165474117	-2.42350713316681	-2.41801555361684	-1.27331483467371	-2.41405409134157	-2.1321674068433	-1.71602195365761	-3.35329712833737	-1.62952347531211	-2.56047354147394	-1.76980337770108	-1.92767212842715	-3.15268976544259	-1.59346826588064	-3.0740789875079	-2.47220947023144	-2.25881720682701	-2.84257965411181	-2.19785879252875	-1.67427231237584	-1.99602610187047	-2.10599447006684	-2.60285455434779	-1.96044025939824	-2.51252148331203	-2.92080740402433	-2.40915243809827	-0.954306500847957	-2.43243623422437	-2.99381523957315	-2.89809291656103	-1.78488641037624	-2.69984534770736	-1.9066392686879	-1.65435725730691	-1.26338153354913	-2.08744936343994	-1.79257161424788	-1.37206681418079	-2.50043916658708	-0.949549005290541	-1.22862469118784	-2.30704661820532	-2.30283407422943	-1.82811593841653	-2.04872960736969	-0.938636387415547	-1.06929984703505	-1.34750473608803	-1.82242950088719	-3.23575550996708	-2.85914584907524	-1.9381668843358	-0.982189290530856	-1.88765240912639	-2.65076408000991	-1.69802362395366	-1.02145047816121	-1.79442430503653	-1.03448706452996	-2.62232600935573	-2.33482795434755	-1.27054824164218	-2.26759878312268	-0.833204529003801	-2.31021352592316	-2.5390691279261	-1.3651975145576	-2.27390913079163	-1.15544165162367	-2.03831700754107	-1.87245383795581	-2.37477432931326	-1.82559993033554	-3.32220336609885	-1.62137486366541	-2.86140472338561	-2.85268423861478	-2.72213640833317	-3.12156780287705	-2.82044396139571	-0.641449660933115	-1.70228203631812	-1.67920293397543	-3.3707891232176	-3.43122636344613	-1.28850498436901	-3.25875062632243	-1.47580798382305	-2.64145979322604	-2.50362297785997	-1.01532902919296	-2.34515125452837
CSRNP2	0.982140254168408	2.10049687280852	2.37515928872095	2.60101270528722	1.89641772069978	1.70368549592208	1.50207938486391	2.36949855662617	2.62572363084999	2.05678482624171	1.80484678137048	2.49155312846001	1.57220331025763	2.06213585802214	1.94228849773608	1.17157178784782	1.57130872059319	1.69970893886044	1.48107314381966	1.79547245207589	0.582605995373977	1.59903435216377	2.59897927319872	2.39686709509928	1.92668748809908	1.1947112613593	1.99727294583508	1.36998421142928	2.12159670967565	2.50038795082768	2.20764242477568	2.05472432362656	0.871974807723744	1.46917860905091	1.68696504392356	1.91830390123217	1.9698920214013	1.54934309150367	1.38651245386585	1.87381819773923	2.41160350601361	2.43079575177737	1.12915122725593	2.39547611286992	1.25350514444574	2.5358805891463	0.632662886115512	2.32861443792067	1.71034106318486	1.33957497881814	2.35754143425638	1.44601419048463	1.18326232724372	1.20099638463935	1.59944870004224	1.56629864554719	2.74457020897475	0.843027817405139	1.05437747357981	2.24450275132574	1.96159262484212	1.41231349229644	2.23056111380694	1.96808854036983	1.4514356522651	1.95441768384889	3.00720526407675	2.6278563462297	2.61146670513188	2.302288089967	1.03133826313011	1.09458362275373	1.66680278474022	1.67663329244896	0.797332931344994	1.52798173147928	1.90330317014357	2.73266339765369	2.87133158919665	0.905439954403337	1.71434074811319	1.87739193585365	2.70460570326002	0.714285031852584	0.963879441757915	2.13133049267212	1.17958910357651	2.24912069513466	1.33475516337847	1.799885672116	1.85978864732432	0.679293438587418	1.88543352910124	1.45837733654048	1.62679981543196	2.37037715041775	1.4113290243043	1.89980560188043	1.47409345653276	1.42332363141516	1.14872022081232	2.5060279284016	1.72090464127962	2.9392215567458	1.76719138301702	2.41758643261659	1.46582291685189	1.08635641684325	1.90685459435606
CSRNP3	-2.54859186390342	-0.509692553501102	-1.86515503525666	-2.02954827739569	-1.54421571887247	-1.99437628134526	-1.93390733090174	-1.31183081888041	-0.774286460497953	-1.74015102412821	-2.53672409689806	-1.29534768325267	-1.82307385644338	-1.38604339285045	-1.64373993433846	-1.50026054835057	-1.81654075688565	-0.266087600004075	-1.00966347093582	-2.0550326266285	-2.64157670382696	-1.9767663289116	-1.36688622228333	-0.535888691951216	-1.41115922733582	-0.75389075647458	-2.36809183252666	-0.997136401935339	-1.36277601082103	-2.22858185038663	-0.73612106788926	-1.15328911594846	-1.83225783061372	-1.5865203551263	-0.0347208909046037	-1.95403085717538	-1.97601901660491	-2.21062118256006	-1.3055459834272	-1.75770307915807	-0.603256578476609	0.137683309865582	-1.92667985005638	-2.04908546957992	-1.38933928397747	-1.23034022875324	-1.5338435298157	-2.0553840849161	-1.16163954300791	-2.76570637254728	-2.23810333907788	-2.32639131533709	-2.29700190928233	-2.42578595832025	-2.79237478242711	-1.84425699276463	-2.03739728164382	-2.15407277953325	-2.58825307561913	-0.415399099534184	-2.52080091567766	-2.86158538731622	-2.66379584211268	-2.42147055258201	-2.96123100144435	-1.77936524667501	-0.111355584942814	-0.471696539798225	-1.12952027610047	-1.51566429053104	-2.36060273370299	-1.50749626138227	-2.44780295941413	-1.56665034373902	-1.86690563567427	-2.62027028509616	-1.78438345471281	-1.37676950056051	-1.62726726985778	-1.78711503385154	-2.76217153438511	-1.71555398071558	-0.840325425799894	-1.44679346725556	-1.96257041293112	-2.33380780463837	-1.58621209628006	-1.85902827678192	-1.22323015112755	-2.40006593854669	-0.373171449562079	-2.64976334367332	-1.55703559388417	-1.56641319661637	-1.07563896237234	-1.30437212113712	-1.72920707648431	-2.12308009834816	-2.88292010726519	-2.70507134150814	-1.22082285026076	0.218350930770401	-2.3835772390079	-0.126530373464332	-2.1260119165055	-1.13768182004685	-1.82623497763516	-1.72179359503794	-1.5893403717717
CTCF	3.85871314952195	2.69427143422211	0.983089399585427	1.44077128991929	3.63781540166667	1.36373938440009	3.02996993367104	1.99344537887054	2.87449930207147	1.96603891354456	2.06384008186581	2.32005132698268	1.60727303749253	2.51720816219069	2.69455557533012	2.24421961848087	3.58326165478178	2.33129333657778	2.68117462056294	1.62063723924464	2.77484603435483	2.08193442862134	1.30029362170409	3.54131846026555	0.987182985707004	3.01359128363015	1.50079381152974	2.70891317605119	3.08893937020721	1.36021028171533	3.51691736180751	2.94700221205102	2.00425192105225	3.22274741505534	2.40242779030281	1.83674503602243	2.12478449693228	2.68228558494963	2.80318003569187	2.71767360808594	1.34762795029467	1.85678663933186	3.61485686436835	0.994809314130857	2.49330027796765	2.64814649592586	2.83422399035589	1.98059628537234	2.27787164407723	1.78523793515087	1.0575710809952	1.26855160095903	2.74252123238283	2.09416592865749	1.15757590893056	1.43569462854324	0.839593795945884	3.31978296862901	2.47746177642607	3.28452824963157	1.98183561254983	1.28050466313581	0.805495205351563	0.857026058373263	1.74135162812733	2.16190842855368	3.13054151299742	2.63733593683894	1.47355695894383	0.476070625269361	3.24447206079567	3.56831411004604	2.75726739021346	1.6775504317142	3.01007366653166	1.11635106664083	3.15173923387858	3.47814429282253	0.283074411459479	3.05301341399599	1.0711050963504	2.40251660033618	0.78720354767787	1.87000449929733	2.66001248860537	0.701309759418489	2.36824969784127	0.816246756397756	2.94076540823147	1.86670119053385	2.91365236043255	2.25908476287723	2.87337703683651	3.12129255549841	4.45272460615613	2.66245518564206	3.03403629795731	0.877813966369746	1.60611514051107	1.48207435823769	3.81403949169876	2.61235604246588	1.07070112713784	1.5772400600165	1.12047045667365	2.3442546511343	3.65513038432746	1.88637674304994	2.36418980721267
CTCFL	1.53634690004291	1.70945506769026	0.996796944687737	1.66003031166622	1.83166387653016	1.13075132552115	2.03227092961303	1.43163414619828	1.54956028882865	1.51852558154777	1.36528381213451	1.83809480945066	0.235361167026577	1.51405092628927	1.62606447519838	1.80521663324051	1.74562858131937	1.90065409541943	2.03996079467838	2.04914743428904	1.69767736035233	1.83058118992797	2.01093204659916	2.42599635206894	1.0731869788236	2.4060717574773	1.1510508743815	2.35313611665672	2.47354296159823	1.08389525843034	3.23148070215312	1.05753199445654	1.54914378692366	2.08014740667465	3.78455879331064	1.51935196532406	2.17890828706905	1.84167896680649	2.14867030664551	1.8706705624581	1.87468393389862	1.90694522598503	1.37337530090554	1.32646955461902	1.50493265871314	1.76911685524385	1.96489620064646	1.39665577512353	1.72461544231211	1.46297813386242	0.910397223933478	0.924473772528294	1.80146822950295	1.51897260349323	1.29505896293433	1.98832208026073	0.733017445719653	1.09173764549052	1.89535056210832	2.87567243782211	1.15329788000827	1.37872099561923	1.4963921263336	0.532206950905591	1.57280536541025	1.68173787414757	1.52630334462244	1.90694980780535	2.80598227123595	0.897880074659318	1.41138979872104	1.45146610211934	1.09884737683434	1.402383492316	1.23137239103297	0.68801396559707	1.85963188544129	1.63233004430727	0.947905787672467	1.36180367394326	1.37863187954127	1.79971129857932	2.39739633431681	1.93806660311662	0.836549322821333	0.285665689424534	1.58718408036036	1.434053078427	1.90859380424339	1.65538450834453	2.13834563167581	1.32690044646354	1.99637187176147	2.26573748788401	2.30809518460446	1.78886927478691	1.80459373139224	1.31413736275467	0.640008913330995	0.94882412974685	2.29533254103067	1.34938450236703	1.7121114660837	1.98676307601745	0.584404148557251	1.8158649767588	2.12903598875193	1.50889546696707	1.20211492014668
CUX1	0.928531763841239	2.15045555910649	1.52943825579044	2.15975099814441	1.89644859852356	0.767124963723381	2.64635384115646	2.32856660650657	2.60664760205082	2.3309137763599	1.50319184564744	2.80152587108809	1.33057267174697	2.07620195121791	1.74040275383372	1.93994160083166	1.61297697141101	1.11475507047528	1.94385924845924	2.17402623009631	0.720663580711266	1.63358292344324	2.63118433373611	2.89161806912582	1.71486992596957	2.13390273504028	1.0442597407118	2.13571773123359	2.3362189702162	1.31570226899892	2.23280349548097	0.893622384748055	1.59510505333133	1.72244880264199	0.86567572249027	1.41573897090001	1.87076119053633	1.55711206005175	1.59447277111577	1.68021848090361	1.94211328684488	2.1064406038997	1.30845488380105	1.27398448242955	1.02346564777697	1.87161105254744	1.49903936356502	1.58826676434383	1.47458472367127	0.696322005338097	1.28056703267821	0.689074999919849	1.13762988726914	1.07395294699649	1.6001779722425	1.65975084680756	1.14709834952057	1.23867847790905	1.29716839901603	2.35888213692036	1.33592423701098	1.54677568333185	1.80994289300804	0.953228885507471	1.36637819968169	1.48969212401129	1.73626419290286	2.24796214022811	2.57793765378025	1.50594701399305	0.991447788033255	2.00307579415516	1.86298382545898	1.78689896584953	1.00196038561603	1.1587843352745	1.78829018213044	2.51361005252824	1.92162480806881	1.27801589825968	1.51344240217144	2.39124936482408	2.03354744124872	0.383969583306946	1.8900659967548	0.942213399346222	1.57381467087595	1.87861411339986	2.08916727568485	2.09056847602831	1.12688935307192	0.832787477531506	1.47423914083781	2.12432912073114	1.67000091373625	1.79251912814201	1.45576255807241	1.9346241184764	1.68273872380972	1.2461743665636	2.69252335900805	1.07278779791824	2.00237630333134	1.62827442525581	1.49361494772178	2.31402808313947	2.42871324654879	1.63480394158015	0.740813627726175
CUX2	1.14325746903215	0.514211890087701	1.24662521647201	1.65722746440911	0.434498388803955	0.849237829547488	0.332224777846743	0.368957983828717	0.190565566054398	0.653373288115732	0.71236925137585	0.80882737898329	0.184545193314192	0.161859525727089	0.786529667097378	-0.221331582063462	0.312187401102016	0.368711255473619	0.695778212452317	1.55790875415448	1.39375980417169	1.37973818710614	1.24555464390099	0.253181081480957	0.67298487244795	0.910621927856869	1.2438516734167	0.649995685428193	1.48139744580393	1.28679941434459	0.610354028411661	0.333757976566238	0.888900291362689	0.421697354001268	0.899686250393473	0.899880679336012	1.49053705342119	1.34872268699995	0.745924937654159	1.08310507613721	1.06688904329969	0.871180247513005	0.217362476954516	1.21626465602303	0.406406638219067	0.547297887469578	0.374485888019786	1.30182805266574	0.453379817370717	1.40070994424965	1.29217796919009	1.52636704617368	1.26102567718856	0.826789644650989	1.29588237688792	0.917774500682984	1.12047348735938	0.45427296649018	1.13975057694775	0.482585246219816	1.48588456421299	1.40814078683102	1.6409105558154	0.898503917006734	1.58411232434327	1.00219911384447	0.380934871515767	1.02286253843031	0.0931934513850031	0.405254998724078	0.278857752644393	-0.181867330340351	0.770145676155099	0.345554146235444	0.104866875456347	0.976535681823491	0.30095776573018	0.0407169923683179	0.629896941697993	0.0126949075854543	1.38565805741633	0.436518711201461	0.299668698598152	1.8114862509541	-0.351134935674733	0.993032388103436	0.130122929985893	0.736405879717318	0.20656302125284	0.8334779166144	0.126180706893088	1.14495667154869	0.857025828669292	0.446038115104803	0.0548717287112769	-0.0131355600352064	0.530131276834671	0.999422487575638	0.518512545910944	0.911998681224274	-0.103989184144156	-0.658864767102485	1.3913933952642	0.694559337760417	0.191596932747883	0.404454992716474	0.489600565214352	0.97341051461144	0.297158534473695
